Key,English,Simplified_Chinese
UI_SEARCHSHOP_ITEMLEVEL_DESC,Item Level (%d - 1),Item Level (%d - 1)
UI_SEARCHSHOP_UPGRADELEVEL_ASC,Upgrade Level (0 - 20),Upgrade Level (0 - 20)
UI_SEARCHSHOP_UPGRADELEVEL_DESC,Upgrade Level (20 - 0),Upgrade Level (20 - 0)
UI_SEARCHSHOP_PLAYERNAME_ASC,Seller Name (A - Z),Seller Name (A - Z)
UI_SEARCHSHOP_PLAYERNAME_DESC,Seller Name (Z - A),Seller Name (Z - A)
UI_SEARCHSHOP_SHOPNAME_ASC,Shop Name (A - Z),Shop Name (A - Z)
UI_SEARCHSHOP_SHOPNAME_DESC,Shop Name (Z - A),Shop Name (Z - A)
UI_SEARCHSHOP_SELLER,Seller,Seller
UI_SEARCHSHOP_ITEMNAME_ASC,Item Name (A - Z),Item Name (A - Z)
UI_SEARCHSHOP_ITEMNAME_DESC,Item Name (Z - A),Item Name (Z - A)
UI_SEARCHSHOP_LOCATION,Show Location,Show Location
UI_SEARCHSHOP_MESSAGE,Message Seller,Message Seller
UI_SEARCHSHOP_TELEPORT,Teleport %d / %d,Teleport %d / %d
UI_PURCHASE_INAPP_NOTICE,Notice,公告
UI_PURCHASE_INAPP_PURCHASE,Purchase,购买
UI_PURCHASE_INAPP_SELECT,Please select the offer to purchase,Please select the offer to purchase
UI_PURCHASE_INAPP_EMPTY,There are currently no offers available,There are currently no offers available
UI_PURCHASE_INAPP_OFFER_DESC_WCN_FU_FCOIN_500_AOS,Offer summary:\n    #cffc32f07#b500 fCoins#nb#nc,Offer summary:\n    #cffc32f07#b500 fCoins#nb#nc
UI_PURCHASE_INAPP_OFFER_DESC_WCN_FU_FCOIN_1000_AOS,"Buy this offer and get #b#u50 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b1,000 fCoins#nb#nc\n    +50 Free","Buy this offer and get #b#u50 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b1,000 fCoins#nb#nc\n    +50 Free"
UI_PURCHASE_INAPP_OFFER_DESC_WCN_FU_FCOIN_2000_AOS,"Buy this offer and get #b#u150 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b2,000 fCoins#nb#nc\n    +150 Free","Buy this offer and get #b#u150 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b2,000 fCoins#nb#nc\n    +150 Free"
UI_PURCHASE_INAPP_OFFER_DESC_WCN_FU_FCOIN_3000_AOS,"Buy this offer and get #b#u300 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b3,000 fCoins#nb#nc\n    +300 Free","Buy this offer and get #b#u300 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b3,000 fCoins#nb#nc\n    +300 Free"
UI_PURCHASE_INAPP_OFFER_DESC_WCN_FU_FCOIN_5000_AOS,"Buy this offer and get #b#u625 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b5,000 fCoins#nb#nc\n    +625 Free","Buy this offer and get #b#u625 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b5,000 fCoins#nb#nc\n    +625 Free"
UI_PURCHASE_INAPP_OFFER_DESC_WCN_FU_FCOIN_10000_AOS,"Buy this offer and get #b#u1500 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b10,000 fCoins#nb#nc\n    +1,500 Free","Buy this offer and get #b#u1500 fCoins#nu#nb for free!\n\nOffer summary:\n    #cffc32f07#b10,000 fCoins#nb#nc\n    +1,500 Free"
UI_EVENT_HALLOWEEN_2024,Halloween Pumpkin Hunt,Halloween Pumpkin Hunt
UI_PUMPKIN_HUNT,Halloween Pumpkin Hunt,Halloween Pumpkin Hunt
UI_PUMPKIN_HUNT_REWARD_TITLE,Completion Reward,Completion Reward
UI_PUMPKIN_HUNT_DESC,Pumpkins Destroyed,Pumpkins Destroyed
UI_SEARCHSHOP_PLAYERNAME,Player Name,Player Name
UI_PVPCONTEST_MANUALMATCH_TITLE,PVP Manual Match,PVP Manual Match
UI_PVPCONTEST_MANUALMATCH_PLAYERNAME,Name,昵称
UI_PVPCONTEST_MANUALMATCH_INVITE1,Invite to Team 1,Invite to Team 1
UI_PVPCONTEST_MANUALMATCH_INVITE2,Invite to Team 2,Invite to Team 2
UI_PVPCONTEST_MANUALMATCH_INVITE3,Invite to Observers,Invite to Observers
UI_PVPCONTEST_MANUALMATCH_START,Start Match,Start Match
UI_PVPCONTEST_MANUALMATCH_TEAM1,Team 1,Team 1
UI_PVPCONTEST_MANUALMATCH_TEAM2,Team 2,Team 2
UI_PVPCONTEST_MANUALMATCH_OBSERVERS,Observers,Observers
UI_PVPCONTEST_MANUALMATCH_READY,Ready,Ready
UI_BATTLEPASS_BONUS,Bonus,能力值
UI_MATOURNAMENT_RANKING_POINTS_TOOLTIP,Points,点数
UI_MATOURNAMENT_RANKING_RANK,Rank,排名
UI_MATOURNAMENT_RANKING_TEAMNAME,Team Name,Team Name
UI_MATOURNAMENT_RANKING_BACKUP_POINTS_TOOLTIP,Lives,Lives
UI_MATOURNAMENT_TYPE_PRELIMINARY,Preliminary,Preliminary
UI_MATOURNAMENT_TYPE_BACKUP,Backup Match,Backup Match
UI_MATOURNAMENT_TYPE_FINAL16,Round of 16,Round of 16
UI_MATOURNAMENT_TYPE_QUATERFINAL,Quarter Final,Quarter Final
UI_MATOURNAMENT_TYPE_SEMIFINAL,Semi Final,Semi Final
UI_MATOURNAMENT_TYPE_THIRDPLACE,Third Place,Third Place
UI_MATOURNAMENT_TYPE_FINAL,Final,Final
UI_MATOURNAMENT_MATCH_RESULT_WIN,Win,Win
UI_MATOURNAMENT_MATCH_RESULT_LOSE,Lose,Lose
UI_MATOURNAMENT_MATCH_RESULT_DRAW,Draw,Draw
UI_MATOURNAMENT_MATCH_RESULT_NORECORD,You do not have a record for this day.,You do not have a record for this day.
UI_MATOURNAMENT_DAILY_RESULT_TYPE,Type : %s,Type : %s
UI_MATOURNAMENT_DAILY_RESULT_OTHERTEAM,Other Team : %s,Other Team : %s
UI_MATOURNAMENT_DAILY_RESULT_PLAYTIME,Play Time : %s,Play Time : %s
UI_MATOURNAMENT_DAILY_RESULT_RESULT,Result : %s,Result : %s
UI_MATOURNAMENT_CALENDAR_TODAY,(Today),(Today)
UI_MATOURNAMENT_WEEK_RESULT_NONE,NONE,NONE
UI_MATOURNAMENT_WEEK_RESULT_REGISTRATION,REG,REG
UI_MATOURNAMENT_WEEK_RESULT_PRELIMINARY,PRE,PRE
UI_MATOURNAMENT_WEEK_RESULT_FINAL16,FINAL 16,FINAL 16
UI_MATOURNAMENT_WEEK_RESULT_QUATERFINAL,FINAL 8,FINAL 8
UI_MATOURNAMENT_TITLE,Madrigal Tournament Registrations Board,Madrigal Tournament Registrations Board
UI_MATOURNAMENT_REGISTRATIONCOST,Registration cost:,Registration cost:
UI_MATOURNAMENT_MAXPARTICIPATINGPLAYERS,Max participating players: ,Max participating players: 
UI_MATOURNAMENT_REGISTEREDGUILDS,Registered Guilds (Count: %d),Registered Guilds (Count: %d)
UI_MATOURNAMENT_REGISTER,Register,登记
UI_MATOURNAMENT_INFO,"Get a chance to win great riches in a Madrigal Tournament!\nJoin the tournament as an individual or as a party. For party battles, you can apply as a party of up to 3 players.Available registration time is every Monday through %s from 00:00:00 to %s.","Get a chance to win great riches in a Madrigal Tournament!\nJoin the tournament as an individual or as a party. For party battles, you can apply as a party of up to 3 players.Available registration time is every Monday through %s from 00:00:00 to %s."
UI_MATOURNAMENT_REGISTEREDTEAMS,Registered Teams: (Count: %d),Registered Teams: (Count: %d)
UI_MATOURNAMENT_JOINWAR_RANDOM,Random,随机
UI_MATOURNAMENT_JOINWAR_TITLE,Resurrection Location,复活地点
UI_MATOURNAMENT_JOINWAR_1_TIP,You have entered the 1st area.,你已经进入了1号区域。
UI_MATOURNAMENT_JOINWAR_2_TIP,You have entered the 2nd area.,你已经进入了2号区域。
UI_MATOURNAMENT_JOINWAR_3_TIP,You have entered the 3rd area.,你已经进入了3号区域。
UI_MATOURNAMENT_JOINWAR_4_TIP,You have entered the 4th area.,你已经进入了4号区域。
UI_MATOURNAMENT_JOINWAR_SELECT,Select the area you wish to enter.,选择你想进入的区域。
UI_MATOURNAMENT_JOINWAR_MSG,"After % d, you enter% s.","After % d, you enter% s."
UI_MATOURNAMENT_RANKING_TITLE,Madrigal Tournament Contest Ranking,Madrigal Tournament Contest Ranking
UI_MATOURNAMENT_RANKING_RANKING,Top 50 Ranking,Top 50 Ranking
UI_MATOURNAMENT_RANKING_FINALTOURNAMENT,Final Tournament,Final Tournament
UI_MATOURNAMENT_RANKING_BACKUP,Backup Match,Backup Match
UI_MATOURNAMENT_RANKING_CALENDAR,Calendar,Calendar
UI_MATOURNAMENT_RANKING_DESC,"This contains all the ranking data for the current Madrigal Tournament.\nIf only one team has showed up in the preliminary's ranking, then that means it had no opponent!","This contains all the ranking data for the current Madrigal Tournament.\nIf only one team has showed up in the preliminary's ranking, then that means it had no opponent!"
UI_MATOURNAMENT_REWARD_RANK,Rank,排名
UI_MATOURNAMENT_REWARD_REWARD,Reward,奖励
UI_MATOURNAMENT_REWARD_GRADE_QUARTERFINAL,Quarter Finals,Quarter Finals
UI_MATOURNAMENT_REWARD_GRADE_FINAL16,Round of 16,Round of 16
UI_MATOURNAMENT_REWARD_GRADE_PARTICIPATION,Participation,Participation
UI_MATOURNAMENT_REWARD_TITLE,Madrigal Tournament Reward,Madrigal Tournament Reward
UI_MATOURNAMENT_REGISTRATION_MINLEVEL,Min Player Lv.,Min Player Lv.
UI_MSGBOX_RECIEVE,Receive,Receive
UI_MATOURNAMENT_RANKING_CALENDAR_INFO,"This window contains information about your Madrigal Tournament matches and participation history. You can see information for the last four weeks, including the current week.\nYou can click on a date to see details about that day's battles.","This window contains information about your Madrigal Tournament matches and participation history. You can see information for the last four weeks, including the current week.\nYou can click on a date to see details about that day's battles."
UI_MATOURNAMENT_RANKING_TOP50_INFO,"This window contains information about Madrigal Tournament's Matches and Rankings.\nIf only one team is listed in the qualifiers, it means that they will be forfeited due to lack of opponents.","This window contains information about Madrigal Tournament's Matches and Rankings.\nIf only one team is listed in the qualifiers, it means that they will be forfeited due to lack of opponents."
UI_MATOURNAMENT_RANKING_TOURNAMENT_INFO,"This window contains information about Madrigal Tournament Matches and Rankings. If only one team is listed in the qualifiers, it means that they will be forfeited due to lack of opponents.","This window contains information about Madrigal Tournament Matches and Rankings. If only one team is listed in the qualifiers, it means that they will be forfeited due to lack of opponents."
UI_MATOURNAMENT_BETTING_TITLE,Madrigal Tournament Bidding,Madrigal Tournament Bidding
UI_MATOURNAMENT_BETTING_DESC,"You can bid and view the bidding ranking for the Madrigal Tournament.\nYou can only bid on one team but you can add additional Penyas to bid if you wish.\nBids will close on %s %s, and will show the amount you will receive when your bidding is successful.","You can bid and view the bidding ranking for the Madrigal Tournament.\nYou can only bid on one team but you can add additional Penyas to bid if you wish.\nBids will close on %s %s, and will show the amount you will receive when your bidding is successful."
UI_MATOURNAMENT_BETTING_RANK,Rank,排名
UI_MATOURNAMENT_BETTING_GOLD,Penya,金币
UI_MATOURNAMENT_BETTING_DATE,Last Date,Last Date
UI_MATOURNAMENT_BETTING_WARNING,Are you sure you want to bet on this team?,Are you sure you want to bet on this team?
UI_MATOURNAMENT_BETTING_BETTINGGOLD,Betting Penya,Betting Penya
UI_MATOURNAMENT_BETTING_NOREWARD,None,无
UI_ULTIMATE_JEWEL_REMOVE_TITLE,Remove Ultimate Jewel,Remove Ultimate Jewel
UI_ULTIMATE_JEWEL_REMOVE_OK,Remove,移除
UI_ULTIMATE_JEWEL_REMOVE_MSG,"Remove the selected ultimate jewel from this item? #b#cffff0000Without Jewel Tweezers, the jewel will be destroyed.#nc#nb","Remove the selected ultimate jewel from this item? #b#cffff0000Without Jewel Tweezers, the jewel will be destroyed.#nc#nb"
UI_ULTIMATE_JEWEL_COMPOSE_TITLE,Fuse Ultimate Jewel,融合终极珠宝
UI_ULTIMATE_JEWEL_REGISTER,Register ultimate jewel material gem.,提交终极珠宝材料宝石
UI_ULTIMATE_JEWEL_INFO,Fuse 3 - 6 ultimate jewels to receive 1 higher grade ultimate jewel.,Fuse 3 - 6 ultimate jewels to receive 1 higher grade ultimate jewel.
UI_ULTIMATE_JEWEL_CONFIRM,"If you fuse the gems, the gems used as materials disappear.\nDo you want to continue?","If you fuse the gems, the gems used as materials disappear.\nDo you want to continue?"
UI_ULTIMATE_JEWEL_COMPOSE_PROB,Success: #b%s#nb,成功: #b%s#nb
UI_ULTIMATE_JEWEL_UPGRADE_TITLE,Create Ultimate Jewel,制作终极珠宝
UI_UPGRADE_ULTIMATE_JEWEL_REGISTER,Register material jewel,Register material jewel
UI_UPGRADE_ULTIMATE_JEWEL_INFO,Create 10 jewel pieces or 1 gemstone to receive a first-grade complete jewel.,集齐10枚珠宝碎片或1颗宝石，即可获得一级完整珠宝。
UI_COUPLE_PROPOSAL,Couple Proposal,Couple Proposal
UI_COUPLE_PROPOSAL_TEXT,%s is proposing to you! Would you like to accept their proposal request and become a couple?,%s is proposing to you! Would you like to accept their proposal request and become a couple?
UI_COUPLE_RING_REPLACE,Ring Replacement,Ring Replacement
UI_COUPLE_RING_REPLACE_TEXT,Your partner is proposing to change the ring to the following ring. Do you accept?,Your partner is proposing to change the ring to the following ring. Do you accept?
UI_COUPLE_PARTNER_OFFLINE,Your partner must be online.,Your partner must be online.
UI_COUPLE_BREAKUP_DEADLINE,Break up response deadline: %s,Break up response deadline: %s
UI_COUPLE_BREAKUP_NOTI,Break up notification time: %s,Break up notification time: %s
UI_COUPLE_NEXTEXP_TIME,Time until passive experience: %s,Time until passive experience: %s
UI_COUPLE_NEXTEXP_OFFLINE,No passive experience (offline),No passive experience (offline)
UI_COUPLE_BREAKUP,Break Up,Break Up
UI_COUPLE_BREAKUP_FORCE,Break Up(F),Break Up(F)
UI_COUPLE_TELEPORT,Teleport,Teleport
UI_COUPLE_TELEPORT_TEXT,Teleport to your partner's location? Teleportation is not possible if your partner is in an inaccessible area.,Teleport to your partner's location? Teleportation is not possible if your partner is in an inaccessible area.
UI_COUPLE_CHEER,Cheer,鼓励
UI_COUPLE_FORM_DATE,Formation Date,Formation Date
UI_COUPLE_STORAGE_AVAIL,Available Storage Slots,Available Storage Slots
UI_COUPLE_MAX_TELEPORTS,Maximum Daily Teleports,Maximum Daily Teleports
UI_COUPLE_MAX_CHEERS,Maximum Daily Cheers,Maximum Daily Cheers
UI_COUPLE_MAX_POINTS,Maximum Skill Points,Maximum Skill Points
UI_COUPLE_TOTAL_QUESTS,Total Quests Completed,Total Quests Completed
UI_COUPLE_SINGLE,You are single.,You are single.
UI_COUPLE_TABPARTNER,Partner,Partner
UI_COUPLE_BREAKUP_TEXT,"Are you sure you want to request a break up from your partner? If you break up, you will immediately lose all items in your couple storage, and couple functions will no longer be available.","Are you sure you want to request a break up from your partner? If you break up, you will immediately lose all items in your couple storage, and couple functions will no longer be available."
UI_COUPLE_BREAKUP_FORCE_TEXT,"Are you sure you want to immediately force a break up with your partner? If you break up, you will immediately lose all items in your couple storage, and couple functions will no longer be available.","Are you sure you want to immediately force a break up with your partner? If you break up, you will immediately lose all items in your couple storage, and couple functions will no longer be available."
UI_COUPLE_BREAKUP_NOTIFY,"Your partner has requested a break up. If accepted you will immediately lose all items in your couple storage and will no longer be a couple, losing any couple functionality. Do you accept?","Your partner has requested a break up. If accepted you will immediately lose all items in your couple storage and will no longer be a couple, losing any couple functionality. Do you accept?"
UI_COUPLE_PROPOSE,Propose,Propose
UI_COUPLE_PROPOSE_INFO,Request to form a couple with the recipient using the inserted couple ring.,Request to form a couple with the recipient using the inserted couple ring.
UI_TOOLTIP_COUPLE_LEVEL,Required Couple Level: %d,Required Couple Level: %d
UI_TOOLTIP_COUPLE_POINTS,Required Couple Points: %d,Required Couple Points: %d
UI_COUPLEBANK_TITLE,Couple Storage,Couple Storage
UI_ULTIMATE_JEWEL_TOPAZ,Topaz,黄宝石
UI_ULTIMATE_JEWEL_RUBY,Ruby,红宝石
UI_ULTIMATE_JEWEL_SAPPHIRE,Sapphire,蓝宝石
UI_ULTIMATE_JEWEL_EMERALD,Emerald,绿宝石
UI_ULTIMATE_JEWEL_DIAMOND,Diamond,钻石
UI_ULTIMATE_JEWEL_AMETHYST,Amethyst,紫水晶
UI_ULTIMATE_JEWEL_ONYX,Onyx,Onyx
UI_RAINBOW_ULTIMATE_JEWEL_COMPOSE_TITLE,Compose Rainbow Ultimate Jewel,合成彩虹终极珠宝
UI_RAINBOW_ULTIMATE_JEWEL_INFO,You can use all seven jewels of the same grade to get rainbow jewel of the same grade.,You can use all seven jewels of the same grade to get rainbow jewel of the same grade.
UI_RAINBOW_ULITMATE_JEWEL_DISMANTLE_TITLE,Dismantle Rainbow Jewel,Dismantle Rainbow Jewel
UI_RAINBOW_ULTIMATE_JEWEL_DISMANTLE_INFO,You can dismantle the Rainbow Jewel to get Ultimate Jewel.,可分解彩虹珠宝以获得终极珠宝。
UI_RAINBOW_ULTIMATE_JEWEL_DISMANTLE_NOTICE,"If you fail, you will lose your item.","If you fail, you will lose your item."
UI_HOUSINGWARDROBE_INFO,Your wardrobe items can only be worn by #bone#nb NPC at a time.,Your wardrobe items can only be worn by #bone#nb NPC at a time.
UI_HOUSINGWARDROBE_CONFIRM,Equip,装备
UI_HOUSINGWARDROBE_CONFIRMMESSAGE,This will make the selected NPC wear the chosen costume item. Only one NPC at a time can wear the same costume item. Do you want to proceed?,This will make the selected NPC wear the chosen costume item. Only one NPC at a time can wear the same costume item. Do you want to proceed?
UI_HOUSINGWARDROBE_USEDBY,Used by %s,Used by %s
UI_HOUSINGWARDROBE_UNEQUIP,Unequip,Unequip
UI_HOUSINGWARDROBE_MSGBOX_TITLE,Unequip that item?,Unequip that item?
UI_HOUSINGWARDROBE_MSGBOX_CONFIRM,Are you sure you want to unequip that item from your NPC?,Are you sure you want to unequip that item from your NPC?
UI_HOUSINGSETUP_PETS,Pets,Pets
UI_HOUSING_PETTRAINING_INFO,"You can train a Raised Pet that you've placed in 'Housing' by entrusting it to a specialized Caretaker. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset. Furthermore, if the contract with the caretaker expires, the training for the Raised Pet will also come to an end.#nc","You can train a Raised Pet that you've placed in 'Housing' by entrusting it to a specialized Caretaker. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset. Furthermore, if the contract with the caretaker expires, the training for the Raised Pet will also come to an end.#nc"
UI_PETTRAINING_PET,Pet to train,Pet to train
UI_PETTRAINING_CANDY,Pet Candy,宠物糖果
UI_PETTRAINING_INTERVALS,Feeding Intervals,Feeding Intervals
UI_PETTRAINING_CONFIRM,#bThe pet in the window will be unusable until you remove it from training.#nb Do you want to continue? #b#cffff0000Note: You will get your pet back if you stop the training. #nb#nc,#bThe pet in the window will be unusable until you remove it from training.#nb Do you want to continue? #b#cffff0000Note: You will get your pet back if you stop the training. #nb#nc
UI_PETTRAINING_TOTALTRAINING,Total Training Time,Total Training Time
UI_PETTRAINING_CLAIM,Claim,领取
UI_PETTRAINING_NEXTCANDY,Next Candy in,Next Candy in
UI_PETTRAINING_CANCELTRAINING_HOUSING,You are about to cancel pet training. The trained pet will be returned to your house inventory with its current progress!,You are about to cancel pet training. The trained pet will be returned to your house inventory with its current progress!
UI_PETTRAINING_CANCELTRAINING,You are about to cancel the pet training. The trained pet will be returned to your inventory with its current progress!,You are about to cancel the pet training. The trained pet will be returned to your inventory with its current progress!
UI_PETTRAINING_INFO,"You can train a Raised Pet that you've got in your inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc","You can train a Raised Pet that you've got in your inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc"
UI_COUPLE_RING_TP,Teleports: %d,Teleports: %d
UI_COUPLE_RING_CHEER,Cheers: %d,Cheers: %d
UI_COUPLE_RING_SLOTS,Storage slots: %d,Storage slots: %d
UI_COUPLE_MOTION_TITLE,Couple Motion,Couple Motion
UI_COUPLE_MOTION_REQUEST,Your partner is requesting the %s motion. Do you accept?,Your partner is requesting the %s motion. Do you accept?
UI_APP_LIFE_TIP,Opens life contents window.,Opens life contents window.
UI_LIFE_GATHERING_TAB,Gathering,采集
UI_LIFE_PRODUCTION_TAB,Production,Production
UI_LIFE_TITLE,Life,Life
UI_LIFE_MASTERY_EFFECT,Mastery Effect,Mastery Effect
UI_LIFE_IDENTIFIED_HARVESTING,Identified Harvesting,Identified Harvesting
UI_LIFE_HARVESTING_INFORMATION,Harvesting Information,Harvesting Information
UI_LIFE_EXPERTBTN,Set as an Expert,Set as an Expert
UI_LIFE_MASTERY_EFFECT_DESC,"Gathering Success Rate +%d%%\nGathering Great Success Rate +%d%%\n%sIf less than 100 Mastery is obtained, 10%% mastery is decreased on Monday 00:00(Expert) Gathering Great Success Rate +10%%#nc","Gathering Success Rate +%d%%\nGathering Great Success Rate +%d%%\n%sIf less than 100 Mastery is obtained, 10%% mastery is decreased on Monday 00:00(Expert) Gathering Great Success Rate +10%%#nc"
UI_LIFE_MASTERY,Mastery,精通
UI_LIFE_EXPERT_TIME,Time to change Expert : %s,Time to change Expert : %s
UI_REPAIR_TITLE,Repair,维修
UI_REPAIR_DESC_DEFAULT,Do you wish to repair %s?\n(%s),Do you wish to repair %s?\n(%s)
UI_REPAIR_DESC_PERCENT,Do you wish to repair %s?\n(%s%%),Do you wish to repair %s?\n(%s%%)
UI_LIFE_FISHING_MINIGAME,Minigame,Minigame
UI_LIFE_FISHING_SKIP_MINIGAME,Skip Minigame,Skip Minigame
UI_LIFE_FISHING_SKIP_MINIGAME_AUTO,Skip Minigame automatically,Skip Minigame automatically
UI_LIFE_FISHING_SKIP_MINIGAME_INFORMATION,"If you skip the minigame, you can't get the buffs for increasing your fishing success to date. Are you sure you want to skip the minigame?","If you skip the minigame, you can't get the buffs for increasing your fishing success to date. Are you sure you want to skip the minigame?"
UI_LIFE_FISHING_BAIT_SELECTION,Bait Selection,Bait Selection
UI_LIFE_FISHING_BAIT_SELECTION_INFORMATION,Select the bait you want to use for fishing. The bait you use will change the rarity of fish you can get. ,Select the bait you want to use for fishing. The bait you use will change the rarity of fish you can get. 
UI_QUEST_GATHERING_HERB,Gathering herb. #cffc32f07#b%d/%d#nb#nc,Gathering herb. #cffc32f07#b%d/%d#nb#nc
UI_LIFE_FISHING_GUESS,Guess which bait the fish will take.,Guess which bait the fish will take.
UI_LIFE_FISHING_SUCCESS_RATE_INCREASE,Fishing success %% goes up when you win.\n(Current success rate %.1f%%),Fishing success %% goes up when you win.\n(Current success rate %.1f%%)
UI_SEC,%d sec,%d sec
UI_CONFIRM,Confirm,确认
UI_LIFE_FISHING_TIME,Fishing Time:,Fishing Time:
UI_LIFE_FISHING_NUMBEROF_ATTEMPTS,Number of attempts:,Number of attempts:
UI_LIFE_FISHING_NUMBEROF_FISH_CAUGHT,Number of fish caught:,Number of fish caught:
UI_LIFE_FISHING_NUMBEROF_LARGEFISH_CAUGHT,Number of trophy fish caught:,Number of trophy fish caught:
UI_LIFE_FISHING_SUCCESS_RATE,Success rate:,Success rate:
UI_LIFE_FISHING_TIME_FORMAT,%d hrs %d min %d sec,%d hrs %d min %d sec
UI_TIMES,%d time(s),%d time(s)
UI_LIFE_FISHING_STATUS,Fishing Status,Fishing Status
UI_WAITING,Waiting,Waiting
UI_LIFE_RECIPEBTN,See related recipes,See related recipes
UI_LIFE_RECIPES,Recipes,Recipes
UI_LIFE_RECIPES_CATEGORY,Category,Category
UI_LIFE_RECIPES_DETAILS,Details,Details
UI_LIFE_RECIPES_NOSELECTED,No recipe selected,No recipe selected
UI_LIFE_RECIPES_TEXT_INFO,Required Mastery: %d\nRequired Title: [%s]\nRequired\nIngredients:,Required Mastery: %d\nRequired Title: [%s]\nRequired\nIngredients:
UI_LIFE_RECIPES_TEXT_INFO_NOTITLE,Required Mastery: %d\nRequired Title: \nRequired\nIngredients:,Required Mastery: %d\nRequired Title: \nRequired\nIngredients:
UI_LIFE_PRODUCTION_TITLE,Production,Production
UI_LIFE_PRODUCTION_SUCCESS_RATE,Success rate,Success rate
UI_LIFE_PRODUCTION_TIME,Production time per cycle,Production time per cycle
UI_LIFE_PRODUCTION_REQUIREMENTS,Required Mastery: %d\nRequired Title: [%s],Required Mastery: %d\nRequired Title: [%s]
UI_LIFE_PRODUCTION_REQUIREMENTS_NOTITLE,Required Mastery: %d\nRequired Title: ,Required Mastery: %d\nRequired Title: 
UI_LIFE_RECIPE_CATEGORY_0,Ingredient,Ingredient
UI_LIFE_RECIPE_CATEGORY_1,Drink,Drink
UI_LIFE_RECIPE_CATEGORY_2,Pill,Pill
UI_ALL,All,全部
UI_LIFE_PRODUCTION_INFORMATION,"Add material items to produce. If no recipe is selected, a hidden recipe will be attempted. When producing randomly, only one production attempt will be made.","Add material items to produce. If no recipe is selected, a hidden recipe will be attempted. When producing randomly, only one production attempt will be made."
UI_LIFE_PRODUCTION_PROGRESS_INFORMATION,Production is currently in progress.,Production is currently in progress.
UI_LIFE_PRODUCTION_PROGRESS_REMAINING,Remaining Time,Remaining Time
UI_LIFE_PRODUCTION_DUTAION_REDUCTION,Item is used immediately.,Item is used immediately.
UI_LIFE_MASTERY_ORDINALY_HERB,Herb that you can see anywhere. You can obtain Common Herbs.,Herb that you can see anywhere. You can obtain Common Herbs.
UI_LIFE_MASTERY_REGULAR_HERB,Regular looking herb. You can obtain Common-Uncommon Herbs.,Regular looking herb. You can obtain Common-Uncommon Herbs.
UI_LIFE_MASTERY_ORDINALY_TREE,Tree that you can see anywhere. You can obtain Common Trees.,Tree that you can see anywhere. You can obtain Common Trees.
UI_LIFE_MASTERY_REGULAR_TREE,Regular looking Tree. You can obtain Common-Uncommon Trees.,Regular looking Tree. You can obtain Common-Uncommon Trees.
UI_LIFE_MASTERY_ORDINALY_ORE,Ore that you can see anywhere. You can obtain Common Ores.,Ore that you can see anywhere. You can obtain Common Ores.
UI_LIFE_MASTERY_REGULAR_ORE,Regular looking Ore. You can obtain Common-Uncommon Ores.,Regular looking Ore. You can obtain Common-Uncommon Ores.
UI_PRODUCTION_INGREDIENT,Ingredient,Ingredient
UI_PRODUCTION_FOOD,Food,食物
UI_PRODUCTION_BUFF,Buff,状态
UI_PRODUCTION_DRINK,Drink,饮品
UI_PRODUCTION_REFRESHER,Refresher,Refresher
UI_PRODUCTION_PILL,Pill,药丸
UI_PRODUCTION_FURNITURE,Furniture,家具
UI_PRODUCTION_ACCESSORY,Accessory,首饰
UI_PRODUCTION_COUPLERING,Couple Ring,恋人戒指(15天)
UI_TOOLTIP_PRODUCTION_CREATOR,Creator: %s,制作者: %s
UI_TOOLTIP_PRODUCTION_QUALITY,Quality: %s,品质:%s
UI_TOOLTIP_BUFF_STACKABLE,Stackable: %dx,可叠加: %dx
