Key,English,Simplified_Chinese
CLIENT_HELP_INC_000560,Water,水
CLIENT_HELP_INC_000561,Water. A property that is as strong against the Fire Property but is weak against the Electricity property.,水属性克制火属性，但是雷属性克制水属性。
CLIENT_HELP_INC_000562,Electricity,雷属性
CLIENT_HELP_INC_000563,A property that is strong against the Water Property but weak against the Earth Property.,一种克制水属性，但是被土属性克制的属性。
CLIENT_HELP_INC_000564,Earth,土
CLIENT_HELP_INC_000565,earth A property that is strong against the Electricity Property but weak against the Wind Property.,土属性克雷属性，但风属性克土属性。
CLIENT_HELP_INC_000566,Wind,风
CLIENT_HELP_INC_000567,A property that is strong against the Earth Property but weak against the Fire property.,一种克制土属性，但是被火属性克制的属性。
CLIENT_HELP_INC_000568,Enchant,附魔
CLIENT_HELP_INC_000569,"Upgrading means making the item more powerful. Each item can be normally upgraded over 10 levels, and weapons / armor chest pieces can be elementally upgraded over 10 levels. If the upgrade fails, there is no penalty between levels 1 and 3, but from levels 4-10 the item will be lost.",强化意味着使物品更加强大。每件物品通常可以强化10级，而武器/盔甲的胸前部件可以进行10级以上的元素强化。如果强化失败，在1-3级没有任何惩罚，但从4-10级开始，有可能会失去该物品。
CLIENT_HELP_INC_000570,Attribute Enchant,属性附魔
CLIENT_HELP_INC_000571,"Your item can receive an attribute modifier (visible in the name of the item) through various means, granting it extra STR, STA, DEX and/or INT.",你的物品可以通过多种方式获得一个属性修饰符 (在物品的名称中可见)，赋予它额外的力量、体质、敏捷或智力。
CLIENT_HELP_INC_000572,Fire Upgrade,火属性精炼
CLIENT_HELP_INC_000573,"When you refine an item with the Fire property, you’ll need a Fire Property Card. When an item is imbued with the Fire Property the item becomes weak to Water but stronger against Wind.",当你精炼一件物品，使之变为火属性时，你需要一张火属性卡。当一个物品被赋予火属性时，该物品将克制风属性，但被水属性克制。
CLIENT_HELP_INC_000574,Water Upgrade,水属性精炼
CLIENT_HELP_INC_000575,"When you refine an item with the Water property, you’ll need a Water Property Card. When an item is imbued with the Water Property the item becomes weak to Electricity but stronger against Fire.",当你精炼一种物品，使之具有水属性时，你将需要一张水属性卡。当它被赋予水属性时，该物品将被火属性克制，但克制雷属性。
CLIENT_HELP_INC_000576,Electric Upgrade,雷属性精炼
CLIENT_HELP_INC_000577,"When you refine an item with the Electricity property, you’ll need an Electricity Property Card. When an item is imbued with the Electricity Property the item becomes weak to Earth but stronger against Water.",当你精炼一种物品，使之具有雷属性时，你将需要一张雷属性卡。当它被赋予雷属性时，该物品将被水属性克制，但克制土属性。
CLIENT_HELP_INC_000578,Wind Upgrade,风属性精炼
CLIENT_HELP_INC_000579,"When you refine an item with the Wind property, you’ll need a Wind Property Card. When an item is imbued with the Wind Property the item becomes weak to Fire but stronger against Earth.",当你精炼一种物品，使之具有风属性时，你将需要一张风属性卡。当它被赋予风属性时，该物品将被土属性克制，但克制火属性。
CLIENT_HELP_INC_000580,Earth Upgrade,土属性精炼
CLIENT_HELP_INC_000581,"When you refine an item with the Earth property, you’ll need an Earth Property Card. When an item is imbued with the Earth Property the item becomes weak to Wind but stronger against Electricity.",当你精炼一种物品，使之具有土属性时，你将需要一张土属性卡。当它被赋予土属性时，该物品将被雷属性克制，但克制风属性。
CLIENT_HELP_INC_000582,General Upgrade,普通精炼
CLIENT_HELP_INC_000583,"Normal upgrade means a non-element upgrade. Power Dice are required to upgrade, there are 5 types of Power Dice, 4, 6, 8, 10 and 12.",普通精炼是指非元素的精炼。精炼需要精炼骰子，有5种精炼骰子，+4精炼骰子、+6精炼骰子、+8精炼骰子、+10精炼骰子和+12精炼骰子。
CLIENT_HELP_INC_000584,Ultimate Weapon Upgrade,终极武器精炼
CLIENT_HELP_INC_000585,"You can make an Ultimate Weapon with a +10 upgraded unique weapon by using the Ultimate Weapon Upgrade. The maximum upgrade for an Ultimate weapon is up to +10 the same as any other item upgrade but it needs 'Shining Orikalkum'. The Ultimate upgrade is available only for weapons, and the item is destroyed in case of a failure. From +6 you are able to socket your weapon.","You can make an Ultimate Weapon with a +10 upgraded unique weapon by using the Ultimate Weapon Upgrade. The maximum upgrade for an Ultimate weapon is up to +10 the same as any other item upgrade but it needs 'Shining Orikalkum'. The Ultimate upgrade is available only for weapons, and the item is destroyed in case of a failure. From +6 you are able to socket your weapon."
CLIENT_HELP_INC_000586,placholder 39,占位符 39
CLIENT_HELP_INC_000587,placholder 40,占位符 40
CLIENT_HELP_INC_000588,placholder 41,占位符 41
CLIENT_HELP_INC_000589,placholder 42,占位符 42
CLIENT_HELP_INC_000590,placholder 43,占位符 43
CLIENT_HELP_INC_000591,placholder 44,占位符 44
CLIENT_HELP_INC_000592,placholder 45,占位符 45
CLIENT_HELP_INC_000593,placholder 46,占位符 46
CLIENT_HELP_INC_000594,placholder 47,占位符 47
CLIENT_HELP_INC_000595,placholder 48,占位符 48
CLIENT_HELP_INC_000596,Building,建筑物
CLIENT_HELP_INC_000597,Information about the buildings that provide services.,提供服务的建筑物的信息。
CLIENT_HELP_INC_000598,Lodestar,城镇之星
CLIENT_HELP_INC_000599,This is a structure that gathers spiritual life and resurrects players who died. It is located inside a city or a wide open clearing.,这是一个收集灵魂并使死亡的玩家复活的建筑物。它位于城市内或一个宽阔的空地上。
CLIENT_HELP_INC_000600,Lodelight,生命光塔
CLIENT_HELP_INC_000601,This is a structure that functions like a Lodestar but it resurrects a player in a place near the hunting grounds.,这是一个功能类似于城镇之星的建筑物，它能让玩家在狩猎场附近的地方复活。
CLIENT_HELP_INC_000602,Weapon shop,武器商店
CLIENT_HELP_INC_000603,"This place sells weapons for the 1st job class such as vagrant, mercenary, and acrobat. It also sells weapons for the 2nd job class such as knight, blade, ringmaster, billposter, jester, and ranger.",这个地方出售一转职业类别的武器，如初心者、战士和弓箭手。它还出售二转职业类别的武器，如骑士、刀锋战士、守护使者、暴力技师、暗杀者和游侠。
CLIENT_HELP_INC_000604,Armor shop,防具商店
CLIENT_HELP_INC_000605,"This place sells armor for Mercenaries, Assists, and Acrobats.",这里出售战士，圣职者，弓箭手的防具。
CLIENT_HELP_INC_000606,Magic store,魔法商店
CLIENT_HELP_INC_000607,"This place sells weapons, armor, and magic items best suited for Magicians.",这里出售适合魔导士用的武器，防具和魔法物品。
CLIENT_HELP_INC_000608,Food shop,食品店
CLIENT_HELP_INC_000609,This shop sells food items that help recover HP,这里出售恢复血量的食物
CLIENT_HELP_INC_000610,General merchandise,杂货店
CLIENT_HELP_INC_000611,"This place sells Arrows, Posters, and those sorts of things.",这里出售弓箭，符咒，诸如此类的物品。
CLIENT_HELP_INC_000612,Public Office,城镇服务处
CLIENT_HELP_INC_000613,"This place is for selling Perin, using your personal bank, and guild bank.",在我这你可以购买Perin，也可以访问个人仓库和公会仓库。
CLIENT_HELP_INC_000614,Station,航空站
CLIENT_HELP_INC_000615,This shop sells Flight related items like Flight gears as well as guide’s player on how to fly.,商店出售飞行相关的器具，一样也有新手飞行教程，
CLIENT_HELP_INC_000616,Duel,申请对战
CLIENT_HELP_INC_000617,A duel is a battle between 2 players. This is different from PK. It is called PvP (Player Vs Player) which can only start when 2 players agree to a duel. A duel has no penalties associated with it.,决斗是两个玩家之间的战斗，与PK不同，决斗需要经过双方同意才可开始。决斗无金钱可获得。
CLIENT_HELP_INC_000618,Fame,声望
CLIENT_HELP_INC_000619,You will gain the fame if you keep winning duels. You will also gain  different titles as well.,如果你对战胜利，声望值会增加。同样根据声望值，你也会获得不同的称号。
CLIENT_HELP_INC_000620,Guild Combat Center,公会战斗中心
CLIENT_HELP_INC_000621,This place is for applying and running guild sieges and 1 on 1 guild sieges. Only available on the 1st sub server.,这是用来申请和进行公会战和1v1公会战的地方。这只能第一个子服务器上进行。
CLIENT_HELP_INC_000622,Other inquiries,其他咨询
CLIENT_HELP_INC_000623,Please visit the official homepage: $WEBSITE$ for more inquiries. Have a nice day.,请访问官方主页。$WEBSITE$以获取更多咨询。祝您愉快！
CLIENT_HELP_INC_000624,Beauty shop,美容沙龙
CLIENT_HELP_INC_000625,You can change your hair style and color. The price varies based on the color and style you choose.,你可以更改你的发型和颜色。价格取决于你的选择。
CLIENT_HELP_INC_000626,Private Shop,个人商店
CLIENT_HELP_INC_000627,Items can be conveniently presented for sale to through this option. You can set the quantity and the price.,通过这个功能物品可以很轻松的被展示和交易。你也可以设置售出的数量和价格。
CLIENT_HELP_INC_000628,"Open the Start menu, select Personal Shop, and the Personal Shop window will appear.",打开开始菜单，选择个人商店，然后个人商店窗口就会出现。
CLIENT_HELP_INC_000629,Drag the items you wish to sell from your inventory and drop them into the Personal Shop window.,从背包里拖出你想要售出的物品然后把他们扔进个人商店的窗口里。
CLIENT_HELP_INC_000630,"After dragging the item into the window, you can set the price for the item, and the quantity you wish to sell.",拖进窗口之后，你可以设置你想要售出的物品的价格和数量。
CLIENT_HELP_INC_000631,"Put a name in the Shop Name Window, and press OK. You can start selling items after that.",在商店中输入名称，然后点击OK，就可以开始摆摊啦！
CLIENT_HELP_INC_000632,Creating a Guild,创建一个公会
CLIENT_HELP_INC_000633,"There are some basic requirements to creating a Guild. You will need a party of three players all at least level 40, then you have to complete a quest through the Public office NPC Helena in SM. Once finished you and your party members will become a guild.",创建公会需要一些基本条件。你需要一个剧团，人数不少于三人，并且玩家等级至少要达到40级。然后完成在晨光NPC海伦那接取的任务，完成后公会即可创建成功。
CLIENT_HELP_INC_000634,Raising the Guild Level,提升公会等级。
CLIENT_HELP_INC_000635,"Guild Members area able to contribute items and Penya towards raising the guild level. To contribute items, simply press the Support Button inside of the Guild Storage. Raising the Guild Level will open up various options to the Guild to help it grow and distinguish itself.",公会成员可以通过向公会捐赠战利品和金币来提升公会等级。在公会仓库选项中点击捐赠即可上交物品。公会等级提升可以解锁更多的功能以及特色。
CLIENT_HELP_INC_000636,Joining a Guild,加入一个公会
CLIENT_HELP_INC_000637,Initially only a Guild Master has the authority to invite Guild members. But a Guild Master can give authority to any Guildie to recruit other members to his Guild.,默认只有会长才可以邀请玩家加入公会。但是会长可以赋予成员职位，令其也拥有权力可以招募成员。
CLIENT_HELP_INC_000638,Disbanding a Guild,解散一个公会
CLIENT_HELP_INC_000639,"The Guild Master can disband the Guild by pressing the DISMISS button on the Guild Menu. Once the Guild is dismissed, it takes 2 days before Members can create or join a new Guild.",会长可以在公会页面中解散公会，一旦公会解散，成员需要两天才可以加入或组建一个新的工会。
CLIENT_HELP_INC_000640,Managing Guild Members,管理公会成员
CLIENT_HELP_INC_000641,"The Guild Master can manage his Guild from the Guild Menu. He can set things such as promotions, demotions, nicknames, kicking from Guild, etc.",公会会长可以通过系统来管理公会。例如任职，免职，昵称，移除成员等等。
CLIENT_HELP_INC_000642,Managing Guild Ranks,管理公会排名
CLIENT_HELP_INC_000643,"The Guild Master can manage Guild Ranks in the Guild Menu. He can set the authority of the title, degree, admission, access to items and monthly payment.",公会会长可以设置公会详情方面的东西。比如称号，等级，进公会的许可，拿取公会仓库物品的权限和公会月付等。
CLIENT_HELP_INC_000644,Announcement,公告
CLIENT_HELP_INC_000645,Guild Masters can make an announcement by clicking the Notice button on the Information Tab in the Guild Menu. Either a new message can be made of the old one can simply be modified.,公会会长可以在公会菜单的 [通知] 中发布公告。
CLIENT_HELP_INC_000646,Guild Logo,公会Logo
CLIENT_HELP_INC_000647,"The Guild Logo is the symbol or emblem of the Guild. This can be chosen only once and only by the Guild Master. To use this function, select the Logo button in the Guild Menu.",公会Logo是代表公会的一个徽章或象征，仅会长可选，且只可选择一次。
CLIENT_HELP_INC_000648,Guild Storage,仓库
CLIENT_HELP_INC_000649,You can use the Guild Storage only on the 1st Channel of each Server. Anyone can deposit items and Penya into the Guild Storage but only authorized Guild Members can withdraw items and Penya.,只有在每个服务器的第一个频道才能使用公会仓库的存储功能，公会成员仓可以向公会仓库放入物品和金钱，但只有被授权的成员才可以取出。
CLIENT_HELP_INC_000650,Info-Pang,胖胖
CLIENT_HELP_INC_000651,You may have noticed when you first logged into the game that you were greeted by the Info-Pang in the lower right corner of your screen. This section briefly explains the Info-Pang and how to use him.,你也许会注意到你每次登陆的时候，屏幕右下角总是会有一个胖胖出来欢迎你。这里简要的介绍一下胖胖以及如何使用它。
CLIENT_HELP_INC_000652,What is it?,那是什么？
CLIENT_HELP_INC_000653,"The Info-Pang will guide you through all of the basics including controls, hotkeys, menus, and even some game functions. Once you have completed a section, you can always access it if you need to review it. Simply right click on the Info-Pang and select Check the List.",胖胖会指导你所有游戏的基本操作，包括控制，按键，菜单，基本功能。完成这些教程后，你可以右键胖胖随时查看游戏的详细教程信息。
CLIENT_HELP_INC_000654,Access the Info-Pang,访问胖胖
CLIENT_HELP_INC_000655,"The Info-Pang will be activated by default when you log into the game. If you would like to turn the Info-Pang off, Right Click on the Info-Pang and select Hide. If later you would like to recall the Info-Pang you can do that by accessing the Start Menu, selecting Helper, and then selecting Info-Pang.",胖胖默认进入游戏时显示，如果你想关闭它，右键胖胖然后点击隐藏即可。如果你想要再次召出胖胖，点击开始菜单，选择帮助，然后点击胖胖即可。
CLIENT_HELP_INC_000656,Duel among users,玩家之间的对战
CLIENT_HELP_INC_000657,This is a duel between 2 players.,两位玩家之间可以对决。
CLIENT_HELP_INC_000658,PvP,PvP
CLIENT_HELP_INC_000659,It means a fight between characters by mutual agreement. Affects PVP fame and PVP point.,指双方约定同意的一场战斗。决斗输赢影响PVP声望和PVP值。
CLIENT_HELP_INC_000660,Asking for PvP,关于PVP
CLIENT_HELP_INC_000661,"If you right-click with ALT key on the player whom you want to have duel with, you can have a duel with the player in case of that the user accepts that.",如果你按住Alt并右键玩家选择了决斗，你可以在对方同意后开始。
CLIENT_HELP_INC_000662,"In case of that you are the leader of your troupe and the clicked one is another leader of other troupe, you can have a group duel, if the other lead accept it.",如果你是剧团长并且向另外一个剧团长发出了决斗邀请，对方同意后，你们可以开始团战。
CLIENT_HELP_INC_000663,The result of PVP and Fame,关于PVP和声望
CLIENT_HELP_INC_000664,PVP fame and PVP point change according to PvP record.,PVP声望和点数取决于决斗的战绩
CLIENT_HELP_INC_000665,placholder 49,占位符 49
CLIENT_HELP_INC_000666,placholder 50,占位符 50
CLIENT_HELP_INC_000667,placholder 51,占位符 51
CLIENT_HELP_INC_000668,placholder 52,占位符 52
CLIENT_HELP_INC_000669,placholder 53,占位符 53
CLIENT_HELP_INC_000670,placholder 54,占位符 54
CLIENT_HELP_INC_000671,placholder 55,占位符 55
CLIENT_HELP_INC_000672,placholder 56,占位符 56
CLIENT_HELP_INC_000673,placholder 57,占位符 57
CLIENT_HELP_INC_000674,placholder 58,占位符 58
CLIENT_HELP_INC_000675,placholder 59,占位符 59
CLIENT_HELP_INC_000676,placholder 60,占位符 60
CLIENT_HELP_INC_000677,placholder 61,占位符 61
CLIENT_HELP_INC_000678,placholder 62,占位符 62
CLIENT_HELP_INC_000679,placholder 63,占位符 63
CLIENT_HELP_INC_000680,placholder 64,占位符 64
CLIENT_HELP_INC_000681,placholder 65,占位符 65
CLIENT_HELP_INC_000682,placholder 66,占位符 66
CLIENT_HELP_INC_000683,Server,服务器
CLIENT_HELP_INC_000684,Guild bank and Guild sieges are available only at the 1st sub server of each server set.,公会银行和公会战仅在每个服务器集的第一个子服务器上可用。
CLIENT_HELP_INC_000685,placholder 67,占位符 67
CLIENT_HELP_INC_000686,placholder 68,占位符 68
CLIENT_HELP_INC_000687,placholder 69,占位符 69
CLIENT_HELP_INC_000688,placholder 70,占位符 70
CLIENT_HELP_INC_000689,placholder 71,占位符 71
CLIENT_HELP_INC_000690,placholder 72,占位符 72
CLIENT_HELP_INC_000691,placholder 73,占位符 73
CLIENT_HELP_INC_000692,placholder 74,占位符 74
CLIENT_HELP_INC_000693,placholder 75,占位符 75
CLIENT_HELP_INC_000694,placholder 76,占位符 76
CLIENT_HELP_INC_000695,placholder 77,占位符 77
CLIENT_HELP_INC_000696,placholder 78,占位符 78
CLIENT_HELP_INC_000697,placholder 79,占位符 79
CLIENT_HELP_INC_000698,placholder 80,占位符 80
CLIENT_HELP_INC_000699,placholder 81,占位符 81
CLIENT_HELP_INC_000700,placholder 82,占位符 82
CLIENT_HELP_INC_000701,placholder 83,占位符 83
CLIENT_HELP_INC_000702,placholder 84,占位符 84
CLIENT_HELP_INC_000703,placholder 85,占位符 85
CLIENT_HELP_INC_100000,Achievements,成就
CLIENT_HELP_INC_100001,"There are many kinds of missions: Daily Rewards, Time-Limited Events, Account Shared Achievements, etc. Complete them and you will receive various rewards such as Items, Custom Title, Attack Power Bonus, Penya or Bonus fCoins!",任务种类有很多：每日奖励、限时活动、帐户共享成就等。完成这些任务后，您将获得各种奖励，如物品、自定义称号、攻击力奖励、金币或奖励飞飞币！
CLIENT_HELP_INC_100002,Flyff Pass,战斗通行证
CLIENT_HELP_INC_100003,"Complete daily, weekly and season missions to receive rewards!\n\nDon't forget to claim your rewards before the end of the Flyff Pass season.\n\nPoints earned through the Season missions are not included in the weekly limit.",完成每日，每周和赛季任务以获得奖励！\n\n不要忘记在战斗通行证赛季结束前领取你的奖励。\n\n通过赛季任务获得的点数不包括在每周限制内。
CLIENT_HELP_INC_100004,Equipment Switch,装备切换
CLIENT_HELP_INC_100005,"Create equipment presets, allowing you to have your sets, weapons, and accessories readily available. With a simple shortcut, you can effortlessly equip them without any hassle.",创建装备预设。您可以使用快捷方式随时切换套装，武器和首饰。
CLIENT_HELP_INC_100006,Create ultimate weapon,制作终极武器
CLIENT_HELP_INC_100007,Kalgas Assault Revival,Kalgas Assault Revival
CLIENT_HELP_INC_100008,"In the Kalgas Assault, each respawn from death takes a certain amount of time and increases with the number of respawns (up to 1 minute).\nSpending Kalgas Coin will make you respawn with no waiting time, and the item can be purchased in Flyff Shop.\nKalgas Silver Coins can only be used once, while Kalgas Gold Coins can be used for unlimited revives.\n*Kalgas Gold Coins require an increased amount each time they are used (up to 20).","In the Kalgas Assault, each respawn from death takes a certain amount of time and increases with the number of respawns (up to 1 minute).\nSpending Kalgas Coin will make you respawn with no waiting time, and the item can be purchased in Flyff Shop.\nKalgas Silver Coins can only be used once, while Kalgas Gold Coins can be used for unlimited revives.\n*Kalgas Gold Coins require an increased amount each time they are used (up to 20)."
CLIENT_HELP_INC_100009,Couple Menu,Couple Menu
CLIENT_HELP_INC_100010,"This window manages your couple. Through this window, you can check information about your couple and utilize functions available with your couple. All functions can be used by any member of the couple. The daily usage limits for ‘Teleport' and 'Cheer' reset every day at 00:00. \n\nIf you click the 'Break up' button, you request a breakup from your partner. If the request is declined or no response is received, you can notify the breakup after a cooldown period. Please be cautious, as when you break up with your partner, the couple ring, anniversary gifts, and all items in the Storage will be deleted, and couple-related functions will be disabled.","This window manages your couple. Through this window, you can check information about your couple and utilize functions available with your couple. All functions can be used by any member of the couple. The daily usage limits for ‘Teleport' and 'Cheer' reset every day at 00:00. \n\nIf you click the 'Break up' button, you request a breakup from your partner. If the request is declined or no response is received, you can notify the breakup after a cooldown period. Please be cautious, as when you break up with your partner, the couple ring, anniversary gifts, and all items in the Storage will be deleted, and couple-related functions will be disabled."
CLIENT_HELP_INC_100011,Life,Life
CLIENT_HELP_INC_100012,"This window provides information about your Life Skill and allows you to use related features.\n\nClick the 'Set as an Expert' button at the bottom to specialize in a specific Life Skill for a designated period. A bonus effect will be applied when you set your area of expertise. \n\nNote that once your expertise is set, it cannot be changed for some time.","This window provides information about your Life Skill and allows you to use related features.\n\nClick the 'Set as an Expert' button at the bottom to specialize in a specific Life Skill for a designated period. A bonus effect will be applied when you set your area of expertise. \n\nNote that once your expertise is set, it cannot be changed for some time."
CLIENT_HELP_INC_100013,Fishing Menu,Fishing Menu
CLIENT_HELP_INC_100014,"If you have a fishing rod and bait, you can fish in any waterside of Madrigal.\nBefore you start fishing, select the bait you want to use from your inventory and register it in the popup, then click the start button to begin fishing.\nOnce you've cast your line, you'll need to wait for a bite.\nWhen the bite comes, you'll play a minigame to catch the fish. Your chances of catching a fish in the mini-game increase as you guess the direction of the fish's progress.\nIf you don't play the minigame within the time limit, the minigame is considered unplayed.\nAt the end of the minigame, you can see if you have or have not caught a fish.\nWhile waiting for a bite, you can skip the minigame by checking Skip minigame, and see how much you've caught so far by tapping the Fishing Status button.","If you have a fishing rod and bait, you can fish in any waterside of Madrigal.\nBefore you start fishing, select the bait you want to use from your inventory and register it in the popup, then click the start button to begin fishing.\nOnce you've cast your line, you'll need to wait for a bite.\nWhen the bite comes, you'll play a minigame to catch the fish. Your chances of catching a fish in the mini-game increase as you guess the direction of the fish's progress.\nIf you don't play the minigame within the time limit, the minigame is considered unplayed.\nAt the end of the minigame, you can see if you have or have not caught a fish.\nWhile waiting for a bite, you can skip the minigame by checking Skip minigame, and see how much you've caught so far by tapping the Fishing Status button."
CLIENT_HELP_INC_100015,Pet Training,Pet Training
CLIENT_HELP_INC_100016,"You can train a Raised Pet that you've got in your inventory or in the house inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc","You can train a Raised Pet that you've got in your inventory or in the house inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc"
CLIENT_HELP_INC_100017,Housing Objects,Housing Objects
CLIENT_HELP_INC_100018,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.
CLIENT_HELP_INC_100019,Production,Production
CLIENT_HELP_INC_100020,"You can proceed with production through this window. If you select a recipe from the filters, you will see information about that recipe and can only produce items that match the recipe.\nIf you don't select a recipe, you can try to produce with your own material combinations to discover hidden recipes.\nYou can earn Master’s Chips for random production and for Great Success.\nYou'll get better quality items when you make a Great Success","You can proceed with production through this window. If you select a recipe from the filters, you will see information about that recipe and can only produce items that match the recipe.\nIf you don't select a recipe, you can try to produce with your own material combinations to discover hidden recipes.\nYou can earn Master’s Chips for random production and for Great Success.\nYou'll get better quality items when you make a Great Success"
