Key,English,French
UI_MATOURNAMENT_BETTING_RANK,Rank,Rang
UI_MATOURNAMENT_BETTING_GOLD,Penya,Penya
UI_MATOURNAMENT_BETTING_DATE,Last Date,Dernière date
UI_MATOURNAMENT_BETTING_WARNING,Are you sure you want to bet on this team?,Êtes-vous sûr de vouloir miser sur cette équipe ?
UI_MATOURNAMENT_BETTING_BETTINGGOLD,Betting Penya,Penya misés
UI_MATOURNAMENT_BETTING_NOREWARD,None,Aucun
UI_ULTIMATE_JEWEL_REMOVE_TITLE,Remove Ultimate Jewel,Retirer le joyau du set
UI_ULTIMATE_JEWEL_REMOVE_OK,Remove,Supprimer
UI_ULTIMATE_JEWEL_REMOVE_MSG,"Remove the selected ultimate jewel from this item? #b#cffff0000Without Jewel Tweezers, the jewel will be destroyed.#nc#nb","Sans pince à joyaux, le joyau pourrait être détruit lors du retrait. Voulez-vous continuer ?"
UI_ULTIMATE_JEWEL_COMPOSE_TITLE,Fuse Ultimate Jewel,Fusionner un joyau ultime
UI_ULTIMATE_JEWEL_REGISTER,Register ultimate jewel material gem.,Enregistrer un joyau matériel ultime
UI_ULTIMATE_JEWEL_INFO,Fuse 3 - 6 ultimate jewels to receive 1 higher grade ultimate jewel.,Fusionnez 3 à 6 joyaux ultimes pour obtenir 1 joyau ultime de grade supérieur
UI_ULTIMATE_JEWEL_CONFIRM,"If you fuse the gems, the gems used as materials disappear.\nDo you want to continue?","Si vous fusionnez les joyaux, les joyaux utilisés comme matériaux disparaîtront.\nVoulez-vous continuer ?"
UI_ULTIMATE_JEWEL_COMPOSE_PROB,Success: #b%s#nb,Réussite : #b%s#nb
UI_ULTIMATE_JEWEL_UPGRADE_TITLE,Create Ultimate Jewel,Créer un joyau ultime
UI_UPGRADE_ULTIMATE_JEWEL_REGISTER,Register material jewel,Enregistrer le joyau matériel
UI_UPGRADE_ULTIMATE_JEWEL_INFO,Create 10 jewel pieces or 1 gemstone to receive a first-grade complete jewel.,Créez 10 fragments de joyau ou 1 gemme pour obtenir un joyau complet de premier grade
UI_COUPLE_PROPOSAL,Couple Proposal,Demande en couple
UI_COUPLE_PROPOSAL_TEXT,%s is proposing to you! Would you like to accept their proposal request and become a couple?,%s vous fait une demande en couple ! Voulez-vous accepter et devenir un couple ?
UI_COUPLE_RING_REPLACE,Ring Replacement,Changement de bague
UI_COUPLE_RING_REPLACE_TEXT,Your partner is proposing to change the ring to the following ring. Do you accept?,Votre partenaire propose de changer la bague pour celle-ci. Acceptez-vous ?
UI_COUPLE_PARTNER_OFFLINE,Your partner must be online.,Votre partenaire doit être en ligne
UI_COUPLE_BREAKUP_DEADLINE,Break up response deadline: %s,Date limite pour répondre à la rupture : %s
UI_COUPLE_BREAKUP_NOTI,Break up notification time: %s,Heure de notification de la rupture : %s
UI_COUPLE_NEXTEXP_TIME,Time until passive experience: %s,Temps restant avant expérience passive : %s
UI_COUPLE_NEXTEXP_OFFLINE,No passive experience (offline),Pas d’expérience passive (hors ligne)
UI_COUPLE_BREAKUP,Break Up,Rupture
UI_COUPLE_BREAKUP_FORCE,Break Up(F),Rupture(F)
UI_COUPLE_TELEPORT,Teleport,Téléportation
UI_COUPLE_TELEPORT_TEXT,Teleport to your partner's location? Teleportation is not possible if your partner is in an inaccessible area.,Téléporter à l’emplacement de votre partenaire ? Impossible si votre partenaire est dans une zone inaccessible
UI_COUPLE_CHEER,Cheer,Encourager
UI_COUPLE_FORM_DATE,Formation Date,Date d'union
UI_COUPLE_STORAGE_AVAIL,Available Storage Slots,Emplacements disponibles
UI_COUPLE_MAX_TELEPORTS,Maximum Daily Teleports,Téléportations max par jour
UI_COUPLE_MAX_CHEERS,Maximum Daily Cheers,Encouragements max par jour
UI_COUPLE_MAX_POINTS,Maximum Skill Points,Points de compétence max
UI_COUPLE_TOTAL_QUESTS,Total Quests Completed,Quêtes totales accomplies
UI_COUPLE_SINGLE,You are single.,Vous êtes célibataire
UI_COUPLE_TABPARTNER,Partner,Partenaire
UI_COUPLE_BREAKUP_TEXT,"Are you sure you want to request a break up from your partner? If you break up, you will immediately lose all items in your couple storage, and couple functions will no longer be available.","Voulez-vous vraiment demander la rupture avec votre partenaire ? En cas de rupture, tous les objets du coffre du couple seront immédiatement perdus et les fonctions de couple ne seront plus disponibles."
UI_COUPLE_BREAKUP_FORCE_TEXT,"Are you sure you want to immediately force a break up with your partner? If you break up, you will immediately lose all items in your couple storage, and couple functions will no longer be available.",Voulez-vous vraiment forcer immédiatement la rupture avec votre partenaire ? Tous les objets du coffre du couple seront perdus et les fonctions de couple désactivées.
UI_COUPLE_BREAKUP_NOTIFY,"Your partner has requested a break up. If accepted you will immediately lose all items in your couple storage and will no longer be a couple, losing any couple functionality. Do you accept?","Votre partenaire a demandé la rupture. Si vous acceptez, tous les objets du coffre du couple seront perdus et vous ne serez plus un couple. Acceptez-vous ?"
UI_COUPLE_PROPOSE,Propose,Proposer
UI_COUPLE_PROPOSE_INFO,Request to form a couple with the recipient using the inserted couple ring.,Demande de formation de couple avec le destinataire en utilisant la bague de couple insérée
UI_TOOLTIP_COUPLE_LEVEL,Required Couple Level: %d,Niveau de couple requis : %d
UI_TOOLTIP_COUPLE_POINTS,Required Couple Points: %d,Points de couple requis : %d
UI_COUPLEBANK_TITLE,Couple Storage,Coffre du couple
UI_ULTIMATE_JEWEL_TOPAZ,Topaz,Topaze
UI_ULTIMATE_JEWEL_RUBY,Ruby,Rubis
UI_ULTIMATE_JEWEL_SAPPHIRE,Sapphire,Saphir
UI_ULTIMATE_JEWEL_EMERALD,Emerald,Emeraude
UI_ULTIMATE_JEWEL_DIAMOND,Diamond,Diamant
UI_ULTIMATE_JEWEL_AMETHYST,Amethyst,Améthyste
UI_ULTIMATE_JEWEL_ONYX,Onyx,Onyx
UI_RAINBOW_ULTIMATE_JEWEL_COMPOSE_TITLE,Compose Rainbow Ultimate Jewel,Composer un joyau ultime arc-en-ciel
UI_RAINBOW_ULTIMATE_JEWEL_INFO,You can use all seven jewels of the same grade to get rainbow jewel of the same grade.,Vous pouvez utiliser les sept joyaux du même niveau pour obtenir un joyau arc-en-ciel du même niveau.
UI_RAINBOW_ULITMATE_JEWEL_DISMANTLE_TITLE,Dismantle Rainbow Jewel,Démanteler le joyau arc-en-ciel
UI_RAINBOW_ULTIMATE_JEWEL_DISMANTLE_INFO,You can dismantle the Rainbow Jewel to get Ultimate Jewel.,Vous pouvez démanteler le joyau arc-en-ciel pour obtenir un joyau ultime
UI_RAINBOW_ULTIMATE_JEWEL_DISMANTLE_NOTICE,"If you fail, you will lose your item.","En cas d’échec, vous perdrez votre objet."
UI_HOUSINGWARDROBE_INFO,Your wardrobe items can only be worn by #bone#nb NPC at a time.,Les objets de votre garde-robe ne peuvent être portés que par #bone#nb PNJ à la fois
UI_HOUSINGWARDROBE_CONFIRM,Equip,Équiper
UI_HOUSINGWARDROBE_CONFIRMMESSAGE,This will make the selected NPC wear the chosen costume item. Only one NPC at a time can wear the same costume item. Do you want to proceed?,Cela fera porter l’objet de costume sélectionné au PNJ choisi. Un seul PNJ peut porter le même costume à la fois. Voulez-vous continuer ?
UI_HOUSINGWARDROBE_USEDBY,Used by %s,Utilisé par %s
UI_HOUSINGWARDROBE_UNEQUIP,Unequip,Déséquiper
UI_HOUSINGWARDROBE_MSGBOX_TITLE,Unequip that item?,Déséquiper cet objet ?
UI_HOUSINGWARDROBE_MSGBOX_CONFIRM,Are you sure you want to unequip that item from your NPC?,Êtes-vous sûr de vouloir déséquiper cet objet de votre PNJ ?
UI_HOUSINGSETUP_PETS,Pets,Animaux
UI_HOUSING_PETTRAINING_INFO,"You can train a Raised Pet that you've placed in 'Housing' by entrusting it to a specialized Caretaker. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset. Furthermore, if the contract with the caretaker expires, the training for the Raised Pet will also come to an end.#nc","Vous pouvez entraîner un animal élevé placé dans votre « Housing » en le confiant à un Gardien spécialisé. Chaque PNJ Gardien a des horaires et intervalles de nourrissage différents.\n\nUne fois que vous avez sélectionné l’animal à confier au Gardien, #bdouble-cliquez ou glissez-déposez#nb, puis appuyez sur 'Terminé' pour commencer l’entraînement.\n\n#cffff0000Si vous décidez de changer d’animal, le prochain horaire de nourrissage sera réinitialisé. De plus, si le contrat avec le Gardien expire, l’entraînement prendra fin.#nc"
UI_PETTRAINING_PET,Pet to train,Animal à entraîner
UI_PETTRAINING_CANDY,Pet Candy,Bonbon pour animal
UI_PETTRAINING_INTERVALS,Feeding Intervals,Intervalles de nourrissage
UI_PETTRAINING_CONFIRM,#bThe pet in the window will be unusable until you remove it from training.#nb Do you want to continue? #b#cffff0000Note: You will get your pet back if you stop the training. #nb#nc,#bL’animal dans la fenêtre sera inutilisable tant que vous ne le retirez pas de l’entraînement.#nb Voulez-vous continuer ? #b#cffff0000Note : Vous récupérerez votre animal si vous arrêtez l’entraînement.#nb#nc
UI_PETTRAINING_TOTALTRAINING,Total Training Time,Durée totale de l’entraînement
UI_PETTRAINING_CLAIM,Claim,Recevoir
UI_PETTRAINING_NEXTCANDY,Next Candy in,Prochain bonbon dans
UI_PETTRAINING_CANCELTRAINING_HOUSING,You are about to cancel pet training. The trained pet will be returned to your house inventory with its current progress!,Vous êtes sur le point d’annuler l’entraînement de l’animal. L’animal entraîné sera retourné dans votre inventaire maison avec sa progression actuelle !
UI_PETTRAINING_CANCELTRAINING,You are about to cancel the pet training. The trained pet will be returned to your inventory with its current progress!,Vous êtes sur le point d’annuler l’entraînement de l’animal. L’animal entraîné sera retourné dans votre inventaire avec sa progression actuelle !
UI_PETTRAINING_INFO,"You can train a Raised Pet that you've got in your inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc","Vous pouvez entraîner un animal élevé que vous avez dans votre inventaire. Chaque PNJ Gardien a des horaires et intervalles de nourrissage différents.\n\nUne fois que vous avez sélectionné l’animal à confier au Gardien, #bdouble-cliquez ou glissez-déposez#nb, puis appuyez sur 'Terminé' pour commencer l’entraînement.\n\n#cffff0000Si vous décidez de changer d’animal, le prochain horaire de nourrissage sera réinitialisé.#nc"
UI_COUPLE_RING_TP,Teleports: %d,Téléportations : %d
UI_COUPLE_RING_CHEER,Cheers: %d,Encouragements : %d
UI_COUPLE_RING_SLOTS,Storage slots: %d,Emplacements de stockage : %d
UI_COUPLE_MOTION_TITLE,Couple Motion,Mouvements de couple
UI_COUPLE_MOTION_REQUEST,Your partner is requesting the %s motion. Do you accept?,Votre partenaire demande le mouvement %s. Acceptez-vous ?
UI_APP_LIFE_TIP,Opens life contents window.,Ouvre la fenêtre des métiers
UI_LIFE_GATHERING_TAB,Gathering,Collecte
UI_LIFE_PRODUCTION_TAB,Production,Production
UI_LIFE_TITLE,Life,Métier
UI_LIFE_MASTERY_EFFECT,Mastery Effect,Effet de maîtrise
UI_LIFE_IDENTIFIED_HARVESTING,Identified Harvesting,Collecte identifiée
UI_LIFE_HARVESTING_INFORMATION,Harvesting Information,Informations sur la collecte
UI_LIFE_EXPERTBTN,Set as an Expert,Désigner comme Expert
UI_LIFE_MASTERY_EFFECT_DESC,"Gathering Success Rate +%d%%\nGathering Great Success Rate +%d%%\n%sIf less than 100 Mastery is obtained, 10%% mastery is decreased on Monday 00:00(Expert) Gathering Great Success Rate +10%%#nc","+%d%% de réussite à la collecte\n+%d%% de réussite exceptionnelle à la collecte\n%sSi moins de 100 de maîtrise est obtenu, 10%% de maîtrise sera retirée le lundi à 00:00 (Expert) La réussite exceptionnelle à la collecte +10%%#nc"
UI_LIFE_MASTERY,Mastery,Maîtrise
UI_LIFE_EXPERT_TIME,Time to change Expert : %s,Temps avant changement d’Expert : %s
UI_REPAIR_TITLE,Repair,Réparer
UI_REPAIR_DESC_DEFAULT,Do you wish to repair %s?\n(%s),Voulez-vous réparer %s ?\n(%s)
UI_REPAIR_DESC_PERCENT,Do you wish to repair %s?\n(%s%%),Voulez-vous réparer %s ?\n(%s%%)
UI_LIFE_FISHING_MINIGAME,Minigame,Mini-jeu
UI_LIFE_FISHING_SKIP_MINIGAME,Skip Minigame,Sauter le mini-jeu
UI_LIFE_FISHING_SKIP_MINIGAME_AUTO,Skip Minigame automatically,Sauter automatiquement le mini-jeu
UI_LIFE_FISHING_SKIP_MINIGAME_INFORMATION,"If you skip the minigame, you can't get the buffs for increasing your fishing success to date. Are you sure you want to skip the minigame?","Si vous sautez le mini-jeu, vous ne pourrez pas obtenir les bonus d’augmentation de votre réussite de pêche actuelle. Êtes-vous sûr de vouloir sauter le mini-jeu ?"
UI_LIFE_FISHING_BAIT_SELECTION,Bait Selection,Sélection de l’appât
UI_LIFE_FISHING_BAIT_SELECTION_INFORMATION,Select the bait you want to use for fishing. The bait you use will change the rarity of fish you can get. ,Sélectionnez l’appât que vous souhaitez utiliser pour la pêche. L’appât choisi influencera la rareté des poissons que vous pourrez obtenir
UI_QUEST_GATHERING_HERB,Gathering herb. #cffc32f07#b%d/%d#nb#nc,Ramassage d’herbes. #cffc32f07#b%d/%d#nb#nc
UI_LIFE_FISHING_GUESS,Guess which bait the fish will take.,Devinez quel appât le poisson prendra
UI_LIFE_FISHING_SUCCESS_RATE_INCREASE,Fishing success %% goes up when you win.\n(Current success rate %.1f%%),Le taux de réussite à la pêche augmente lorsque vous gagnez.\n(Taux actuel %.1f%%)
UI_SEC,%d sec,%d s
UI_CONFIRM,Confirm,Valider
UI_LIFE_FISHING_TIME,Fishing Time:,Temps de pêche :
UI_LIFE_FISHING_NUMBEROF_ATTEMPTS,Number of attempts:,Nombre de tentatives :
UI_LIFE_FISHING_NUMBEROF_FISH_CAUGHT,Number of fish caught:,Nombre de poissons attrapés :
UI_LIFE_FISHING_NUMBEROF_LARGEFISH_CAUGHT,Number of trophy fish caught:,Nombre de poissons trophées attrapés :
UI_LIFE_FISHING_SUCCESS_RATE,Success rate:,Taux de réussite :
UI_LIFE_FISHING_TIME_FORMAT,%d hrs %d min %d sec,%d h %d min %d s
UI_TIMES,%d time(s),%d fois
UI_LIFE_FISHING_STATUS,Fishing Status,Statut de pêche
UI_WAITING,Waiting,En attente
UI_LIFE_RECIPEBTN,See related recipes,Voir les recettes associées
UI_LIFE_RECIPES,Recipes,Recettes
UI_LIFE_RECIPES_CATEGORY,Category,Catégorie
UI_LIFE_RECIPES_DETAILS,Details,Détails
UI_LIFE_RECIPES_NOSELECTED,No recipe selected,Aucune recette sélectionnée
UI_LIFE_RECIPES_TEXT_INFO,Required Mastery: %d\nRequired Title: [%s]\nRequired\nIngredients:,Maîtrise requise : %d\nTitre requis : [%s]\nIngrédients requis :
UI_LIFE_RECIPES_TEXT_INFO_NOTITLE,Required Mastery: %d\nRequired Title: \nRequired\nIngredients:,Maîtrise requise : %d\nTitre requis : \nIngrédients requis :
UI_LIFE_PRODUCTION_TITLE,Production,Production
UI_LIFE_PRODUCTION_SUCCESS_RATE,Success rate,Taux de réussite
UI_LIFE_PRODUCTION_TIME,Production time per cycle,Durée de production par cycle
UI_LIFE_PRODUCTION_REQUIREMENTS,Required Mastery: %d\nRequired Title: [%s],Maîtrise requise : %d\nTitre requis : [%s]
UI_LIFE_PRODUCTION_REQUIREMENTS_NOTITLE,Required Mastery: %d\nRequired Title: ,Maîtrise requise : %d\nTitre requis : 
UI_LIFE_RECIPE_CATEGORY_0,Ingredient,Ingrédient
UI_LIFE_RECIPE_CATEGORY_1,Drink,Boisson
UI_LIFE_RECIPE_CATEGORY_2,Pill,Comprimé
UI_ALL,All,Tous
UI_LIFE_PRODUCTION_INFORMATION,"Add material items to produce. If no recipe is selected, a hidden recipe will be attempted. When producing randomly, only one production attempt will be made.","Ajoutez des matériaux à produire. Si aucune recette n’est sélectionnée, une recette cachée sera tentée. Lors d’une production aléatoire, une seule tentative sera effectuée."
UI_LIFE_PRODUCTION_PROGRESS_INFORMATION,Production is currently in progress.,Production en cours.
UI_LIFE_PRODUCTION_PROGRESS_REMAINING,Remaining Time,Temps restant
UI_LIFE_PRODUCTION_DUTAION_REDUCTION,Item is used immediately.,L’objet est utilisé immédiatement.
UI_LIFE_MASTERY_ORDINALY_HERB,Herb that you can see anywhere. You can obtain Common Herbs.,Herbe que vous pouvez trouver partout. Vous pouvez obtenir des herbes communes.
UI_LIFE_MASTERY_REGULAR_HERB,Regular looking herb. You can obtain Common-Uncommon Herbs.,Herbe d’apparence ordinaire. Vous pouvez obtenir des herbes communes ou peu communes.
UI_LIFE_MASTERY_ORDINALY_TREE,Tree that you can see anywhere. You can obtain Common Trees.,Arbre que vous pouvez voir partout. Vous pouvez obtenir des arbres communs.
UI_LIFE_MASTERY_REGULAR_TREE,Regular looking Tree. You can obtain Common-Uncommon Trees.,Arbre d’apparence ordinaire. Vous pouvez obtenir des arbres communs ou peu communs.
UI_LIFE_MASTERY_ORDINALY_ORE,Ore that you can see anywhere. You can obtain Common Ores.,Minerai que vous pouvez trouver partout. Vous pouvez obtenir des minerais communs.
UI_LIFE_MASTERY_REGULAR_ORE,Regular looking Ore. You can obtain Common-Uncommon Ores.,Minerai d’apparence ordinaire. Vous pouvez obtenir des minerais communs ou peu communs.
UI_PRODUCTION_INGREDIENT,Ingredient,Ingrédient
UI_PRODUCTION_FOOD,Food,Nourriture
UI_PRODUCTION_BUFF,Buff,Buff
UI_PRODUCTION_DRINK,Drink,Boisson
UI_PRODUCTION_REFRESHER,Refresher,Rafraîchissement
UI_PRODUCTION_PILL,Pill,Comprimé
UI_PRODUCTION_FURNITURE,Furniture,Meubles
UI_PRODUCTION_ACCESSORY,Accessory,Accessoires
UI_PRODUCTION_COUPLERING,Couple Ring,Bague de couple
UI_TOOLTIP_PRODUCTION_CREATOR,Creator: %s,Créateur : %s
UI_TOOLTIP_PRODUCTION_QUALITY,Quality: %s,Qualité : %s
UI_TOOLTIP_BUFF_STACKABLE,Stackable: %dx,Empilable : %dx
UI_TOOLTIP_TOOL_DURABILITY,Durability: %d/%d,Durabilité : %d/%d
UI_TOOLTIP_PRODUCTION_GRADE_D,D,D
UI_TOOLTIP_PRODUCTION_GRADE_C,C,C
UI_TOOLTIP_PRODUCTION_GRADE_B,B,B
UI_TOOLTIP_PRODUCTION_GRADE_A,A,A
UI_TOOLTIP_PRODUCTION_GRADE_OVER_A,A+,A+
UI_LIFE_MASTERY_DECREASE,"If less than %d Mastery is obtained, %d%% mastery is decreased on Monday 00:00","Si moins de %d points de maîtrise sont obtenus, %d%% de maîtrise sera diminuée le lundi à 00:00"
UI_LIFE_MASTERY_HERBGATHERING_SUCCESS,Gathering Success Rate +%d%%,Taux de réussite de collecte +%d%%
UI_LIFE_MASTERY_HERBGATHERING_GREATSUCCESS,Gathering Great Success Rate +%d%%,Taux de grande réussite de collecte +%d%%
UI_LIFE_MASTERY_HERBGATHERING_EXPERT,(Expert)Gathering Great Success Rate +%d%%,(Expert) Taux de grande réussite de collecte +%d%%
UI_LIFE_MASTERY_WOODCUTTING_SUCCESS,Woodcutting Success Rate +%d%%,Taux de réussite de coupe de bois +%d%%
UI_LIFE_MASTERY_WOODCUTTING_GREATSUCCESS,Woodcutting Great Success Rate +%d%%,Taux de grande réussite de coupe de bois +%d%%
UI_LIFE_MASTERY_WOODCUTTING_EXPERT,(Expert)Woodcutting Great Success Rate +%d%%,(Expert) Taux de grande réussite de coupe de bois +%d%%
UI_LIFE_MASTERY_MINING_SUCCESS,Mining Success Rate +%d%%,Taux de réussite minage +%d%%
UI_LIFE_MASTERY_MINING_GREATSUCCESS,Mining Great Success Rate +%d%%,Taux de grande réussite minage +%d%%
UI_LIFE_MASTERY_MINING_EXPERT,(Expert)Mining Great Success Rate +%d%%,(Expert) Taux de grande réussite minage +%d%%
UI_LIFE_MASTERY_FISHING_SUCCESS,Fishing Success Rate +%d%%,Taux de réussite pêche +%d%%
UI_LIFE_MASTERY_FISHING_GREATSUCCESS,Fishing Great Success Rate +%d%%,Taux de grande réussite pêche +%d%%
UI_LIFE_MASTERY_FISHING_EXPERT,(Expert)Fishing Great Success Rate +%d%%,(Expert) Taux de grande réussite pêche +%d%%
UI_LIFE_MASTERY_ALCHEMY_SUCCESS,Alchemy Success Rate +%d%%,Taux de réussite alchimie +%d%%
UI_LIFE_MASTERY_ALCHEMY_GREATSUCCESS,Alchemy Great Success Rate +%d%%,Taux de grande réussite alchimie +%d%%
UI_LIFE_MASTERY_COOKING_SUCCESS,Cooking Success Rate +%d%%,Taux de réussite cuisine +%d%%
UI_LIFE_MASTERY_COOKING_GREATSUCCESS,Cooking Great Success Rate +%d%%,Taux de grande réussite cuisine +%d%%
UI_LIFE_MASTERY_SMITHING_SUCCESS,Smithing Success Rate +%d%%,Taux de réussite forge +%d%%
UI_LIFE_MASTERY_SMITHING_GREATSUCCESS,Smithing Great Success Rate +%d%%,Taux de grande réussite forge +%d%%
UI_LIFE_MASTERY_CARPENTRY_SUCCESS,Carpentry Success Rate +%d%%,Taux de réussite menuiserie +%d%%
UI_LIFE_MASTERY_CARPENTRY_GREATSUCCESS,Carpentry Great Success Rate +%d%%,Taux de grande réussite menuiserie +%d%%
UI_LIFE_MASTERY_PRODUCTION_EXPERT,(Expert) Earn unbound item for Great Success,(Expert) Recevez un objet non lié en cas de grande réussite
UI_LIFE_PRODUCTION_STATUS_TIME,Production Time:,Temps de production :
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_ATTEMPTS,Number of Attempts:,Nombre de tentatives :
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_SUCCESSES,Number of Successes:,Nombre de réussites :
UI_LIFE_PRODUCTION_STATUS_SUCCESS_RATE,Success Rate:,Taux de réussite :
UI_LIFE_REPRODUCTION_TITLE,Production Upgrade,Amélioration de production
UI_LIFE_REPRODUCTION_REGISTER_ITEM,Please register the material items.,Veuillez enregistrer les objets matériels.
UI_LIFE_REPRODUCTION_INFO,"You can get a item of higher tier by putting in a certain amount of production items.\nExchange ratio: D:C=10:1, C:B=15:1, B:A=20:1","Vous pouvez obtenir un objet de niveau supérieur en y mettant un certain nombre d’objets de production.\nRatio d’échange : D:C=10:1, C:B=15:1, B:A=20:1"
UI_LIFE_SHOP_REFRESH_TITLE,Shop Refresh,Rafraîchir la boutique
UI_LIFE_WANDERING_SHOP_REFRESH_MSG,Would you like to use the Wandering Shop Refresh Ticket to refresh the shop?,Voulez-vous utiliser le ticket de rafraîchissement de la boutique itinérante pour rafraîchir la boutique ?
UI_LIFE_SHOP_REFRESH_BUTTON_TOOLTIP,Use %s to refresh the items,Utilisez %s pour rafraîchir les objets
UI_LIFE_MASTERY_RANKING_TITLE,Mastery Rankings,Classement de maîtrise
UI_LIFE_MASTERY_RANKING_RANK,Rank,Rang
UI_LIFE_MASTERY_RANKING_CHARNAME,Character Name,Nom du personnage
UI_LIFE_MASTERY_RANKING_JOB,Job,Classe
UI_LIFE_MASTERY_RANKING_POINT,Mastery Points,Points de maîtrise
UI_LIFE_MASTERY_RANKING_CLOSE,Close,Fermer
UI_LIFE_MASTERY_RANKING_REWARD_TITLE,Mastery	Ranking Rewards,Récompenses du classement de maîtrise
UI_LIFE_MASTERY_RANKING_REWARD_CLAIM_REWARD,Claim Rewards,Recevoir les récompenses
UI_LIFE_MASTERY_RANKING_REWARD_DESC_ITEM_COUNT,%s x %d,%s x %d
UI_LIFE_MASTERY_RANKING_REWARD_DESC_TITLE_ITEM_COUNT,"[%s]Title, %s x %d","[%s]Titre, %s x %d"
UI_LIFE_MASTERY_RANKING_REWARD_REWARD,Rewards,Récompenses
UI_ACHIEVEMENTS_TITLE_TITLE,Achievement titles,Titres de réussite
UI_ACHIEVEMENTS_INDEPENDENTTITLE_TITLE,Independent titles,Titres indépendants
UI_ACHIEVEMENTS_INDEPENDENTTITLE_REMAININGTIME,remaining time : \n%dday(s) %d:%d:%d,Temps restant : \n%dd jour(s) %d:%d:%d
UI_LIFE_MASTERY_UNIQUE_HERB,Herb with a unique fragrance. You can obtain Common-Rare Herbs.,Herbe avec un parfum unique. Vous pouvez obtenir des herbes Communes à Rares.
UI_LIFE_MASTERY_RARE_HERB,Herb that is hard to find. You can obtain Common-Very Rare Herbs.,Herbe difficile à trouver. Vous pouvez obtenir des herbes Communes à Très Rares.
UI_LIFE_MASTERY_LEGENDARY_HERB,Legendary Herb that only few ever found. You can obtain Rare-Very Rare Herbs.,Herbe légendaire que seuls quelques-uns ont trouvée. Vous pouvez obtenir des herbes Rares à Très Rares.
UI_LIFE_MASTERY_UNIQUE_TREE,Tree with a unique look. You can obtain Common-Rare Trees.,Arbre avec une apparence unique. Vous pouvez obtenir des arbres Communes à Rares.
UI_LIFE_MASTERY_RARE_TREE,Tree that is hard to find. You can obtain Common-Very Rare Trees.,Arbre difficile à trouver. Vous pouvez obtenir des arbres Communes à Très Rares.
UI_LIFE_MASTERY_LEGENDARY_TREE,Legendary Tree that only few ever found. You can obtain Rare-Very Rare Trees.,Arbre légendaire que seuls quelques-uns ont trouvé. Vous pouvez obtenir des arbres Rares à Très Rares.
UI_LIFE_MASTERY_UNIQUE_ORE,Ore with a unique look. You can obtain Common-Rare Ores.,Minerai avec une apparence unique. Vous pouvez obtenir des minerais Communes à Rares.
UI_LIFE_MASTERY_RARE_ORE,Ore that is hard to find. You can obtain Common-Very Rare Ores.,Minerai difficile à trouver. Vous pouvez obtenir des minerais Communes à Très Rares.
UI_LIFE_MASTERY_LEGENDARY_ORE,Legendary Ore that only few ever found. You can obtain Rare-Very Rare Ores.,Minerai légendaire que seuls quelques-uns ont trouvé. Vous pouvez obtenir des minerais Rares à Très Rares.
UI_LIFE_PRODUCTION_START,Production Start,Démarrer la production
UI_LIFE_PRODUCTION_MSGBOX_TEXT,"Once production has started, it cannot be canceled. Do you wish to proceed with starting production?\n\n#cffffc000Production time required: %s#nc","Une fois la production lancée, elle ne peut pas être annulée. Souhaitez-vous continuer et démarrer la production ?\n\n#cffffc000Temps de production requis : %s#nc"
UI_LIFE_PRODUCTION_MSGBOX_TEXT_UNKNOWN,"Once production has started, it cannot be canceled. Do you wish to proceed with starting production?\n\n#cffffc000Production time required: %s~%s#nc","Une fois la production lancée, elle ne peut pas être annulée. Souhaitez-vous continuer et démarrer la production ?\n\n#cffffc000Temps de production requis : %s~%s#nc"
UI_QUEST_GATHERING_MINING,Mining. #cffc32f07#b%d/%d#nb#nc,Minage. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_WOODCUTTING,Wood Cutting. #cffc32f07#b%d/%d#nb#nc,Coupe de bois. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_FISHING,Fishing. #cffc32f07#b%d/%d#nb#nc,Pêche. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_COOKING,Cooking. #cffc32f07#b%d/%d#nb#nc,Cuisine. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_ALCHEMY,Alchemy. #cffc32f07#b%d/%d#nb#nc,Alchimie. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_CARPENTRY,Carpentry. #cffc32f07#b%d/%d#nb#nc,Menuiserie. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_SMITHING,Smithing. #cffc32f07#b%d/%d#nb#nc,Forge. #cffc32f07#b%d/%d#nb#nc
UI_CHAT_COPYNAME,Copy name,Copier le nom
