Key,English,German
CLIENT_HELP_INC_000399,Ranger,Ranger
CLIENT_HELP_INC_000400,"The second job class for Acrobats, they specialize in long distance attacks, mainly with a bow.",Diese Klasse kann einen Gegner auf große Distanz hinweg angreifen und besonders geeignet für die Benutzung eines Bogen.
CLIENT_HELP_INC_000401,placholder 32,placholder 32
CLIENT_HELP_INC_000402,Critical Shot,Critical Shot
CLIENT_HELP_INC_000403,This skill increases Critical Hit for a limited time.,"Die kritische Trefferrate wird für geraume Zeit erhöht, wenn du diesen Skill verwendest."
CLIENT_HELP_INC_000404,Ice Arrow,Ice Arrow
CLIENT_HELP_INC_000405,"This skill causes an explosion of frost, slowing all enemies in a certain area for a certain period of time.","Dieser Skill verlangsamt mit Kälte alle Monster, die sich um dich herum befinden, indem er eine Explosion."
CLIENT_HELP_INC_000406,Flame Arrow,Flame Arrow
CLIENT_HELP_INC_000407,This skill gives the fire element to arrows and damages surrounding enemies.,"Verursacht anhaltenden Feuerschaden, solange sich das Ziel im Effektbereich befindet und der Effekt aktiv ist."
CLIENT_HELP_INC_000408,Piercing Arrow,Piercing Arrow
CLIENT_HELP_INC_000409,"This skill pierces monsters who are a straight line, dealing damage to all of them.",Dieser Skill fügt Monstern zusätzlichen Schaden zu und schädigt jeden Gegner der in der Schusslinie steht.
CLIENT_HELP_INC_000410,Poison Arrow,Poison Arrow
CLIENT_HELP_INC_000411,The strong damage and continuous poisonous damage will be occurred simutaneously.,Der starke Schaden und der wiederkehrende Giftschaden werden gleichzeitig verursacht.
CLIENT_HELP_INC_000412,Silent Arrow,Silent Arrow
CLIENT_HELP_INC_000413,"Deals strong damage and silences the target. While silenced, the target cannot cast spells of any kind.","Es wird ein starker Schaden und Silence zugefügt. Das betroffene Ziel, kann während des Silence Zustands keine Magiezauber verwenden."
CLIENT_HELP_INC_000414,Nature,Nature
CLIENT_HELP_INC_000415,This skill heightens the users senses with nature to increase Magic Defense & Bow Range.,Deine Sinne werden geschärft und die Bogenreichweite sowie der Magiewiderstand erhöht.
CLIENT_HELP_INC_000416,Triple shot,Triple shot
CLIENT_HELP_INC_000417,Triple arrows will be shot to deal strong damage.,Drei Pfeile werden gleichzeitig verschossen um großen Schaden zu verursachen.
CLIENT_HELP_INC_000418,Ringmaster,Ringmaster
CLIENT_HELP_INC_000419,"The first job class for Assists, uses a staff like an Assist. Focuses more on supporting party than damaging monsters.","Das Stöckchen des Gehilfen wird weiter verwendet. Der Ringmeister nimmt nicht direkt am Kampf teil, sondern spielt die Rolle des Gehilfen und unterstützt die kämpfenden Berufe. Das ist der 2. Beruf des Gehilfen"
CLIENT_HELP_INC_000420,Protect,Protect
CLIENT_HELP_INC_000421,This buff increases the physical defense of the target.,Dieser Spruch erhöht die physische Verteidigung des Ziels.
CLIENT_HELP_INC_000422,Holyguard,Holyguard
CLIENT_HELP_INC_000423,This buff protects the target from incoming critical hits for a limited amount of time.,Das Ziel wird eine Zeit lang vor feindlichen kritischen Treffern geschützt.
CLIENT_HELP_INC_000424,Holycross,Holycross
CLIENT_HELP_INC_000425,The enemy will take double damage.,"Der Gegner erhält doppelten Schaden, nachdem er vom Skill getroffen wurde."
CLIENT_HELP_INC_000426,Spiriture Fortune,Spiriture Fortune
CLIENT_HELP_INC_000427,Greatly increases your physical attack power for a period of time.,Der Skill erhöht deine Angriffsrate für eine gewisse Zeit massiv.
CLIENT_HELP_INC_000428,Gebura Tiphreth,Gebura Tiphreth
CLIENT_HELP_INC_000429,"Increases accuracy, attack speed and attack power for all party members within range.","Erhöht die Treffsicherheit, Angriffsgeschwindigkeit und Angriffskraft aller Partymitglieder in Reichweite."
CLIENT_HELP_INC_000430,Gvur Tialla,Gvur Tialla
CLIENT_HELP_INC_000431,Cleanses any abnormal conditions.,Neutralisiert Statusveränderungen und Supportsprüche. Benötigt 1 Skill Poster
CLIENT_HELP_INC_000432,Heal Rain,Heal Rain
CLIENT_HELP_INC_000433,Recovers a large amount of HP for all party members.,"Heilt die Spieler innerhalb einer gewissen Reichweite, die allerdings größer als die von Circle Healing."
CLIENT_HELP_INC_000434,Merkaba Hanzelrusha,Merkaba Hanzelrusha
CLIENT_HELP_INC_000435,Deals damage over time to all enemies in a certain area.,"Ein Flächenskill, der die Gegner für eine kurze Zeit schädigt."
CLIENT_HELP_INC_000436,Billposter,Billposter
CLIENT_HELP_INC_000437,"The second job class for Assists, they use a knuckle hammer like Assists. They specialize in Critical attacks but have a slower attack speed.","Der Knochenhammer des Gehilfen wird weiter verwendet. Sein Angriffstempo ist langsam, aber führt Angriffe mit wenigen, aber mächtigen Hieben gegen die Feinde aus. Das ist der 2. Beruf des Gehilfen."
CLIENT_HELP_INC_000438,Belial Smashing,Belial Smashing
CLIENT_HELP_INC_000439,A skill that delivers one powerful dashing punch.,"Ein Skill, der einen kraftvollen Durchschlag."
CLIENT_HELP_INC_000440,Blood Fist,Blood Fist
CLIENT_HELP_INC_000441,"Strikes the enemy, making it bleed. Bleeding causes additional damage over time.","Ein giftartiger Angriffsskill, der nachhaltigen Schaden verursacht."
CLIENT_HELP_INC_000442,Piercing Serpent,Piercing Serpent
CLIENT_HELP_INC_000443,"Dashes forward with a burning fist, striking the enemy.","Ein durchgehender Schlag, der jeden Gegner in Mitleidenschaft zieht, der sich hinter dem primären Ziel befindet."
CLIENT_HELP_INC_000444,Asmodeus,Asmodeus
CLIENT_HELP_INC_000445,Increases the attack power bonus of knuckles.,Steigert den Schaden mit Knuckles und das Angriffstempo. Benötigt 1 Skill Poster.
CLIENT_HELP_INC_000446,Baraqijal Esna,Baraqijal Esna
CLIENT_HELP_INC_000447,"When the skill works, it reduces the monsters defense and increases the monsters attack power.",Ein verheerender Distanzangriff
CLIENT_HELP_INC_000448,Grvub Tialbold,Bgvur Tialbold
CLIENT_HELP_INC_000449,An energy wave deals damage to all monsters around the caster.,"Eine Nahkampfattacke, die den Gegnern in der näheren Umgebung Schaden zufügt."
CLIENT_HELP_INC_000450,Sonic Hand,Sonic Hand
CLIENT_HELP_INC_000451,Uses a knuckle hammer to strike with deadly speed.,Ein solider Explosionsschlag mit einem riesigen Schaden.
CLIENT_HELP_INC_000452,Asalraalaikum,Asalraalaikum
CLIENT_HELP_INC_000453,"Strikes the enemy with concentrated power, consumes all MP.","Ein Offensiv Skill, der die gesamte MP des Beschwörers aufbraucht."
CLIENT_HELP_INC_000454,Elementor,Elementor
CLIENT_HELP_INC_000455,"The first job class for Magicians, they use staves like Magicians. They specialize in magic effecting large numbers of enemies at once.",Der Zauberstab des Zauberers wird weiter verwendet. Er wendet gegen die meisten Gegner Zauberangriffe an. Das ist der 2. Beruf des Zauberers.
CLIENT_HELP_INC_000456,Firebird,Fire Bird
CLIENT_HELP_INC_000457,A fireball strikes the enemy.,Starker Feuerschaden gegen ein Ziel.
CLIENT_HELP_INC_000458,Burning Field,Burning Field
CLIENT_HELP_INC_000459,Sheets of flame burn the enemy for a period of time.,Ein flammenartiger Flächenschaden. Es schlägt dreimal ein und hat 5 Sekunden Wartezeit.
CLIENT_HELP_INC_000460,Fire Mastery,Fire Mastery
CLIENT_HELP_INC_000461,Increases damage done by fire skills.,Erhöht den Schaden aller auf Feuer basierenden Skills.
CLIENT_HELP_INC_000462,Stone Spear,Stone Spear
CLIENT_HELP_INC_000463,A spear made of rock strikes the enemy.,Eine starke Erdattacke gegen ein Ziel.
CLIENT_HELP_INC_000464,Earthquake,Earthquake
CLIENT_HELP_INC_000465,Make a huge earthquake which deals a large amount of damage.,"Flächenschaden mit Erdattribut. Kein Spezialeffekt, keine Wartezeit"
CLIENT_HELP_INC_000466,Earth Mastery,Earth Mastery
CLIENT_HELP_INC_000467,Increases damage done by earth skills.,Erhöht den Schaden aller auf Erde basierenden Skills.
CLIENT_HELP_INC_000468,Void,Void
CLIENT_HELP_INC_000469,Strong Wind damage is dealt to a single target.,Starker Windschaden gegen ein Ziel.
CLIENT_HELP_INC_000470,Windfield,Windfield
CLIENT_HELP_INC_000471,A strong wind slows all enemies around the caster for a period of time.,"Flächenschaden mit Windattribut. Kein Spezialeffekt, keine Wartezeit"
CLIENT_HELP_INC_000472,Wind Mastery,Wind Mastery
CLIENT_HELP_INC_000473,Increases damage done by wind skills.,Erhöht den Schaden aller auf Wind basierenden Skills.
CLIENT_HELP_INC_000474,Thunder Strike,Thunder Strike
CLIENT_HELP_INC_000475,Strong Lightning damage is dealt to a single target.,Starke Blitzattacke gegen ein Ziel.
CLIENT_HELP_INC_000476,Electric Shock,Electric Shock
CLIENT_HELP_INC_000477,"Deals lightning damage to all enemies around the caster, also lowering their defense temporarily.","Auf sich selbst gerichteter Flächenschaden mit Blitzattribut. Kein Spezialeffekt, keine Wartezeit"
CLIENT_HELP_INC_000478,Lightning Mastery,Lightning Mastery
CLIENT_HELP_INC_000479,Increases damage done by lightning skills.,Erhöht den Schaden aller auf Blitz basierenden Skills.
CLIENT_HELP_INC_000480,Iceshark,Iceshark
CLIENT_HELP_INC_000481,A shark made of ice strikes the enemy.,Starker Wasserschaden gegen ein Ziel
CLIENT_HELP_INC_000482,Poison Cloud,Poison Cloud
CLIENT_HELP_INC_000483,"A poison cloud engulfs the enemy, dealing poison and wind damage.",Flächenschaden mit Giftattribut. Fügt zusätzlich Gift hinzu. 5 Sekunden Wartezeit
CLIENT_HELP_INC_000484,Water Mastery,Water Mastery
CLIENT_HELP_INC_000485,Increases damage done by water skills.,Erhöht den Schaden aller Wasser auf basierenden Skills.
CLIENT_HELP_INC_000486,Meteo Shower,Meteo Shower
CLIENT_HELP_INC_000487,"Meteors strike all the enemies in a certain area, dealing fire and earth damage.","Ein mächtiger Flächenschaden, bei dem Meteoriten vom Himmel (Für jeden Gegner einer) fallen. Lange Beschwörungsdauer, 5 Sekunden Wartezeit"
CLIENT_HELP_INC_000488,Lightning Storm,Lightning Storm
CLIENT_HELP_INC_000489,Lightning and wind damage is dealt to all enemies in the area of effect.,"Ein mächtiger Flächenschaden, bei dem Kugelblitze vom Himmel fallen und alle Gegner verletzt, die in der Reichweite des Zaubers sind. Lange Beschwörungsdauer, 10 Sekunden Wartezeit"
CLIENT_HELP_INC_000490,Sandstorm,Sandstorm
CLIENT_HELP_INC_000491,"A sand storm strikes all the enemies in a certain area, dealing wind and earth damage.","Ein mächtiger Flächenschaden, bei dem eine riesige Steinplatte zerbricht und den Gegner verletzt. Lange Beschwörungsdauer, 10 Sekunden Wartezeit"
CLIENT_HELP_INC_000492,Blizzard,Blizzard
CLIENT_HELP_INC_000493,"A blizzard strikes all the enemies in a certain area, dealing earth and water damage as well as stunning them.","Ein extremer Flächenschaden. Wasser und Felsen explodieren in der Nähe des Gegners und einen massiven Schaden hinterlassen. Chance auf Betäubung besteht. Lange Beschwörungsdauer, 15 Sekunden Wartezeit"
CLIENT_HELP_INC_000494,Psykeeper,Psykeeper
CLIENT_HELP_INC_000495,"The second job class for Magicians, they use a wand like a Magician. They specialize in magic attacks that assault the mind of the enemy.","Die zweite Magierklasse Psykeeper nutzt den Wand. Sie sind auf magische Angriffe spezialisiert, welche den Verstand des Gegners angreifen."
CLIENT_HELP_INC_000496,Demonology,Demonology
CLIENT_HELP_INC_000497,"Deals damage to the mind of the enemy, by creating illusions of devils.","Ein Angriffsskill, dessen Schaden von der MP des Beschwörers abhängig ist. Je höher die MP, desto höher ist der Schaden."
CLIENT_HELP_INC_000498,Satanology,Satanology
CLIENT_HELP_INC_000499,"Confuses the enemy, and binds them in place for a certain amount of time.","Ein Skill der das Ziel am Boden fesselt um es für eine gewisse Zeit lang Bewegungsunfähig zu machen. Dieser Skill verursacht keinen Schaden, hat aber eine höhere Erfolgsrate als Rooting."
CLIENT_HELP_INC_000500,Psychic Bomb,Psychic Bomb
CLIENT_HELP_INC_000501,"Builds up spiritual power, and releases it to do massive damage.","Ein Angriffsskill, dessen Schaden von der MP des Beschwörers abhängig ist. Je höher die MP, desto höher ist der Schaden und mit einer guten Chance den Gegner zu betäuben."
CLIENT_HELP_INC_000502,Spirit Bomb,Spirit Bomb
CLIENT_HELP_INC_000503,"Collapse the spirit of the enemy, deals damage based on MP.","Richtet Schaden, basierend auf den verbliebenen MP des Beschwörers, an. Der Schaden wechselt mit einzelnen MP Abschnitten. Je niedriger die MP sind, desto niedriger ist der verursachte Schaden."
CLIENT_HELP_INC_000504,Psychic Wall,Psychic Wall
CLIENT_HELP_INC_000505,Creates a psychic barrier in front of the caster that the monster cannot pass.,"Errichtet eine psychische Barriere vor dem Bewschwörer, die in die Richtung des Gegners zielt. Wenn der Gegner in diese hinein läuft, wird er zurückgestoßen und erleidet dadurch einen geringen Schaden."
CLIENT_HELP_INC_000506,Crucio Spell,Crucio Spell
CLIENT_HELP_INC_000507,"Gives a certain chance to reflect skill and magic attacks, at double damage.","Ein Schutzzauber, der alle physischen Attacken auf den Angreifer mit dem doppelten Schaden zurückwirft (Wirkt nicht bei Skill-Schaden)."
CLIENT_HELP_INC_000508,Maximum Crisis,Maximum Crisis
CLIENT_HELP_INC_000509,"If it works then it deals huge damage to the monster. If not, the caster takes the damage instead.","Psychischer Skill, der den Gegnern in der Nähe Schaden zufügt."
CLIENT_HELP_INC_000510,Psychic Square,Psychic Square
CLIENT_HELP_INC_000511,Dazzles the monster and deals a large amount of damage.,Auf ein Ziel gerichteter Flächenschaden.
CLIENT_HELP_INC_000512,Information of the ability,Informationen über die Abilities
CLIENT_HELP_INC_000513,This explains the information of various abilities that can be increased by growth of character.,"Hier erhält man Inromationen über die verschiedenen Fähigkeiten, die man mit dem Level Up des Charakters erhhen kann."
CLIENT_HELP_INC_000514,Name,Name
CLIENT_HELP_INC_000515,The given name of the avatar/character.,Der Name des Charakters.
CLIENT_HELP_INC_000516,Job,Job
CLIENT_HELP_INC_000517,This shows the job/class that the player has chosen for his character.,Hier steht welchen Job der Charakter ausübt.
CLIENT_HELP_INC_000518,Level,Level
CLIENT_HELP_INC_000519,This increases according to the accumulated experience. You get new Stat Points and Skill Points for every level reached.,Dies erhöht sich entsprechend der gesammelten Erfahrung. Du bekommst neue Statuspunkte und Fertigkeitspunkte für jedes Level welches du erreichst.
CLIENT_HELP_INC_000520,placholder 33,placholder 33
CLIENT_HELP_INC_000521,placholder 34,placholder 34
CLIENT_HELP_INC_000522,placholder 35,placholder 35
CLIENT_HELP_INC_000523,placholder 36,placholder 36
CLIENT_HELP_INC_000524,Strength,STR (Stärke)
CLIENT_HELP_INC_000525,Weapon attack rate increases except for wands and bows.,Angriffstempo wird verbessert. Gilt nicht für Stäbe.
CLIENT_HELP_INC_000526,Stamina,STA (Ausdauer)
CLIENT_HELP_INC_000527,"Affects HP, FP, Defense and HP/FP restoration rate.","Beeinflusst HP, FP, Verteidigung, HP Regeneration und die FP Regeneration."
CLIENT_HELP_INC_000528,Dexterity,DEX (Geschicklichkeit)
CLIENT_HELP_INC_000529,"Affects accuracy, attack speed, dodge rate, block rate, critical chance and bow attack power.","Beeinflusst die Treffsicherheit, das Angriffstempo, das Ausweichen, die Abwehr, die Chance auf einen kritischen Treffer und die Angriffskraft mit einem Bogen."
CLIENT_HELP_INC_000530,Intelligence,INT (Intelligenz)
CLIENT_HELP_INC_000531,"Affects maximum MP, MP restoration amount, magic power and magic defense.","Beeinflusst die Stärke von magischen Zaubern, die Magieverteidigung, die maximale MP und die MP Regeneration."
CLIENT_HELP_INC_000532,HP (life),HP (Lebenspunkte)
CLIENT_HELP_INC_000533,This is the vitality of the character and the character will die if it reaches 0. You can recover it with food and pill items.,"Beeinflusst die Gesundheit des Charakters. Wenn diese auf 0 ist, wird der Spieler ohnmächtig. Du kannst diese mit Nahrungsmitteln wieder auffüllen."
CLIENT_HELP_INC_000534,MP (spirit),MP (Magiepunkte)
CLIENT_HELP_INC_000535,"This is for using magic, you can revive it by drinking refresher.",Dies wird benötigt um Magie verwenden zu können. Du kannst es mit Refresher wieder auffüllen.
CLIENT_HELP_INC_000536,FP (endurance),FP (Fokuspunkte)
CLIENT_HELP_INC_000537,This is needed to use physical skills. It can be replenished by resting/sitting down but it can be immediately recovered by using vitality drink items.,Diese Punkte werden die für die benutzung von physischen Skills benötigt. Sie können wiederhergestellt werden indem man sich ausruht/hinsetzt oder durch den sofortigen Einsatz von Vitaltränken.
CLIENT_HELP_INC_000538,Exp (experience),Exp (Erfahrungspunkte)
CLIENT_HELP_INC_000539,This is required to raise the level of a character. It can be earned by killing monsters or through quests.,Diese Punkte werden benötigt um das Level des Charakters zu erhöhen. Man erhält sie durch das töten von Monstern oder durch die Erfüllung von Quests.
CLIENT_HELP_INC_000540,Skills,Skillpunkte
CLIENT_HELP_INC_000541,Skills get stronger as you level and put more points into them.,Diese Punkte werden benötigt um die Skills zu steigern.
CLIENT_HELP_INC_000542,Stat points,Statuspunkte
CLIENT_HELP_INC_000543,"This is the point you get when you level up. You can distribute the points to your STR,STA,DEX, and INT.","Diese Punkte erhältst du für ein Level Up. Du kannst die Punkte entweder in STR, STA, DEX oder INT investieren."
CLIENT_HELP_INC_000544,Extra ability,Skill
CLIENT_HELP_INC_000545,"Some skills require you to become a Hero before being usable, and require special training to be leveled / trained.",Sie bezieht sich direkt auf den Kampf eines Charakters.
CLIENT_HELP_INC_000546,Attack,Angriff
CLIENT_HELP_INC_000547,This shows the Attack Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,Sie zeigt auf über wieviel Angriffskraft der Charakter verfügt. Die Ausrüstung und Support Skills können diesen Wert nachhaltig beeinflussen.
CLIENT_HELP_INC_000548,Defense,Verteidigung
CLIENT_HELP_INC_000549,This shows the Defense Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,Sie zeigt auf über wieviel Widerstandsfähigkeit der Charakter verfügt. Die Ausrüstung und Support Skills können diesen Wert nachhaltig beeinflussen.
CLIENT_HELP_INC_000550,Critical hit rate,Kritische Trefferrate
CLIENT_HELP_INC_000551,This means how much chance you have to make a critical hit.,"Dieser Wert zeigt an, wie viel Schaden dein stärkster Schlag ausrichten kann."
CLIENT_HELP_INC_000552,Attack Speed,Angriffsgeschwindigkeit
CLIENT_HELP_INC_000553,This shows the Attack Rate of a character when attacking.,"Die Angriffsrate gibt an, wie schnell der Charakter den Feind attackieren kann."
CLIENT_HELP_INC_000554,Resisting power,Widerstandsfähigkeit
CLIENT_HELP_INC_000555,This indicates how much “Reduced/Weakened magical damage” a character can receive.,"Sie zeigt an wie stark der magische Schaden geschwächt/reduziert wird, wenn der Charakter angegriffen wird."
CLIENT_HELP_INC_000556,Properties,Eigenschaften
CLIENT_HELP_INC_000557,There are 5 elemental properties or attributes that exist in FLYFF. Each of these properties has a strength and weakness. A player can achieve the highest possible damage when he uses a weapon which is imbued with the property that is the weakness of his enemy’s property.,"Es existieren 5 verschiedene Elemente oder Attribute in FlyFF. Jedes dieser Elemente hat Stärken und Schwächen. Ein Spieler kann den höchstmöglichen Schaden verursachen, wenn er eine Waffe verwendet, die mit einem Element verstärkt ist gegen welches der Gegner schwach ist."
CLIENT_HELP_INC_000558,Fire,Feuer
CLIENT_HELP_INC_000559,Fire A property that is strong against the Wind property but is weak against the Water property.,Es wirkt stärker gegen Eigenschaften des Windes und schwächer gegen die des Wassers.
CLIENT_HELP_INC_000560,Water,Wasser
CLIENT_HELP_INC_000561,Water. A property that is as strong against the Fire Property but is weak against the Electricity property.,Es wirkt stärker gegen Eigenschaften des Feuers und schwächer gegen die des Blitzes.
CLIENT_HELP_INC_000562,Electricity,Blitz
CLIENT_HELP_INC_000563,A property that is strong against the Water Property but weak against the Earth Property.,Es wirkt stärker gegen Eigenschaften des Wassers und schwächer gegen die der Erde.
CLIENT_HELP_INC_000564,Earth,Earth
CLIENT_HELP_INC_000565,earth A property that is strong against the Electricity Property but weak against the Wind Property.,Es wirkt stärker gegen Eigenschaften des Blitzes und schwächer gegen die des Windes.
CLIENT_HELP_INC_000566,Wind,Wind
CLIENT_HELP_INC_000567,A property that is strong against the Earth Property but weak against the Fire property.,Es wirkt stärker gegen Eigenschaften der Erde und schwächer gegen die des Feuers.
CLIENT_HELP_INC_000568,Enchant,Verzaubern
CLIENT_HELP_INC_000569,"Upgrading means making the item more powerful. Each item can be normally upgraded over 10 levels, and weapons / armor chest pieces can be elementally upgraded over 10 levels. If the upgrade fails, there is no penalty between levels 1 and 3, but from levels 4-10 the item will be lost.","Durch Upgraden kannst du deine Gegenstände stärker machen. Jeder Gegenstand kann bis +10 aufgewertet werden. Auf Rüstungen und Waffen können zusätzlich noch Elemente bis +10 gebracht werden. Wenn das Upgrade fehlschlägt, gibt es keine Strafe bis +3, aber bei den Stufen +4 bis +10 wird der Gegenstand zerstört."
CLIENT_HELP_INC_000570,Attribute Enchant,Attributverzauberung
CLIENT_HELP_INC_000571,"Your item can receive an attribute modifier (visible in the name of the item) through various means, granting it extra STR, STA, DEX and/or INT.","Dein Gegenstand kann auf mehrere Arten einen Bonus auf seine Attribute erhalten (sichtbar im Namen des Gegenstandes), der ihm zusätzliche STR, STA, DEX und/oder INT verleiht."
CLIENT_HELP_INC_000572,Fire Upgrade,Mit dem Feuerattribut bezaubern
CLIENT_HELP_INC_000573,"When you refine an item with the Fire property, you’ll need a Fire Property Card. When an item is imbued with the Fire Property the item becomes weak to Water but stronger against Wind.","Um einen Gegenstand mit Feuer zu bezaubern, brauchst du eine Karte mit Feuereigenschaften. Wenn eine Waffe die Elementareigenschaften des Feuers hat, dann wird sie stark gegen Feinde mit Windattribut sein, aber schwach gegen Feinde mit Wasserattribut."
CLIENT_HELP_INC_000574,Water Upgrade,Mit dem Feuerattribut bezaubernEnchant of Water attribute
CLIENT_HELP_INC_000575,"When you refine an item with the Water property, you’ll need a Water Property Card. When an item is imbued with the Water Property the item becomes weak to Electricity but stronger against Fire.","Um einen Gegenstand mit Wasser zu bezaubern, brauchst du eine Karte mit Wassereigenschaften. Wenn eine Waffe die Elementareigenschaften des Wassers hat, dann wird sie stark gegen Feinde mit Feuerattribut sein, aber schwächer gegen Feinde mit Blitzattribut."
CLIENT_HELP_INC_000576,Electric Upgrade,Mit dem Blitzattribut bezaubern
CLIENT_HELP_INC_000577,"When you refine an item with the Electricity property, you’ll need an Electricity Property Card. When an item is imbued with the Electricity Property the item becomes weak to Earth but stronger against Water.","Um einen Gegenstand mit Blitz zu bezaubern, brauchst du eine Karte mit Blitzeigenschaften. Wenn eine Waffe die Elementareigenschaften des Blitzes hat, dann wird sie stark gegen Feinde mit Blitzattribut sein, aber schwächer gegen Feinde mit Erdattribut."
CLIENT_HELP_INC_000578,Wind Upgrade,Mit dem Windattribut bezaubern
CLIENT_HELP_INC_000579,"When you refine an item with the Wind property, you’ll need a Wind Property Card. When an item is imbued with the Wind Property the item becomes weak to Fire but stronger against Earth.","Um einen Gegenstand mit Wind zu bezaubern, brauchst du eine Karte mit Windeigenschaften. Wenn eine Waffe die Elementareigenschaften des Windes hat, dann wird sie stark gegen Feinde mit Erdattribut sein, aber schwächer gegen Feinde mit Feuerattribut."
CLIENT_HELP_INC_000580,Earth Upgrade,Mit dem Erdattribut bezaubern
CLIENT_HELP_INC_000581,"When you refine an item with the Earth property, you’ll need an Earth Property Card. When an item is imbued with the Earth Property the item becomes weak to Wind but stronger against Electricity.","Um einen Gegenstand mit Erde zu bezaubern, brauchst du eine Karte mit Erdeigenschaften. Wenn eine Waffe die Elementareigenschaften der Erde hat, dann wird sie stark gegen Feinde mit Blitzattribut sein, aber schwächer gegen Feinde mit Windattribut."
CLIENT_HELP_INC_000582,General Upgrade,Normale Verzauberung
CLIENT_HELP_INC_000583,"Normal upgrade means a non-element upgrade. Power Dice are required to upgrade, there are 5 types of Power Dice, 4, 6, 8, 10 and 12.","De Art der Veredelung erhöht die grundlegenden Eigenschaften eines Gegenstandes, durch die Benutzung von Power Dices. Es gibt den Power Dice 4, 6, 8, 10 und 12."
CLIENT_HELP_INC_000584,Ultimate Weapon Upgrade,Upgrade zur ultimativen Waffe
CLIENT_HELP_INC_000585,"You can make an Ultimate Weapon with a +10 upgraded unique weapon by using the Ultimate Weapon Upgrade. The maximum upgrade for an Ultimate weapon is up to +10 the same as any other item upgrade but it needs 'Shining Orikalkum'. The Ultimate upgrade is available only for weapons, and the item is destroyed in case of a failure. From +6 you are able to socket your weapon.","Du kannst eine ultimative Waffe erstellen indem du eine +10 Unique Waffe dagegen eintauschst. Das Maximal Level ist +10 und zusätzlich benötigst du ein Shining Oricalkum. Dies ist nur für das Waffenupgrade möglich. Ein Fehlschlag führt zum Verlust der Gegenstände. Wenn diese Ultimate Waffe +6 ist, erhält man zusätzliche Sockel in welche man Karten einsetzen kann."
CLIENT_HELP_INC_000586,placholder 39,placholder 39
CLIENT_HELP_INC_000587,placholder 40,placholder 40
CLIENT_HELP_INC_000588,placholder 41,placholder 41
CLIENT_HELP_INC_000589,placholder 42,placholder 42
CLIENT_HELP_INC_000590,placholder 43,placholder 43
CLIENT_HELP_INC_000591,placholder 44,placholder 44
CLIENT_HELP_INC_000592,placholder 45,placholder 45
CLIENT_HELP_INC_000593,placholder 46,placholder 46
CLIENT_HELP_INC_000594,placholder 47,placholder 47
CLIENT_HELP_INC_000595,placholder 48,placholder 48
CLIENT_HELP_INC_000596,Building,Gebäude
CLIENT_HELP_INC_000597,Information about the buildings that provide services.,"Hier sind alle Einrichtungen zu finden, was sie verkaufen und welche Funktionen sie anbieten."
CLIENT_HELP_INC_000598,Lodestar,Lodestar
CLIENT_HELP_INC_000599,This is a structure that gathers spiritual life and resurrects players who died. It is located inside a city or a wide open clearing.,"Dieses Gebäude sammelt die spirituelle Lebensenergie und belebt Spieler wieder, die gestorben sind. Es steht in jeder Stadt oder großen Lichtungen."
CLIENT_HELP_INC_000600,Lodelight,Lodelight
CLIENT_HELP_INC_000601,This is a structure that functions like a Lodestar but it resurrects a player in a place near the hunting grounds.,"Dieses Gebäude ist genauso wie das Lodestar, aber es belebt Spieler in der Nähe von Jadggründen."
CLIENT_HELP_INC_000602,Weapon shop,Waffenladen
CLIENT_HELP_INC_000603,"This place sells weapons for the 1st job class such as vagrant, mercenary, and acrobat. It also sells weapons for the 2nd job class such as knight, blade, ringmaster, billposter, jester, and ranger.","Hier werden Waffen für den 1. Beruf wie Vagrant, Mercenary und Acrobat verkauft. Außerdem Waffen für den 2. Beruf wie Knight, Blade, Ringmaster, Billposter, Jester und Ranger."
CLIENT_HELP_INC_000604,Armor shop,Rüstungsladen
CLIENT_HELP_INC_000605,"This place sells armor for Mercenaries, Assists, and Acrobats.","Dieser Shop verkauft Rüstung. Er verkauft sie für Mercenary, Acrobat und Assist. Für den Vagrant verkauft er alles. Egal ob Rüstung oder Waffen. Allerdings nur in Flaris. Außerdem kannst du bei jedem Rüstungsladen deine Ausrüstung reparieren lassen."
CLIENT_HELP_INC_000606,Magic store,Zauberladen
CLIENT_HELP_INC_000607,"This place sells weapons, armor, and magic items best suited for Magicians.",Dieser Laden verkauft magische Gegenstände und Ausrütung für den Magician
CLIENT_HELP_INC_000608,Food shop,Lebensmittelgeschäft
CLIENT_HELP_INC_000609,This shop sells food items that help recover HP,Dieses Geschäft verhauft Nahrung um die HP wieder aufzufüllen.
CLIENT_HELP_INC_000610,General merchandise,Kiosk
CLIENT_HELP_INC_000611,"This place sells Arrows, Posters, and those sorts of things.","Hier bekommt man Tränke, Pfeile und Poster zu kaufen."
CLIENT_HELP_INC_000612,Public Office,Rathaus
CLIENT_HELP_INC_000613,"This place is for selling Perin, using your personal bank, and guild bank.","Hier kannst du deine Penya gegen Perin eintauschen, die Bank und die Gildenbank einsehen."
CLIENT_HELP_INC_000614,Station,Station
CLIENT_HELP_INC_000615,This shop sells Flight related items like Flight gears as well as guide’s player on how to fly.,Dieser Shop verkauft Fluggeräte und verwaltet die Mailbox Funktion für das Versenden von Nachrichten.
