Key,English,Polish
CLIENT_HELP_INC_000499,"Confuses the enemy, and binds them in place for a certain amount of time.","Confuses the enemy, and binds them in place for a certain amount of time."
CLIENT_HELP_INC_000500,Psychic Bomb,Psychiczna Bomba
CLIENT_HELP_INC_000501,"Builds up spiritual power, and releases it to do massive damage.","Builds up spiritual power, and releases it to do massive damage."
CLIENT_HELP_INC_000502,Spirit Bomb,Eksplozja Duszy
CLIENT_HELP_INC_000503,"Collapse the spirit of the enemy, deals damage based on MP.","Collapse the spirit of the enemy, deals damage based on MP."
CLIENT_HELP_INC_000504,Psychic Wall,Psychiczna Ściana
CLIENT_HELP_INC_000505,Creates a psychic barrier in front of the caster that the monster cannot pass.,Creates a psychic barrier in front of the caster that the monster cannot pass.
CLIENT_HELP_INC_000506,Crucio Spell,Klątwa Bólu
CLIENT_HELP_INC_000507,"Gives a certain chance to reflect skill and magic attacks, at double damage.","Gives a certain chance to reflect skill and magic attacks, at double damage."
CLIENT_HELP_INC_000508,Maximum Crisis,Maksymalny Kryzys
CLIENT_HELP_INC_000509,"If it works then it deals huge damage to the monster. If not, the caster takes the damage instead.","If it works then it deals huge damage to the monster. If not, the caster takes the damage instead."
CLIENT_HELP_INC_000510,Psychic Square,Psychiczne Pole
CLIENT_HELP_INC_000511,Dazzles the monster and deals a large amount of damage.,Dazzles the monster and deals a large amount of damage.
CLIENT_HELP_INC_000512,Information of the ability,Information of the ability
CLIENT_HELP_INC_000513,This explains the information of various abilities that can be increased by growth of character.,This explains the information of various abilities that can be increased by growth of character.
CLIENT_HELP_INC_000514,Name,Imię
CLIENT_HELP_INC_000515,The given name of the avatar/character.,The given name of the avatar/character.
CLIENT_HELP_INC_000516,Job,Klasa
CLIENT_HELP_INC_000517,This shows the job/class that the player has chosen for his character.,This shows the job/class that the player has chosen for his character.
CLIENT_HELP_INC_000518,Level,Poziom
CLIENT_HELP_INC_000519,This increases according to the accumulated experience. You get new Stat Points and Skill Points for every level reached.,This increases according to the accumulated experience. You get new Stat Points and Skill Points for every level reached.
CLIENT_HELP_INC_000520,placholder 33,placholder 33
CLIENT_HELP_INC_000521,placholder 34,placholder 34
CLIENT_HELP_INC_000522,placholder 35,placholder 35
CLIENT_HELP_INC_000523,placholder 36,placholder 36
CLIENT_HELP_INC_000524,Strength,Siła
CLIENT_HELP_INC_000525,Weapon attack rate increases except for wands and bows.,Weapon attack rate increases except for wands and bows.
CLIENT_HELP_INC_000526,Stamina,Wytrzymałość
CLIENT_HELP_INC_000527,"Affects HP, FP, Defense and HP/FP restoration rate.","Affects HP, FP, Defense and HP/FP restoration rate."
CLIENT_HELP_INC_000528,Dexterity,Zręczność
CLIENT_HELP_INC_000529,"Affects accuracy, attack speed, dodge rate, block rate, critical chance and bow attack power.","Affects accuracy, attack speed, dodge rate, block rate, critical chance and bow attack power."
CLIENT_HELP_INC_000530,Intelligence,Inteligencja
CLIENT_HELP_INC_000531,"Affects maximum MP, MP restoration amount, magic power and magic defense.","Affects maximum MP, MP restoration amount, magic power and magic defense."
CLIENT_HELP_INC_000532,HP (life),PŻ (punkty życia)
CLIENT_HELP_INC_000533,This is the vitality of the character and the character will die if it reaches 0. You can recover it with food and pill items.,This is the vitality of the character and the character will die if it reaches 0. You can recover it with food and pill items.
CLIENT_HELP_INC_000534,MP (spirit),PM (punkty magii)
CLIENT_HELP_INC_000535,"This is for using magic, you can revive it by drinking refresher.","This is for using magic, you can revive it by drinking refresher."
CLIENT_HELP_INC_000536,FP (endurance),PS (punkty skupienia)
CLIENT_HELP_INC_000537,This is needed to use physical skills. It can be replenished by resting/sitting down but it can be immediately recovered by using vitality drink items.,This is needed to use physical skills. It can be replenished by resting/sitting down but it can be immediately recovered by using vitality drink items.
CLIENT_HELP_INC_000538,Exp (experience),Exp (experience)
CLIENT_HELP_INC_000539,This is required to raise the level of a character. It can be earned by killing monsters or through quests.,This is required to raise the level of a character. It can be earned by killing monsters or through quests.
CLIENT_HELP_INC_000540,Skills,Umiejętności
CLIENT_HELP_INC_000541,Skills get stronger as you level and put more points into them.,Skills get stronger as you level and put more points into them.
CLIENT_HELP_INC_000542,Stat points,Stat points
CLIENT_HELP_INC_000543,"This is the point you get when you level up. You can distribute the points to your STR,STA,DEX, and INT.","This is the point you get when you level up. You can distribute the points to your STR,STA,DEX, and INT."
CLIENT_HELP_INC_000544,Extra ability,Extra ability
CLIENT_HELP_INC_000545,"Some skills require you to become a Hero before being usable, and require special training to be leveled / trained.","Some skills require you to become a Hero before being usable, and require special training to be leveled / trained."
CLIENT_HELP_INC_000546,Attack,Atakuj
CLIENT_HELP_INC_000547,This shows the Attack Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,This shows the Attack Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.
CLIENT_HELP_INC_000548,Defense,DEF
CLIENT_HELP_INC_000549,This shows the Defense Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,This shows the Defense Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.
CLIENT_HELP_INC_000550,Critical hit rate,Critical hit rate
CLIENT_HELP_INC_000551,This means how much chance you have to make a critical hit.,This means how much chance you have to make a critical hit.
CLIENT_HELP_INC_000552,Attack Speed,Prędkość Ataku
CLIENT_HELP_INC_000553,This shows the Attack Rate of a character when attacking.,This shows the Attack Rate of a character when attacking.
CLIENT_HELP_INC_000554,Resisting power,Resisting power
CLIENT_HELP_INC_000555,This indicates how much “Reduced/Weakened magical damage” a character can receive.,This indicates how much “Reduced/Weakened magical damage” a character can receive.
CLIENT_HELP_INC_000556,Properties,Properties
CLIENT_HELP_INC_000557,There are 5 elemental properties or attributes that exist in FLYFF. Each of these properties has a strength and weakness. A player can achieve the highest possible damage when he uses a weapon which is imbued with the property that is the weakness of his enemy’s property.,There are 5 elemental properties or attributes that exist in FLYFF. Each of these properties has a strength and weakness. A player can achieve the highest possible damage when he uses a weapon which is imbued with the property that is the weakness of his enemy’s property.
CLIENT_HELP_INC_000558,Fire,Ogień
CLIENT_HELP_INC_000559,Fire A property that is strong against the Wind property but is weak against the Water property.,Fire A property that is strong against the Wind property but is weak against the Water property.
CLIENT_HELP_INC_000560,Water,Woda
CLIENT_HELP_INC_000561,Water. A property that is as strong against the Fire Property but is weak against the Electricity property.,Water. A property that is as strong against the Fire Property but is weak against the Electricity property.
CLIENT_HELP_INC_000562,Electricity,Electricity
CLIENT_HELP_INC_000563,A property that is strong against the Water Property but weak against the Earth Property.,A property that is strong against the Water Property but weak against the Earth Property.
CLIENT_HELP_INC_000564,Earth,Ziemia
CLIENT_HELP_INC_000565,earth A property that is strong against the Electricity Property but weak against the Wind Property.,earth A property that is strong against the Electricity Property but weak against the Wind Property.
CLIENT_HELP_INC_000566,Wind,Wiatr
CLIENT_HELP_INC_000567,A property that is strong against the Earth Property but weak against the Fire property.,A property that is strong against the Earth Property but weak against the Fire property.
CLIENT_HELP_INC_000568,Enchant,Enchant
CLIENT_HELP_INC_000569,"Upgrading means making the item more powerful. Each item can be normally upgraded over 10 levels, and weapons / armor chest pieces can be elementally upgraded over 10 levels. If the upgrade fails, there is no penalty between levels 1 and 3, but from levels 4-10 the item will be lost.","Upgrading means making the item more powerful. Each item can be normally upgraded over 10 levels, and weapons / armor chest pieces can be elementally upgraded over 10 levels. If the upgrade fails, there is no penalty between levels 1 and 3, but from levels 4-10 the item will be lost."
CLIENT_HELP_INC_000570,Attribute Enchant,Attribute Enchant
CLIENT_HELP_INC_000571,"Your item can receive an attribute modifier (visible in the name of the item) through various means, granting it extra STR, STA, DEX and/or INT.","Your item can receive an attribute modifier (visible in the name of the item) through various means, granting it extra STR, STA, DEX and/or INT."
CLIENT_HELP_INC_000572,Fire Upgrade,Fire Upgrade
CLIENT_HELP_INC_000573,"When you refine an item with the Fire property, you’ll need a Fire Property Card. When an item is imbued with the Fire Property the item becomes weak to Water but stronger against Wind.","When you refine an item with the Fire property, you’ll need a Fire Property Card. When an item is imbued with the Fire Property the item becomes weak to Water but stronger against Wind."
CLIENT_HELP_INC_000574,Water Upgrade,Water Upgrade
CLIENT_HELP_INC_000575,"When you refine an item with the Water property, you’ll need a Water Property Card. When an item is imbued with the Water Property the item becomes weak to Electricity but stronger against Fire.","When you refine an item with the Water property, you’ll need a Water Property Card. When an item is imbued with the Water Property the item becomes weak to Electricity but stronger against Fire."
CLIENT_HELP_INC_000576,Electric Upgrade,Electric Upgrade
CLIENT_HELP_INC_000577,"When you refine an item with the Electricity property, you’ll need an Electricity Property Card. When an item is imbued with the Electricity Property the item becomes weak to Earth but stronger against Water.","When you refine an item with the Electricity property, you’ll need an Electricity Property Card. When an item is imbued with the Electricity Property the item becomes weak to Earth but stronger against Water."
CLIENT_HELP_INC_000578,Wind Upgrade,Wind Upgrade
CLIENT_HELP_INC_000579,"When you refine an item with the Wind property, you’ll need a Wind Property Card. When an item is imbued with the Wind Property the item becomes weak to Fire but stronger against Earth.","When you refine an item with the Wind property, you’ll need a Wind Property Card. When an item is imbued with the Wind Property the item becomes weak to Fire but stronger against Earth."
CLIENT_HELP_INC_000580,Earth Upgrade,Earth Upgrade
CLIENT_HELP_INC_000581,"When you refine an item with the Earth property, you’ll need an Earth Property Card. When an item is imbued with the Earth Property the item becomes weak to Wind but stronger against Electricity.","When you refine an item with the Earth property, you’ll need an Earth Property Card. When an item is imbued with the Earth Property the item becomes weak to Wind but stronger against Electricity."
CLIENT_HELP_INC_000582,General Upgrade,General Upgrade
CLIENT_HELP_INC_000583,"Normal upgrade means a non-element upgrade. Power Dice are required to upgrade, there are 5 types of Power Dice, 4, 6, 8, 10 and 12.","Normal upgrade means a non-element upgrade. Power Dice are required to upgrade, there are 5 types of Power Dice, 4, 6, 8, 10 and 12."
CLIENT_HELP_INC_000584,Ultimate Weapon Upgrade,Ultimate Weapon Upgrade
CLIENT_HELP_INC_000585,"You can make an Ultimate Weapon with a +10 upgraded unique weapon by using the Ultimate Weapon Upgrade. The maximum upgrade for an Ultimate weapon is up to +10 the same as any other item upgrade but it needs 'Shining Orikalkum'. The Ultimate upgrade is available only for weapons, and the item is destroyed in case of a failure. From +6 you are able to socket your weapon.","You can make an Ultimate Weapon with a +10 upgraded unique weapon by using the Ultimate Weapon Upgrade. The maximum upgrade for an Ultimate weapon is up to +10 the same as any other item upgrade but it needs 'Shining Orikalkum'. The Ultimate upgrade is available only for weapons, and the item is destroyed in case of a failure. From +6 you are able to socket your weapon."
CLIENT_HELP_INC_000586,placholder 39,placholder 39
CLIENT_HELP_INC_000587,placholder 40,placholder 40
CLIENT_HELP_INC_000588,placholder 41,placholder 41
CLIENT_HELP_INC_000589,placholder 42,placholder 42
CLIENT_HELP_INC_000590,placholder 43,placholder 43
CLIENT_HELP_INC_000591,placholder 44,placholder 44
CLIENT_HELP_INC_000592,placholder 45,placholder 45
CLIENT_HELP_INC_000593,placholder 46,placholder 46
CLIENT_HELP_INC_000594,placholder 47,placholder 47
CLIENT_HELP_INC_000595,placholder 48,placholder 48
CLIENT_HELP_INC_000596,Building,Building
CLIENT_HELP_INC_000597,Information about the buildings that provide services.,Information about the buildings that provide services.
CLIENT_HELP_INC_000598,Lodestar,Lodestar
CLIENT_HELP_INC_000599,This is a structure that gathers spiritual life and resurrects players who died. It is located inside a city or a wide open clearing.,This is a structure that gathers spiritual life and resurrects players who died. It is located inside a city or a wide open clearing.
CLIENT_HELP_INC_000600,Lodelight,Punkt odrodzenia
CLIENT_HELP_INC_000601,This is a structure that functions like a Lodestar but it resurrects a player in a place near the hunting grounds.,This is a structure that functions like a Lodestar but it resurrects a player in a place near the hunting grounds.
CLIENT_HELP_INC_000602,Weapon shop,Weapon shop
CLIENT_HELP_INC_000603,"This place sells weapons for the 1st job class such as vagrant, mercenary, and acrobat. It also sells weapons for the 2nd job class such as knight, blade, ringmaster, billposter, jester, and ranger.","This place sells weapons for the 1st job class such as vagrant, mercenary, and acrobat. It also sells weapons for the 2nd job class such as knight, blade, ringmaster, billposter, jester, and ranger."
CLIENT_HELP_INC_000604,Armor shop,Armor shop
CLIENT_HELP_INC_000605,"This place sells armor for Mercenaries, Assists, and Acrobats.","This place sells armor for Mercenaries, Assists, and Acrobats."
CLIENT_HELP_INC_000606,Magic store,Magic store
CLIENT_HELP_INC_000607,"This place sells weapons, armor, and magic items best suited for Magicians.","This place sells weapons, armor, and magic items best suited for Magicians."
CLIENT_HELP_INC_000608,Food shop,Food shop
CLIENT_HELP_INC_000609,This shop sells food items that help recover HP,This shop sells food items that help recover HP
CLIENT_HELP_INC_000610,General merchandise,General merchandise
CLIENT_HELP_INC_000611,"This place sells Arrows, Posters, and those sorts of things.","This place sells Arrows, Posters, and those sorts of things."
CLIENT_HELP_INC_000612,Public Office,Biuro Publiczne
CLIENT_HELP_INC_000613,"This place is for selling Perin, using your personal bank, and guild bank.","This place is for selling Perin, using your personal bank, and guild bank."
CLIENT_HELP_INC_000614,Station,Stacja
CLIENT_HELP_INC_000615,This shop sells Flight related items like Flight gears as well as guide’s player on how to fly.,This shop sells Flight related items like Flight gears as well as guide’s player on how to fly.
CLIENT_HELP_INC_000616,Duel,Pojedynek
CLIENT_HELP_INC_000617,A duel is a battle between 2 players. This is different from PK. It is called PvP (Player Vs Player) which can only start when 2 players agree to a duel. A duel has no penalties associated with it.,A duel is a battle between 2 players. This is different from PK. It is called PvP (Player Vs Player) which can only start when 2 players agree to a duel. A duel has no penalties associated with it.
CLIENT_HELP_INC_000618,Fame,Fame
CLIENT_HELP_INC_000619,You will gain the fame if you keep winning duels. You will also gain  different titles as well.,You will gain the fame if you keep winning duels. You will also gain  different titles as well.
CLIENT_HELP_INC_000620,Guild Combat Center,Guild Combat Center
CLIENT_HELP_INC_000621,This place is for applying and running guild sieges and 1 on 1 guild sieges. Only available on the 1st sub server.,This place is for applying and running guild sieges and 1 on 1 guild sieges. Only available on the 1st sub server.
CLIENT_HELP_INC_000622,Other inquiries,Other inquiries
CLIENT_HELP_INC_000623,Please visit the official homepage: $WEBSITE$ for more inquiries. Have a nice day.,Please visit the official homepage: $WEBSITE$ for more inquiries. Have a nice day.
CLIENT_HELP_INC_000624,Beauty shop,Beauty shop
CLIENT_HELP_INC_000625,You can change your hair style and color. The price varies based on the color and style you choose.,You can change your hair style and color. The price varies based on the color and style you choose.
CLIENT_HELP_INC_000626,Private Shop,Private Shop
CLIENT_HELP_INC_000627,Items can be conveniently presented for sale to through this option. You can set the quantity and the price.,Items can be conveniently presented for sale to through this option. You can set the quantity and the price.
CLIENT_HELP_INC_000628,"Open the Start menu, select Personal Shop, and the Personal Shop window will appear.","Open the Start menu, select Personal Shop, and the Personal Shop window will appear."
CLIENT_HELP_INC_000629,Drag the items you wish to sell from your inventory and drop them into the Personal Shop window.,Drag the items you wish to sell from your inventory and drop them into the Personal Shop window.
CLIENT_HELP_INC_000630,"After dragging the item into the window, you can set the price for the item, and the quantity you wish to sell.","After dragging the item into the window, you can set the price for the item, and the quantity you wish to sell."
CLIENT_HELP_INC_000631,"Put a name in the Shop Name Window, and press OK. You can start selling items after that.","Put a name in the Shop Name Window, and press OK. You can start selling items after that."
CLIENT_HELP_INC_000632,Creating a Guild,Creating a Guild
CLIENT_HELP_INC_000633,"There are some basic requirements to creating a Guild. You will need a party of three players all at least level 40, then you have to complete a quest through the Public office NPC Helena in SM. Once finished you and your party members will become a guild.","There are some basic requirements to creating a Guild. You will need a party of three players all at least level 40, then you have to complete a quest through the Public office NPC Helena in SM. Once finished you and your party members will become a guild."
CLIENT_HELP_INC_000634,Raising the Guild Level,Raising the Guild Level
CLIENT_HELP_INC_000635,"Guild Members area able to contribute items and Penya towards raising the guild level. To contribute items, simply press the Support Button inside of the Guild Storage. Raising the Guild Level will open up various options to the Guild to help it grow and distinguish itself.","Guild Members area able to contribute items and Penya towards raising the guild level. To contribute items, simply press the Support Button inside of the Guild Storage. Raising the Guild Level will open up various options to the Guild to help it grow and distinguish itself."
CLIENT_HELP_INC_000636,Joining a Guild,Joining a Guild
CLIENT_HELP_INC_000637,Initially only a Guild Master has the authority to invite Guild members. But a Guild Master can give authority to any Guildie to recruit other members to his Guild.,Initially only a Guild Master has the authority to invite Guild members. But a Guild Master can give authority to any Guildie to recruit other members to his Guild.
CLIENT_HELP_INC_000638,Disbanding a Guild,Disbanding a Guild
CLIENT_HELP_INC_000639,"The Guild Master can disband the Guild by pressing the DISMISS button on the Guild Menu. Once the Guild is dismissed, it takes 2 days before Members can create or join a new Guild.","The Guild Master can disband the Guild by pressing the DISMISS button on the Guild Menu. Once the Guild is dismissed, it takes 2 days before Members can create or join a new Guild."
CLIENT_HELP_INC_000640,Managing Guild Members,Managing Guild Members
CLIENT_HELP_INC_000641,"The Guild Master can manage his Guild from the Guild Menu. He can set things such as promotions, demotions, nicknames, kicking from Guild, etc.","The Guild Master can manage his Guild from the Guild Menu. He can set things such as promotions, demotions, nicknames, kicking from Guild, etc."
CLIENT_HELP_INC_000642,Managing Guild Ranks,Managing Guild Ranks
CLIENT_HELP_INC_000643,"The Guild Master can manage Guild Ranks in the Guild Menu. He can set the authority of the title, degree, admission, access to items and monthly payment.","The Guild Master can manage Guild Ranks in the Guild Menu. He can set the authority of the title, degree, admission, access to items and monthly payment."
CLIENT_HELP_INC_000644,Announcement,Announcement
CLIENT_HELP_INC_000645,Guild Masters can make an announcement by clicking the Notice button on the Information Tab in the Guild Menu. Either a new message can be made of the old one can simply be modified.,Guild Masters can make an announcement by clicking the Notice button on the Information Tab in the Guild Menu. Either a new message can be made of the old one can simply be modified.
CLIENT_HELP_INC_000646,Guild Logo,Guild Logo
CLIENT_HELP_INC_000647,"The Guild Logo is the symbol or emblem of the Guild. This can be chosen only once and only by the Guild Master. To use this function, select the Logo button in the Guild Menu.","The Guild Logo is the symbol or emblem of the Guild. This can be chosen only once and only by the Guild Master. To use this function, select the Logo button in the Guild Menu."
CLIENT_HELP_INC_000648,Guild Storage,Guild Storage
CLIENT_HELP_INC_000649,You can use the Guild Storage only on the 1st Channel of each Server. Anyone can deposit items and Penya into the Guild Storage but only authorized Guild Members can withdraw items and Penya.,You can use the Guild Storage only on the 1st Channel of each Server. Anyone can deposit items and Penya into the Guild Storage but only authorized Guild Members can withdraw items and Penya.
CLIENT_HELP_INC_000650,Info-Pang,Info-Pang
CLIENT_HELP_INC_000651,You may have noticed when you first logged into the game that you were greeted by the Info-Pang in the lower right corner of your screen. This section briefly explains the Info-Pang and how to use him.,You may have noticed when you first logged into the game that you were greeted by the Info-Pang in the lower right corner of your screen. This section briefly explains the Info-Pang and how to use him.
CLIENT_HELP_INC_000652,What is it?,What is it?
CLIENT_HELP_INC_000653,"The Info-Pang will guide you through all of the basics including controls, hotkeys, menus, and even some game functions. Once you have completed a section, you can always access it if you need to review it. Simply right click on the Info-Pang and select Check the List.","The Info-Pang will guide you through all of the basics including controls, hotkeys, menus, and even some game functions. Once you have completed a section, you can always access it if you need to review it. Simply right click on the Info-Pang and select Check the List."
CLIENT_HELP_INC_000654,Access the Info-Pang,Access the Info-Pang
CLIENT_HELP_INC_000655,"The Info-Pang will be activated by default when you log into the game. If you would like to turn the Info-Pang off, Right Click on the Info-Pang and select Hide. If later you would like to recall the Info-Pang you can do that by accessing the Start Menu, selecting Helper, and then selecting Info-Pang.","The Info-Pang will be activated by default when you log into the game. If you would like to turn the Info-Pang off, Right Click on the Info-Pang and select Hide. If later you would like to recall the Info-Pang you can do that by accessing the Start Menu, selecting Helper, and then selecting Info-Pang."
CLIENT_HELP_INC_000656,Duel among users,Duel among users
CLIENT_HELP_INC_000657,This is a duel between 2 players.,This is a duel between 2 players.
CLIENT_HELP_INC_000658,PvP,PvP
CLIENT_HELP_INC_000659,It means a fight between characters by mutual agreement. Affects PVP fame and PVP point.,It means a fight between characters by mutual agreement. Affects PVP fame and PVP point.
CLIENT_HELP_INC_000660,Asking for PvP,Asking for PvP
CLIENT_HELP_INC_000661,"If you right-click with ALT key on the player whom you want to have duel with, you can have a duel with the player in case of that the user accepts that.","If you right-click with ALT key on the player whom you want to have duel with, you can have a duel with the player in case of that the user accepts that."
CLIENT_HELP_INC_000662,"In case of that you are the leader of your troupe and the clicked one is another leader of other troupe, you can have a group duel, if the other lead accept it.","In case of that you are the leader of your troupe and the clicked one is another leader of other troupe, you can have a group duel, if the other lead accept it."
CLIENT_HELP_INC_000663,The result of PVP and Fame,The result of PVP and Fame
CLIENT_HELP_INC_000664,PVP fame and PVP point change according to PvP record.,PVP fame and PVP point change according to PvP record.
CLIENT_HELP_INC_000665,placholder 49,placholder 49
CLIENT_HELP_INC_000666,placholder 50,placholder 50
CLIENT_HELP_INC_000667,placholder 51,placholder 51
CLIENT_HELP_INC_000668,placholder 52,placholder 52
CLIENT_HELP_INC_000669,placholder 53,placholder 53
CLIENT_HELP_INC_000670,placholder 54,placholder 54
CLIENT_HELP_INC_000671,placholder 55,placholder 55
CLIENT_HELP_INC_000672,placholder 56,placholder 56
CLIENT_HELP_INC_000673,placholder 57,placholder 57
CLIENT_HELP_INC_000674,placholder 58,placholder 58
CLIENT_HELP_INC_000675,placholder 59,placholder 59
CLIENT_HELP_INC_000676,placholder 60,placholder 60
CLIENT_HELP_INC_000677,placholder 61,placholder 61
CLIENT_HELP_INC_000678,placholder 62,placholder 62
CLIENT_HELP_INC_000679,placholder 63,placholder 63
CLIENT_HELP_INC_000680,placholder 64,placholder 64
CLIENT_HELP_INC_000681,placholder 65,placholder 65
CLIENT_HELP_INC_000682,placholder 66,placholder 66
CLIENT_HELP_INC_000683,Server,Serwer
CLIENT_HELP_INC_000684,Guild bank and Guild sieges are available only at the 1st sub server of each server set.,Guild bank and Guild sieges are available only at the 1st sub server of each server set.
CLIENT_HELP_INC_000685,placholder 67,placholder 67
CLIENT_HELP_INC_000686,placholder 68,placholder 68
CLIENT_HELP_INC_000687,placholder 69,placholder 69
CLIENT_HELP_INC_000688,placholder 70,placholder 70
CLIENT_HELP_INC_000689,placholder 71,placholder 71
CLIENT_HELP_INC_000690,placholder 72,placholder 72
CLIENT_HELP_INC_000691,placholder 73,placholder 73
CLIENT_HELP_INC_000692,placholder 74,placholder 74
CLIENT_HELP_INC_000693,placholder 75,placholder 75
CLIENT_HELP_INC_000694,placholder 76,placholder 76
CLIENT_HELP_INC_000695,placholder 77,placholder 77
CLIENT_HELP_INC_000696,placholder 78,placholder 78
CLIENT_HELP_INC_000697,placholder 79,placholder 79
CLIENT_HELP_INC_000698,placholder 80,placholder 80
CLIENT_HELP_INC_000699,placholder 81,placholder 81
CLIENT_HELP_INC_000700,placholder 82,placholder 82
CLIENT_HELP_INC_000701,placholder 83,placholder 83
CLIENT_HELP_INC_000702,placholder 84,placholder 84
CLIENT_HELP_INC_000703,placholder 85,placholder 85
CLIENT_HELP_INC_100000,Achievements,Osiągnięcia
CLIENT_HELP_INC_100001,"There are many kinds of missions: Daily Rewards, Time-Limited Events, Account Shared Achievements, etc. Complete them and you will receive various rewards such as Items, Custom Title, Attack Power Bonus, Penya or Bonus fCoins!","There are many kinds of missions: Daily Rewards, Time-Limited Events, Account Shared Achievements, etc. Complete them and you will receive various rewards such as Items, Custom Title, Attack Power Bonus, Penya or Bonus fCoins!"
CLIENT_HELP_INC_100002,Flyff Pass,Flyff Pass
CLIENT_HELP_INC_100003,"Complete daily, weekly and season missions to receive rewards!\n\nDon't forget to claim your rewards before the end of the Flyff Pass season.\n\nPoints earned through the Season missions are not included in the weekly limit.","Complete daily, weekly and season missions to receive rewards!\n\nDon't forget to claim your rewards before the end of the Flyff Pass season.\n\nPoints earned through the Season missions are not included in the weekly limit."
CLIENT_HELP_INC_100004,Equipment Switch,Equipment Switch
CLIENT_HELP_INC_100005,"Create equipment presets, allowing you to have your sets, weapons, and accessories readily available. With a simple shortcut, you can effortlessly equip them without any hassle.","Create equipment presets, allowing you to have your sets, weapons, and accessories readily available. With a simple shortcut, you can effortlessly equip them without any hassle."
CLIENT_HELP_INC_100006,Create ultimate weapon,Create ultimate weapon
CLIENT_HELP_INC_100007,Kalgas Assault Revival,Kalgas Assault Revival
CLIENT_HELP_INC_100008,"In the Kalgas Assault, each respawn from death takes a certain amount of time and increases with the number of respawns (up to 1 minute).\nSpending Kalgas Coin will make you respawn with no waiting time, and the item can be purchased in Flyff Shop.\nKalgas Silver Coins can only be used once, while Kalgas Gold Coins can be used for unlimited revives.\n*Kalgas Gold Coins require an increased amount each time they are used (up to 20).","In the Kalgas Assault, each respawn from death takes a certain amount of time and increases with the number of respawns (up to 1 minute).\nSpending Kalgas Coin will make you respawn with no waiting time, and the item can be purchased in Flyff Shop.\nKalgas Silver Coins can only be used once, while Kalgas Gold Coins can be used for unlimited revives.\n*Kalgas Gold Coins require an increased amount each time they are used (up to 20)."
CLIENT_HELP_INC_100009,Couple Menu,Couple Menu
CLIENT_HELP_INC_100010,"This window manages your couple. Through this window, you can check information about your couple and utilize functions available with your couple. All functions can be used by any member of the couple. The daily usage limits for ‘Teleport' and 'Cheer' reset every day at 00:00. \n\nIf you click the 'Break up' button, you request a breakup from your partner. If the request is declined or no response is received, you can notify the breakup after a cooldown period. Please be cautious, as when you break up with your partner, the couple ring, anniversary gifts, and all items in the Storage will be deleted, and couple-related functions will be disabled.","This window manages your couple. Through this window, you can check information about your couple and utilize functions available with your couple. All functions can be used by any member of the couple. The daily usage limits for ‘Teleport' and 'Cheer' reset every day at 00:00. \n\nIf you click the 'Break up' button, you request a breakup from your partner. If the request is declined or no response is received, you can notify the breakup after a cooldown period. Please be cautious, as when you break up with your partner, the couple ring, anniversary gifts, and all items in the Storage will be deleted, and couple-related functions will be disabled."
CLIENT_HELP_INC_100011,Life,Life
CLIENT_HELP_INC_100012,"This window provides information about your Life Skill and allows you to use related features.\n\nClick the 'Set as an Expert' button at the bottom to specialize in a specific Life Skill for a designated period. A bonus effect will be applied when you set your area of expertise. \n\nNote that once your expertise is set, it cannot be changed for some time.","This window provides information about your Life Skill and allows you to use related features.\n\nClick the 'Set as an Expert' button at the bottom to specialize in a specific Life Skill for a designated period. A bonus effect will be applied when you set your area of expertise. \n\nNote that once your expertise is set, it cannot be changed for some time."
CLIENT_HELP_INC_100013,Fishing Menu,Fishing Menu
CLIENT_HELP_INC_100014,"If you have a fishing rod and bait, you can fish in any waterside of Madrigal.\nBefore you start fishing, select the bait you want to use from your inventory and register it in the popup, then click the start button to begin fishing.\nOnce you've cast your line, you'll need to wait for a bite.\nWhen the bite comes, you'll play a minigame to catch the fish. Your chances of catching a fish in the mini-game increase as you guess the direction of the fish's progress.\nIf you don't play the minigame within the time limit, the minigame is considered unplayed.\nAt the end of the minigame, you can see if you have or have not caught a fish.\nWhile waiting for a bite, you can skip the minigame by checking Skip minigame, and see how much you've caught so far by tapping the Fishing Status button.","If you have a fishing rod and bait, you can fish in any waterside of Madrigal.\nBefore you start fishing, select the bait you want to use from your inventory and register it in the popup, then click the start button to begin fishing.\nOnce you've cast your line, you'll need to wait for a bite.\nWhen the bite comes, you'll play a minigame to catch the fish. Your chances of catching a fish in the mini-game increase as you guess the direction of the fish's progress.\nIf you don't play the minigame within the time limit, the minigame is considered unplayed.\nAt the end of the minigame, you can see if you have or have not caught a fish.\nWhile waiting for a bite, you can skip the minigame by checking Skip minigame, and see how much you've caught so far by tapping the Fishing Status button."
CLIENT_HELP_INC_100015,Pet Training,Pet Training
