Key,English,Traditional_Chinese
PROPQUEST_INC_132287,"Hm... still gathering? No rush, of course—but I must admit, I expected someone like you to have completed it by now!","Hm... still gathering? No rush, of course—but I must admit, I expected someone like you to have completed it by now!"
PROPQUEST_INC_132288,Hunt monsters (Lv. -10) to earn 3 Experiment Material Boxes,Hunt monsters (Lv. -10) to earn 3 Experiment Material Boxes
PROPQUEST_INC_132289,Revolutionary’s Secret Journal,Revolutionary’s Secret Journal
PROPQUEST_INC_132290,Ugh... C-can you do me a favor...?,Ugh... C-can you do me a favor...?
PROPQUEST_INC_132291,Thank you... I’ll stay hidden and recover. I’m counting on you.,Thank you... I’ll stay hidden and recover. I’m counting on you.
PROPQUEST_INC_132292,"Ugh... I see... If you're busy, I understand...","Ugh... I see... If you're busy, I understand..."
PROPQUEST_INC_132293,Be careful. Many are after the Secret Journal.,Be careful. Many are after the Secret Journal.
PROPQUEST_INC_132294,"Uncover the secrets within the Revolutionary Journal, and great rewards await you.","Uncover the secrets within the Revolutionary Journal, and great rewards await you."
PROPQUEST_INC_132295,Monster Hunt!,Monster Hunt!
PROPQUEST_INC_132296,"Looking to get stronger, are you?","Looking to get stronger, are you?"
PROPQUEST_INC_132297,Do me a favor and clear out the monsters nearby while you’re at it. I’ll see what I can do for you—just give it your all.,Do me a favor and clear out the monsters nearby while you’re at it. I’ll see what I can do for you—just give it your all.
PROPQUEST_INC_132298,Still not finished? Don’t keep me waiting past today.,Still not finished? Don’t keep me waiting past today.
PROPQUEST_INC_132299,A time will come when you’ll need real strength. Come back to me if you’re desperate enough. Time’s not exactly on your side.,A time will come when you’ll need real strength. Come back to me if you’re desperate enough. Time’s not exactly on your side.
PROPQUEST_INC_132300,Make good use of what you gain.,Make good use of what you gain.
PROPQUEST_INC_132301,Gather materials for Smiths!,Gather materials for Smiths!
PROPQUEST_INC_132302,"I’ll let you in on a little secret… Soon, stronger weapons and armor will be unveiled. The blacksmiths are still getting the hang of the new techniques, so the release has been delayed. But if you could gather the materials they need for practice, I reckon it might speed things up. What do you say—care to lend a hand?","I’ll let you in on a little secret… Soon, stronger weapons and armor will be unveiled. The blacksmiths are still getting the hang of the new techniques, so the release has been delayed. But if you could gather the materials they need for practice, I reckon it might speed things up. What do you say—care to lend a hand?"
PROPQUEST_INC_132303,"Take a look at the reward I’ve prepared. Once you see it, you’ll realize it’s well worth your effort! The materials can be found from nearby monsters, so I’ll be counting on you.","Take a look at the reward I’ve prepared. Once you see it, you’ll realize it’s well worth your effort! The materials can be found from nearby monsters, so I’ll be counting on you."
PROPQUEST_INC_132304,"Ah… turning down such a fine opportunity, are you? A real shame—I thought you’d jump at the chance.","Ah… turning down such a fine opportunity, are you? A real shame—I thought you’d jump at the chance."
PROPQUEST_INC_132305,"Already gathered everything? …Oh, not yet? Very well—come back once you have them all.","Already gathered everything? …Oh, not yet? Very well—come back once you have them all."
PROPQUEST_INC_132306,Splendid! This should be more than enough for the blacksmiths to continue their research. You’ve done well.,Splendid! This should be more than enough for the blacksmiths to continue their research. You’ve done well.
PROPQUEST_INC_200000,3rd Job Change,3rd Job Change
PROPQUEST_INC_140009,Chapter 1 Expedition,Chapter 1 Expedition
PROPQUEST_INC_150000,A Hand of Compassion,A Hand of Compassion
PROPQUEST_INC_150001,I have a funny story and a favor to ask. Want to hear it?,I have a funny story and a favor to ask. Want to hear it?
PROPQUEST_INC_150002,"I don’t know if you’re aware, but there are many races in this world. For some reason, I’m especially drawn to beastfolk, so I’ve been looking for information about them.","I don’t know if you’re aware, but there are many races in this world. For some reason, I’m especially drawn to beastfolk, so I’ve been looking for information about them."
PROPQUEST_INC_150003,"I found some clues, secured funding, formed an expedition, and sent them to a rumored location. But… I still haven’t heard anything back.","I found some clues, secured funding, formed an expedition, and sent them to a rumored location. But… I still haven’t heard anything back."
PROPQUEST_INC_150004,"There should have been at least a letter by now. My investors keep nagging me to take responsibility, but the mayor of Saint City, who invested the most, hasn’t said a single word. Isn’t it obvious he knows something? Could you ask him about the expedition for me?","There should have been at least a letter by now. My investors keep nagging me to take responsibility, but the mayor of Saint City, who invested the most, hasn’t said a single word. Isn’t it obvious he knows something? Could you ask him about the expedition for me?"
PROPQUEST_INC_150005,Thank you! You know where to find him.,Thank you! You know where to find him.
PROPQUEST_INC_150006,Come back if you change your mind. I’ll be waiting.,Come back if you change your mind. I’ll be waiting.
PROPQUEST_INC_150007,"Did you ask him? I’d go myself, but… I’m too afraid to face him.","Did you ask him? I’d go myself, but… I’m too afraid to face him."
PROPQUEST_INC_150008,"Oh, a great adventurer. What brings you here?","Oh, a great adventurer. What brings you here?"
PROPQUEST_INC_150009,Meet with the Mayor of Saint City,Meet with the Mayor of Saint City
PROPQUEST_INC_150010,The Truth of the Expedition,The Truth of the Expedition
PROPQUEST_INC_150011,"Ah, I see. Did the Strange Collector send you?","Ah, I see. Did the Strange Collector send you?"
PROPQUEST_INC_150012,I have nothing to tell you about that. Just go back.,I have nothing to tell you about that. Just go back.
PROPQUEST_INC_150013,"Hmm? If not, then why did you come to me?","Hmm? If not, then why did you come to me?"
PROPQUEST_INC_150014,"Even for you, I have nothing more to say.","Even for you, I have nothing more to say."
PROPQUEST_INC_150015,Hmm? Do I know anything about the mayor?,Hmm? Do I know anything about the mayor?
PROPQUEST_INC_150016,Meet with Helgar,Meet with Helgar
PROPQUEST_INC_150017,Trapped in the Maze,Trapped in the Maze
PROPQUEST_INC_150018,"Well… I don’t know much, but lately the mayor of Flaris has been visiting his house quite often. Why don’t you try talking to Flarine?","Well… I don’t know much, but lately the mayor of Flaris has been visiting his house quite often. Why don’t you try talking to Flarine?"
PROPQUEST_INC_150019,"You know the way, right?","You know the way, right?"
PROPQUEST_INC_150020,"You’re the one asking, and yet… If it’s nothing important, could you step aside?","You’re the one asking, and yet… If it’s nothing important, could you step aside?"
PROPQUEST_INC_150021,That’s all I know. Go see Flarine.,That’s all I know. Go see Flarine.
PROPQUEST_INC_150022,Hmm? It’s been a while. What brings you here?,Hmm? It’s been a while. What brings you here?
PROPQUEST_INC_150023,Meet with the Mayor of Flarine,Meet with the Mayor of Flarine
PROPQUEST_INC_150024,Friend’s Testimony,Friend’s Testimony
PROPQUEST_INC_150025,Actually… something like this was found in western Flaris.,Actually… something like this was found in western Flaris.
PROPQUEST_INC_150026,"Look at this Saint City logo. I thought I should let him know, so I brought it to him.","Look at this Saint City logo. I thought I should let him know, so I brought it to him."
PROPQUEST_INC_150027,"But more pieces like this keep turning up, so I’ve been visiting him often.","But more pieces like this keep turning up, so I’ve been visiting him often."
PROPQUEST_INC_150028,"He was shocked when he saw it, took it away, and told me not to speak of it to anyone. Do you want this?","He was shocked when he saw it, took it away, and told me not to speak of it to anyone. Do you want this?"
PROPQUEST_INC_150029,"As far as I know, these pieces came from the central region of the Leren Mountains. Fortunately for him, powerful masquerpets wander the area, keeping people away and stopping any rumors from spreading. But that shouldn’t be a problem for you.","As far as I know, these pieces came from the central region of the Leren Mountains. Fortunately for him, powerful masquerpets wander the area, keeping people away and stopping any rumors from spreading. But that shouldn’t be a problem for you."
PROPQUEST_INC_150030,"Hmm? You don’t need it? Well, I can’t give you this piece, but if you need another one, feel free to ask.","Hmm? You don’t need it? Well, I can’t give you this piece, but if you need another one, feel free to ask."
PROPQUEST_INC_150031,"I’ve already told you where it is, haven’t I? Someone like you shouldn’t have any trouble handling the monsters there and finding what you need.","I’ve already told you where it is, haven’t I? Someone like you shouldn’t have any trouble handling the monsters there and finding what you need."
PROPQUEST_INC_150032,Wait… this is…! How did you get this?,Wait… this is…! How did you get this?
PROPQUEST_INC_150033,Find “Fragment of ???”,Find “Fragment of ???”
PROPQUEST_INC_150034,His True Intention,His True Intention
PROPQUEST_INC_150035,"Now that you’ve come this far, I have no choice but to tell you everything. Are you ready? That fragment is from the ship the expedition used when they set sail.","Now that you’ve come this far, I have no choice but to tell you everything. Are you ready? That fragment is from the ship the expedition used when they set sail."
PROPQUEST_INC_150036,"How do I know that from a single piece of debris? Because I was involved in everything—from its design to its construction. But so far, all we’ve found are scattered fragments like this.","How do I know that from a single piece of debris? Because I was involved in everything—from its design to its construction. But so far, all we’ve found are scattered fragments like this."
PROPQUEST_INC_150037,"I’ve done my best to stop the news from spreading, but there’s only so much I can do. At this point, I have no one left to turn to but you. Could you help find more clues about the expedition?","I’ve done my best to stop the news from spreading, but there’s only so much I can do. At this point, I have no one left to turn to but you. Could you help find more clues about the expedition?"
PROPQUEST_INC_150038,Thank you. The expedition followed the Darkon 1 mountain range. Start searching from there.,Thank you. The expedition followed the Darkon 1 mountain range. Start searching from there.
PROPQUEST_INC_150039,"So even my last hope is fading. If you change your mind, please come back.","So even my last hope is fading. If you change your mind, please come back."
PROPQUEST_INC_150040,Have you found anything? Oh… this is getting serious.,Have you found anything? Oh… this is getting serious.
PROPQUEST_INC_150041,"Welcome, adventurer. Hmm? What is this?","Welcome, adventurer. Hmm? What is this?"
PROPQUEST_INC_150042,Bring “Fragment of a Fallen Ship” to the Darken Mayor,Bring “Fragment of a Fallen Ship” to the Darken Mayor
PROPQUEST_INC_150043,Seeking the Witness… 1,Seeking the Witness… 1
PROPQUEST_INC_150044,"Well… I don’t know anything about this shipwreck, but there is someone who might.","Well… I don’t know anything about this shipwreck, but there is someone who might."
PROPQUEST_INC_150045,A High-Dwarpet named Liekyen might know something. You should go see him.,A High-Dwarpet named Liekyen might know something. You should go see him.
PROPQUEST_INC_150046,"Of course, you can search elsewhere first if you prefer.","Of course, you can search elsewhere first if you prefer."
PROPQUEST_INC_150047,You haven’t gone yet? That’s really all I can think of.,You haven’t gone yet? That’s really all I can think of.
PROPQUEST_INC_150048,A shipwreck? Ah… you mean that one.,A shipwreck? Ah… you mean that one.
PROPQUEST_INC_150049,Meet with Liekyen,Meet with Liekyen
PROPQUEST_INC_150050,Seeking the Witness… 2,Seeking the Witness… 2
PROPQUEST_INC_150051,It was deep in the mountains. I saw a shadow and thought it was a monster… but it turned out to be a ship falling from the sky.,It was deep in the mountains. I saw a shadow and thought it was a monster… but it turned out to be a ship falling from the sky.
PROPQUEST_INC_150052,"There was no one on board, even when I searched it the first time. Not a single body. I checked around to see if there was anything useful, but all I found was a book full of strange codes. Curious what it says?","There was no one on board, even when I searched it the first time. Not a single body. I checked around to see if there was anything useful, but all I found was a book full of strange codes. Curious what it says?"
PROPQUEST_INC_150053,"I couldn’t make heads or tails of it, so I handed it over to Inisis. If you’re interested, go talk to her.","I couldn’t make heads or tails of it, so I handed it over to Inisis. If you’re interested, go talk to her."
PROPQUEST_INC_150054,"Not curious? Well, that’s your choice.","Not curious? Well, that’s your choice."
PROPQUEST_INC_150055,"Inisis knows the details. If she finishes deciphering it, could you come back and tell me what she found?","Inisis knows the details. If she finishes deciphering it, could you come back and tell me what she found?"
PROPQUEST_INC_150056,"Ah, you’ve come for the logbook?","Ah, you’ve come for the logbook?"
PROPQUEST_INC_150057,Meet with Inisis,Meet with Inisis
PROPQUEST_INC_150058,Searching for Clues… 1,Searching for Clues… 1
PROPQUEST_INC_150059,It turned out to be just a simple sailing logbook. There’s nothing special written in it. Are you still looking for more clues?,It turned out to be just a simple sailing logbook. There’s nothing special written in it. Are you still looking for more clues?
PROPQUEST_INC_150060,"Actually, after reading it, Amadolka decided to search the Darken mountains again to see if anything else turns up. You should meet him before heading back to Saint City.","Actually, after reading it, Amadolka decided to search the Darken mountains again to see if anything else turns up. You should meet him before heading back to Saint City."
PROPQUEST_INC_150061,"If you’re too busy, I understand. Take care of yourself.","If you’re too busy, I understand. Take care of yourself."
PROPQUEST_INC_150062,You haven’t left yet?,You haven’t left yet?
PROPQUEST_INC_150063,Inisis sent you?,Inisis sent you?
PROPQUEST_INC_150064,Meet with Amadolka,Meet with Amadolka
PROPQUEST_INC_150065,Searching for Clues… 2,Searching for Clues… 2
PROPQUEST_INC_150066,That sharp woman… How did she know to send you without me saying anything? Do you really need this?,That sharp woman… How did she know to send you without me saying anything? Do you really need this?
PROPQUEST_INC_150067,"Sigh… Fine, take it. You can find it right next to me. I tried to analyze that material at Erons Factory, but I couldn’t even figure out what it’s made of.","Sigh… Fine, take it. You can find it right next to me. I tried to analyze that material at Erons Factory, but I couldn’t even figure out what it’s made of."
PROPQUEST_INC_150068,"If you manage to discover anything, let me know. I guess I owe you one now.","If you manage to discover anything, let me know. I guess I owe you one now."
PROPQUEST_INC_150069,"So I can keep this? Tch… the more I look at it, the more uneasy I feel. Just take it and go.","So I can keep this? Tch… the more I look at it, the more uneasy I feel. Just take it and go."
PROPQUEST_INC_150070,This logbook…!,This logbook…!
PROPQUEST_INC_150071,Find “Trace of the New Continent”,Find “Trace of the New Continent”
PROPQUEST_INC_150072,The Gear Begins to Turn Again,The Gear Begins to Turn Again
PROPQUEST_INC_150073,"So that’s how it was… What on earth happened to the crew of that ship? For now, let me examine this strange material.","So that’s how it was… What on earth happened to the crew of that ship? For now, let me examine this strange material."
PROPQUEST_INC_150074,"I can use it to calm the investors. With this logbook, we might even be able to send a follow-up expedition. Hmm… Could you show the logbook and this material to the Strange Collector?","I can use it to calm the investors. With this logbook, we might even be able to send a follow-up expedition. Hmm… Could you show the logbook and this material to the Strange Collector?"
PROPQUEST_INC_150075,He should be the first to know. Thank you.,He should be the first to know. Thank you.
PROPQUEST_INC_150076,"Well, if you change your mind, you can come back anytime.","Well, if you change your mind, you can come back anytime."
PROPQUEST_INC_150077,"Have you shown it to him yet? Don’t worry, I’m not rushing you.","Have you shown it to him yet? Don’t worry, I’m not rushing you."
PROPQUEST_INC_150078,"Welcome back. How did it go? I knew it—my research wasn’t wrong after all. I truly owe you. It’s not much, but please accept this as my thanks. Things are going to get busy from here on…","Welcome back. How did it go? I knew it—my research wasn’t wrong after all. I truly owe you. It’s not much, but please accept this as my thanks. Things are going to get busy from here on…"
PROPQUEST_INC_150079,Meet with the Strange Collector,Meet with the Strange Collector
PROPQUEST_INC_150080,Chapter 2 Eillun Town,Chapter 2 Eillun Town
PROPQUEST_INC_150081,Reignited Passion,Reignited Passion
PROPQUEST_INC_150082,"Adventurer, you’ve come at the perfect time. We’re preparing a second expedition based on the logbook you found.","Adventurer, you’ve come at the perfect time. We’re preparing a second expedition based on the logbook you found."
PROPQUEST_INC_150083,"This time, we plan to send a scouting party before the main group. Would you be willing to be part of that team?","This time, we plan to send a scouting party before the main group. Would you be willing to be part of that team?"
PROPQUEST_INC_150084,Go see the mayor of Saint City.,Go see the mayor of Saint City.
PROPQUEST_INC_150085,"I don’t think anyone is better suited for this than you. But there’s still some time before we depart, so you can decide at your own pace.","I don’t think anyone is better suited for this than you. But there’s still some time before we depart, so you can decide at your own pace."
PROPQUEST_INC_150086,"You know where the mayor is, right?","You know where the mayor is, right?"
PROPQUEST_INC_150087,"Welcome, adventurer.","Welcome, adventurer."
PROPQUEST_INC_150088,Scout Party,Scout Party
PROPQUEST_INC_150089,"Thanks to what you brought back, I convinced the other investors, and we’ve decided to organize a second expedition. But considering the first expedition vanished and their ship crashed…","Thanks to what you brought back, I convinced the other investors, and we’ve decided to organize a second expedition. But considering the first expedition vanished and their ship crashed…"
PROPQUEST_INC_150090,"If we send another group out without understanding what happened, we risk the same disaster. That’s why we plan to send a scouting team first to investigate. Will you take on that role?","If we send another group out without understanding what happened, we risk the same disaster. That’s why we plan to send a scouting team first to investigate. Will you take on that role?"
PROPQUEST_INC_150091,"After reviewing the logbook, it seems we need to go even farther north, beyond the Gouthan Mountains of Darkon. It looks like there’s some kind of docking point there, so if you arrive safely, you should be able to land.","After reviewing the logbook, it seems we need to go even farther north, beyond the Gouthan Mountains of Darkon. It looks like there’s some kind of docking point there, so if you arrive safely, you should be able to land."
PROPQUEST_INC_150092,"No matter how I look at it, you’re the only one fit for this job. I’ll be waiting for your answer.","No matter how I look at it, you’re the only one fit for this job. I’ll be waiting for your answer."
PROPQUEST_INC_150093,"Good luck, adventurer. May your flight be a safe one.","Good luck, adventurer. May your flight be a safe one."
PROPQUEST_INC_150094,Finally… I’m saved! I survived!,Finally… I’m saved! I survived!
PROPQUEST_INC_150095,Meet with [Expedition] Beck,Meet with [Expedition] Beck
PROPQUEST_INC_150096,Straggler,Straggler
PROPQUEST_INC_150097,"Good to meet you. I’m Beck from Saint City. I… well, I was part of the expedition. Beasts attacked us, and I got separated from the others.","Good to meet you. I’m Beck from Saint City. I… well, I was part of the expedition. Beasts attacked us, and I got separated from the others."
PROPQUEST_INC_150098,"Our captain didn’t even check if everyone was on board before taking off. When the attack started, I just happened to be wasting time in the forest. Thanks to that, I survived.","Our captain didn’t even check if everyone was on board before taking off. When the attack started, I just happened to be wasting time in the forest. Thanks to that, I survived."
PROPQUEST_INC_150099,A second expedition? That’s a relief. I’ll join them and go home as soon as they arrive. But… could I ask you for a favor?,A second expedition? That’s a relief. I’ll join them and go home as soon as they arrive. But… could I ask you for a favor?
PROPQUEST_INC_150100,"I lost my serial number chain while fleeing from those beasts. I searched where I dropped it, but it was gone. It might still be somewhere nearby. Could you go and look for it? Please, I’m counting on you.","I lost my serial number chain while fleeing from those beasts. I searched where I dropped it, but it was gone. It might still be somewhere nearby. Could you go and look for it? Please, I’m counting on you."
PROPQUEST_INC_150101,"If you change your mind, please come back.","If you change your mind, please come back."
PROPQUEST_INC_150102,Those creatures went that way!,Those creatures went that way!
PROPQUEST_INC_150103,"I can’t thank you enough for your help. While you were gone, some beastmen—different from the ones that attacked me—showed up. They gave me food and pointed out a place before leaving. Eat something, then head over there.","I can’t thank you enough for your help. While you were gone, some beastmen—different from the ones that attacked me—showed up. They gave me food and pointed out a place before leaving. Eat something, then head over there."
PROPQUEST_INC_150104,Gather 10 Abandoned Serial Number Chains,Gather 10 Abandoned Serial Number Chains
PROPQUEST_INC_150105,Proficiency Test,Proficiency Test
PROPQUEST_INC_150106,"Oy! Halt! Who are you? …That’s quite a story. Suspicious. Are you a Lycan spy? If not, prove it.","Oy! Halt! Who are you? …That’s quite a story. Suspicious. Are you a Lycan spy? If not, prove it."
PROPQUEST_INC_150107,"Defeat 20 Hundur Sharpfoots, and then I’ll believe you.",打敗 20 個百夏足怪，我才會相信你。
PROPQUEST_INC_150108,Hmph! I knew it. You must be a spy!,Hmph! I knew it. You must be a spy!
PROPQUEST_INC_150109,What? You can’t even handle that? Pathetic. There’s no way I can let you into the village like this.,What? You can’t even handle that? Pathetic. There’s no way I can let you into the village like this.
PROPQUEST_INC_150110,(Hmm… seems stronger than me…),(Hmm… seems stronger than me…)
PROPQUEST_INC_150111,Kill 20 Hundur Sharpfoots,獵殺20隻百夏足
PROPQUEST_INC_150112,Territorial Cats,Territorial Cats
PROPQUEST_INC_150113,"That’s still not enough to convince me. I don’t even know who you really are. If you want to live alongside our village, you’ll need to prove yourself with your strength. Then at least we can rely on each other.","That’s still not enough to convince me. I don’t even know who you really are. If you want to live alongside our village, you’ll need to prove yourself with your strength. Then at least we can rely on each other."
PROPQUEST_INC_150114,"If you’re serious about proving yourself, defeat Captain Hundur Sharpfoot and bring me proof.",如果你真的想證明自己，那就打敗百夏足首領，然後把證據帶給我。
PROPQUEST_INC_150115,"At your current level, it might be difficult. I understand.","At your current level, it might be difficult. I understand."
PROPQUEST_INC_150116,Still not done? When exactly do you plan to enter the village?,Still not done? When exactly do you plan to enter the village?
PROPQUEST_INC_150117,"(Seriously…?) You’re struggling with just those? Hah… well, I guess you tried. Go on, someone will guide you inside.","(Seriously…?) You’re struggling with just those? Hah… well, I guess you tried. Go on, someone will guide you inside."
PROPQUEST_INC_150118,Kill 11 Captain Hundur Sharpfoots and bring 1 Piece of Hundur Bone,獵殺11名百夏足首領，並帶回1塊百骨。
PROPQUEST_INC_150119,New Town Life?,New Town Life?
PROPQUEST_INC_150120,"Welcome, stranger. You’re now in Eillun Town, the refuge of the Myurangs. Wait, you defeated Captain Hundur Sharpfoot? Ah, so you fell for his trick. I only sent him out for training because he’s always slacking off.",歡迎，陌生人。你現在來到了艾倫鎮，米尤朗人的避難所。等等，你打敗了百夏足首領？啊，原來你中了他的圈套。我派他出去訓練只是因為他總是偷懶。
PROPQUEST_INC_150121,"Don’t worry, I’ll give him a much harsher assignment next time. To stay in this village, you’ll need the captain’s approval. He’s strict, so expect more tests.","Don’t worry, I’ll give him a much harsher assignment next time. To stay in this village, you’ll need the captain’s approval. He’s strict, so expect more tests."
PROPQUEST_INC_150122,You can find him over there. Go talk to him yourself.,You can find him over there. Go talk to him yourself.
PROPQUEST_INC_150123,What will he ask you to do? No idea.,What will he ask you to do? No idea.
PROPQUEST_INC_150124,"Just know that without his approval, you won’t be able to do much in this village.","Just know that without his approval, you won’t be able to do much in this village."
PROPQUEST_INC_150125,Who are you?,介紹
PROPQUEST_INC_150126,Meet with [Captain] Baron,Meet with [Captain] Baron
PROPQUEST_INC_150127,Captain’s Test 1,Captain’s Test 1
PROPQUEST_INC_150128,"A hairless outsider in our village… What were the guards doing? So, you want to stay here? We’re at war with the Lycans. For all I know, you might be one of their spies. I can’t allow you to stay without proof.","A hairless outsider in our village… What were the guards doing? So, you want to stay here? We’re at war with the Lycans. For all I know, you might be one of their spies. I can’t allow you to stay without proof."
PROPQUEST_INC_150129,Kill 25 Small Samosets. That’ll at least get us talking.,Kill 25 Small Samosets. That’ll at least get us talking.
PROPQUEST_INC_150130,"If you can’t handle something that simple, I can’t let you in.","If you can’t handle something that simple, I can’t let you in."
PROPQUEST_INC_150131,"If you finish quickly, you’ll be able to use the village facilities sooner.","If you finish quickly, you’ll be able to use the village facilities sooner."
PROPQUEST_INC_150132,Already done? Alright. I can say you’re not one of those dog spies.,Already done? Alright. I can say you’re not one of those dog spies.
PROPQUEST_INC_150133,Kill 25 Small Samosets,Kill 25 Small Samosets
PROPQUEST_INC_150134,Captain’s Test 2,Captain’s Test 2
PROPQUEST_INC_150135,But staying in town is a different matter. We’ve received reports that the enemies you defeated are gathering in one place.,But staying in town is a different matter. We’ve received reports that the enemies you defeated are gathering in one place.
PROPQUEST_INC_150136,I’ll tell you where. Go there and take them out before they can plan anything.,I’ll tell you where. Go there and take them out before they can plan anything.
PROPQUEST_INC_150137,"It’s your choice, but if you want to stay, you’ll have to deal with them eventually.","It’s your choice, but if you want to stay, you’ll have to deal with them eventually."
PROPQUEST_INC_150138,We need to crush them before they attack the village. That’s what matters.,We need to crush them before they attack the village. That’s what matters.
PROPQUEST_INC_150139,Impressive. I underestimated you. My apologies.,Impressive. I underestimated you. My apologies.
PROPQUEST_INC_150140,Kill 15 Samosets,Kill 15 Samosets
PROPQUEST_INC_150141,Captain’s Test 3,Captain’s Test 3
PROPQUEST_INC_150142,"There are even more reinforcements gathering. Sadly, our troops are tied up elsewhere and can’t handle them right now. This is the last task—teach them a lesson.","There are even more reinforcements gathering. Sadly, our troops are tied up elsewhere and can’t handle them right now. This is the last task—teach them a lesson."
PROPQUEST_INC_150143,Defeat Captain Samoset and bring back proof. Then I’ll grant you permission to stay.,Defeat Captain Samoset and bring back proof. Then I’ll grant you permission to stay.
PROPQUEST_INC_150144,You’d better decide before they launch an attack.,You’d better decide before they launch an attack.
PROPQUEST_INC_150145,Still not finished? Hmm…,Still not finished? Hmm…
PROPQUEST_INC_150146,Well done. I’ll issue your residency permit.,Well done. I’ll issue your residency permit.
PROPQUEST_INC_150147,Kill 10 Captain Samosets and bring 1 Piece of Samoset Bone,Kill 10 Captain Samosets and bring 1 Piece of Samoset Bone
PROPQUEST_INC_150148,Where Did the Expedition Go 1,Where Did the Expedition Go 1
PROPQUEST_INC_150149,"So, what brought you all the way here? Hmm… I don’t remember seeing anything like that. I rarely leave the forest, so I wouldn’t know.","So, what brought you all the way here? Hmm… I don’t remember seeing anything like that. I rarely leave the forest, so I wouldn’t know."
PROPQUEST_INC_150150,"Wait… yes, there were reports of several loud explosions from the east. I’m not sure if it’s related, but do you want to check it out?","Wait… yes, there were reports of several loud explosions from the east. I’m not sure if it’s related, but do you want to check it out?"
PROPQUEST_INC_150151,"It’s not far, but it’s Lycan territory. We haven’t been able to investigate. If you find anything, bring it to me. I’ll help you examine it.","It’s not far, but it’s Lycan territory. We haven’t been able to investigate. If you find anything, bring it to me. I’ll help you examine it."
PROPQUEST_INC_150152,You might find other clues elsewhere too. Don’t worry if you want to follow your own leads.,You might find other clues elsewhere too. Don’t worry if you want to follow your own leads.
PROPQUEST_INC_150153,"You should be fine, but stay careful.","You should be fine, but stay careful."
PROPQUEST_INC_150154,Did you find what you were looking for? You found this there?,Did you find what you were looking for? You found this there?
PROPQUEST_INC_150155,Search the forest and obtain “Unknown Fur Ball”,Search the forest and obtain “Unknown Fur Ball”
PROPQUEST_INC_150156,Where Did the Expedition Go 2,Where Did the Expedition Go 2
PROPQUEST_INC_150157,This is Kyouchish fur. Kyouchish are elite Lycan warriors.,This is Kyouchish fur. Kyouchish are elite Lycan warriors.
PROPQUEST_INC_150158,"It seems they attacked and wiped out the remaining members of that expedition. Since their territory was invaded by that large group, they’re probably still on high alert around there.","It seems they attacked and wiped out the remaining members of that expedition. Since their territory was invaded by that large group, they’re probably still on high alert around there."
PROPQUEST_INC_150159,"If you defeat some Small Kyouchish and bring back any written orders or notes, I’ll translate them for you.","If you defeat some Small Kyouchish and bring back any written orders or notes, I’ll translate them for you."
PROPQUEST_INC_150160,Do you have a better lead than this?,Do you have a better lead than this?
PROPQUEST_INC_150161,"You remember the place, right?","You remember the place, right?"
PROPQUEST_INC_150162,"Ah, you got it. Let me see…","Ah, you got it. Let me see…"
PROPQUEST_INC_150163,Kill 25 Small Kyouchish and get 1 Lycan Operation Plan,Kill 25 Small Kyouchish and get 1 Lycan Operation Plan
PROPQUEST_INC_150164,Investigation Begins,Investigation Begins
PROPQUEST_INC_150165,"Hmm, this won’t take long. In the meantime, how about hunting some Kyouchish?","Hmm, this won’t take long. In the meantime, how about hunting some Kyouchish?"
PROPQUEST_INC_150166,They’re near the enemy camp.,They’re near the enemy camp.
PROPQUEST_INC_150167,"If you don’t feel like it, I won’t force you. Come back if you change your mind.","If you don’t feel like it, I won’t force you. Come back if you change your mind."
PROPQUEST_INC_150168,It’s best to finish this quickly. I’ll have the translation ready when you return.,It’s best to finish this quickly. I’ll have the translation ready when you return.
PROPQUEST_INC_150169,"Back already? The translation’s done. Here, take it.","Back already? The translation’s done. Here, take it."
PROPQUEST_INC_150170,Kill 25 Kyouchish,Kill 25 Kyouchish
PROPQUEST_INC_150171,The Expedition Is…,The Expedition Is…
PROPQUEST_INC_150172,"Did it say anything useful? Typical wolves—attack, pillage, and so on. Still, if it helps your search, that’s something.","Did it say anything useful? Typical wolves—attack, pillage, and so on. Still, if it helps your search, that’s something."
PROPQUEST_INC_150173,So now… you’re heading back? That’s something you’ll need to report.,So now… you’re heading back? That’s something you’ll need to report.
PROPQUEST_INC_150174,"Well, returning can wait.","Well, returning can wait."
PROPQUEST_INC_150175,I’ll inform the villagers so you can use our village freely afterward. Safe travels.,I’ll inform the villagers so you can use our village freely afterward. Safe travels.
PROPQUEST_INC_150176,"Oh, you’re back. How was the village?","Oh, you’re back. How was the village?"
PROPQUEST_INC_150177,The Truth,The Truth
PROPQUEST_INC_150178,So… the others… I’m the only survivor… sniff… Are you going back to Saint City?,So… the others… I’m the only survivor… sniff… Are you going back to Saint City?
PROPQUEST_INC_150179,"Please tell them I’m alive. I’ll join the second expedition when they arrive and return home. I don’t want to stay in this land any longer. I know it’s a lot to ask, but… could you avenge my fallen comrades before you leave for Madrigal?","Please tell them I’m alive. I’ll join the second expedition when they arrive and return home. I don’t want to stay in this land any longer. I know it’s a lot to ask, but… could you avenge my fallen comrades before you leave for Madrigal?"
PROPQUEST_INC_150180,"I heard a particularly loud howl. Everything went quiet afterward, so I’m sure that was their leader. Can you defeat him?","I heard a particularly loud howl. Everything went quiet afterward, so I’m sure that was their leader. Can you defeat him?"
