Key,English,Traditional_Chinese
PROPQUEST_SCENARIO_INC_002631,You seem strong enough to handle a few empowered Syliaca... but maybe not.,You seem strong enough to handle a few empowered Syliaca... but maybe not.
PROPQUEST_SCENARIO_INC_002632,Very interesting... so the Syliaca have turned into Overgrown Sharks after ingesting the cavern's magic waters. I am curious what else may be living within the cavern...,Very interesting... so the Syliaca have turned into Overgrown Sharks after ingesting the cavern's magic waters. I am curious what else may be living within the cavern...
PROPQUEST_SCENARIO_INC_002633,Find out what have become of the Syliaca that entered the cavern.,Find out what have become of the Syliaca that entered the cavern.
PROPQUEST_SCENARIO_INC_002634,Kill 25 Overgrown Shark.,Kill 25 Overgrown Shark.
PROPQUEST_SCENARIO_INC_002635,Poor Unfortunate Souls,Poor Unfortunate Souls
PROPQUEST_SCENARIO_INC_002636,"With the Overgrown Sharks out of the way, you can find out what lies deeper within the cavern.","With the Overgrown Sharks out of the way, you can find out what lies deeper within the cavern."
PROPQUEST_SCENARIO_INC_002637,Go back inside the cavern and seek out what caused the Cave of Envy to flood.,Go back inside the cavern and seek out what caused the Cave of Envy to flood.
PROPQUEST_SCENARIO_INC_002638,"Don't give up now, you've nearly figured out the secret to this cave.","Don't give up now, you've nearly figured out the secret to this cave."
PROPQUEST_SCENARIO_INC_002639,It's incredible that life has been hidden here this whole time! It's a shame the Mermaid Beauties were so vicious. Likely influenced by the magical waters just as the Syliaca were.,It's incredible that life has been hidden here this whole time! It's a shame the Mermaid Beauties were so vicious. Likely influenced by the magical waters just as the Syliaca were.
PROPQUEST_SCENARIO_INC_002640,Go deeper into the cavern.,Go deeper into the cavern.
PROPQUEST_SCENARIO_INC_002641,Kill 25 Mermaid Beauty.,Kill 25 Mermaid Beauty.
PROPQUEST_SCENARIO_INC_002642,Call of the Siren,Call of the Siren
PROPQUEST_SCENARIO_INC_002643,I am curious if additional life lives within the cavern. Sadly whatever remains in the tainted waters has likely gone feral by now. More samples from the masquerpets within may reveal the true nature of what this place represents.,I am curious if additional life lives within the cavern. Sadly whatever remains in the tainted waters has likely gone feral by now. More samples from the masquerpets within may reveal the true nature of what this place represents.
PROPQUEST_SCENARIO_INC_002644,Go back inside the cavern and collect samples from any masquerpets that remain.,Go back inside the cavern and collect samples from any masquerpets that remain.
PROPQUEST_SCENARIO_INC_002645,There's no time to worry over what you may encounter... Trust in your own power.,There's no time to worry over what you may encounter... Trust in your own power.
PROPQUEST_SCENARIO_INC_002646,"Wow, these artifacts are pulsing with power! No normal being could handle something like this without becoming corrupted. It appears as if these artifacts have been present here for hundreds or thousands of years...","Wow, these artifacts are pulsing with power! No normal being could handle something like this without becoming corrupted. It appears as if these artifacts have been present here for hundreds or thousands of years..."
PROPQUEST_SCENARIO_INC_002647,Collect samples from any remaining masquerpets that are in the cavern.,Collect samples from any remaining masquerpets that are in the cavern.
PROPQUEST_SCENARIO_INC_002648,Collect 20 Echo of Herness.,Collect 20 Echo of Herness.
PROPQUEST_SCENARIO_INC_002649,Davy Jones' Locker,Davy Jones' Locker
PROPQUEST_SCENARIO_INC_002650,No wonder Lapranche released the powers hidden within the Envy Depths... She has certainly bought time to work towards her own goals while you deal with this.,No wonder Lapranche released the powers hidden within the Envy Depths... She has certainly bought time to work towards her own goals while you deal with this.
PROPQUEST_SCENARIO_INC_002651,I believed the masquerpets that you gathered samples from were the last remaining creatures within the cavern... but certainly you hear the roar coming from within the cavern now?,I believed the masquerpets that you gathered samples from were the last remaining creatures within the cavern... but certainly you hear the roar coming from within the cavern now?
PROPQUEST_SCENARIO_INC_002652,"Only the roar of a mighty creature emanates the cavern now... Slay whatever beast is within. If you survive, deliver a report of your victory to the Mayor of Darken City.","Only the roar of a mighty creature emanates the cavern now... Slay whatever beast is within. If you survive, deliver a report of your victory to the Mayor of Darken City."
PROPQUEST_SCENARIO_INC_002653,That roar is terrifying... steel your emotions and return to me when you are ready to find out what it is.,That roar is terrifying... steel your emotions and return to me when you are ready to find out what it is.
PROPQUEST_SCENARIO_INC_002654,So all along the sealed chamber was an altar to an ancient being... I suppose the myths of the water god Herness may be more than a myth after all.,So all along the sealed chamber was an altar to an ancient being... I suppose the myths of the water god Herness may be more than a myth after all.
PROPQUEST_SCENARIO_INC_002655,"Well, with the Great Kraken defeated at least the danger that Lapranche brought to our feet has ended... for now.","Well, with the Great Kraken defeated at least the danger that Lapranche brought to our feet has ended... for now."
PROPQUEST_SCENARIO_INC_002656,I congratulate you on making it out of there alive. Expect the repercussions of releasing Lapranche to be upon us one day though...,I congratulate you on making it out of there alive. Expect the repercussions of releasing Lapranche to be upon us one day though...
PROPQUEST_SCENARIO_INC_002657,Head inside the Envy Depths and eliminate whatever is causing that awful noise.,Head inside the Envy Depths and eliminate whatever is causing that awful noise.
PROPQUEST_SCENARIO_INC_002658,Kill the Great Kraken.,Kill the Great Kraken.
PROPQUEST_SCENARIO_INC_002659,The Twisted Sanctuary Part 1,The Twisted Sanctuary Part 1
PROPQUEST_SCENARIO_INC_002660,Bear's Endurance,Bear's Endurance
PROPQUEST_SCENARIO_INC_002661,There has been a disturbance in the flow of Madrigal's magic lately... I've heard rumors that an unsuspecting adventurer released the Black Magician from their prison. ,There has been a disturbance in the flow of Madrigal's magic lately... I've heard rumors that an unsuspecting adventurer released the Black Magician from their prison. 
PROPQUEST_SCENARIO_INC_002662,"The current Black Magician named Lapranche is also sometimes known as the Purple Magician. She has an incredible power that is lost to all of today's magicians, including myself. Lapranche can summon the will of Shade to cast Purple Magic, recreating parts of the world in Shade's image.",現任黑魔法師拉普朗雪有時也被稱為紫魔法師。 她擁有不可思議的力量，這是當今所有魔術師所不具備的，包括我自己。 拉普朗什可以召喚史瑞德的意志來施展紫色魔法，以史瑞德的形象重建世界的一部分。
PROPQUEST_SCENARIO_INC_002663,"As of now we stand no chance in a battle with Lapranche... even I have grown too weak to defeat her, my former pupil. She is certainly in a weakened state, so there is time to prepare. Expect Lapranche to bide her time by causing choas around Madrigal. For now we must build our strength.","As of now we stand no chance in a battle with Lapranche... even I have grown too weak to defeat her, my former pupil. She is certainly in a weakened state, so there is time to prepare. Expect Lapranche to bide her time by causing choas around Madrigal. For now we must build our strength."
PROPQUEST_SCENARIO_INC_002664,"Before we move forward with the plan... I need you to prove that you are strong enough to fend for yourself. Bring me 50 Bearnerky Fang, then we can move forward with preparations.","Before we move forward with the plan... I need you to prove that you are strong enough to fend for yourself. Bring me 50 Bearnerky Fang, then we can move forward with preparations."
PROPQUEST_SCENARIO_INC_002665,"If we are not prepared, Lapranche could unleash evil more terrible than us mortals could ever hope to face.",如果我們沒有做好準備，拉普朗什可能會釋放出比我們凡人所希望面對的更可怕的邪惡。
PROPQUEST_SCENARIO_INC_002666,I hope you understand my hesitance... the power of Purple Magic is nothing to play with. We may start work on the plan now.,I hope you understand my hesitance... the power of Purple Magic is nothing to play with. We may start work on the plan now.
PROPQUEST_SCENARIO_INC_002667,Go defeat Bearnerky until you have collected 50 Bearnerky Fang.,去擊敗野熊王，直到你收集到 50 個野熊王獠牙。
PROPQUEST_SCENARIO_INC_002668,Collect 50 Bearnerky Fang.,收集 50 個野熊王獠牙。
PROPQUEST_SCENARIO_INC_002669,Brother in Arms,Brother in Arms
PROPQUEST_SCENARIO_INC_002670,"There is no hope in standing against Lapranche on our own. We must build an army of warriors, ensuring each is equipped with the weapons and armor needed to succeed.",靠我們自己對抗拉普朗什是沒有希望的。 我們必須建立一支戰士軍隊，確保每個人都配備成功所需的武器和盔甲。
PROPQUEST_SCENARIO_INC_002671,"In the Deadwallderness lives a smelter who has experience with unique requests. Tell Nein of our plan, and see what help he can offer.","In the Deadwallderness lives a smelter who has experience with unique requests. Tell Nein of our plan, and see what help he can offer."
PROPQUEST_SCENARIO_INC_002672,"*Scoff* What, will you smelt the materials for equipment all on your own?","*Scoff* What, will you smelt the materials for equipment all on your own?"
PROPQUEST_SCENARIO_INC_002673,"So there's trouble... Well if Laola has sent you, I am much obliged to help if I can.","So there's trouble... Well if Laola has sent you, I am much obliged to help if I can."
PROPQUEST_SCENARIO_INC_002674,"Find Nein in the Deadwallderness, and see what he requires to help us equip an army.","Find Nein in the Deadwallderness, and see what he requires to help us equip an army."
PROPQUEST_SCENARIO_INC_002675,Speak with Nein.,Speak with Nein.
PROPQUEST_SCENARIO_INC_002676,Tough as Steel,Tough as Steel
PROPQUEST_SCENARIO_INC_002677,"Based on Laola's instructions, you'll need to help me gather enough metal scraps for a small army... That might take a while.","Based on Laola's instructions, you'll need to help me gather enough metal scraps for a small army... That might take a while."
PROPQUEST_SCENARIO_INC_002678,"To get started on the crafting materials for an army of armor, collect 200 of the Muffrin's metal buckets.","To get started on the crafting materials for an army of armor, collect 200 of the Muffrin's metal buckets."
PROPQUEST_SCENARIO_INC_002679,Finding the right metals will be difficult on your own...,Finding the right metals will be difficult on your own...
PROPQUEST_SCENARIO_INC_002680,Thank you for your efforts. I know gathering this much metal must have taken a toll on you.,Thank you for your efforts. I know gathering this much metal must have taken a toll on you.
PROPQUEST_SCENARIO_INC_002681,Collect 200 buckets from the Muffrins that roam the Deadwallderness.,Collect 200 buckets from the Muffrins that roam the Deadwallderness.
PROPQUEST_SCENARIO_INC_002682,Collect 200 Muffrin Bucket.,Collect 200 Muffrin Bucket.
PROPQUEST_SCENARIO_INC_002683,High Quality Goods,High Quality Goods
PROPQUEST_SCENARIO_INC_002684,Smelting all this metal down for use will take a while. You may want to find an armorsmith to determine what else will be needed until I finish my work.,Smelting all this metal down for use will take a while. You may want to find an armorsmith to determine what else will be needed until I finish my work.
PROPQUEST_SCENARIO_INC_002685,Out in the Village of Kan there is a talented craftsman named Chenbing Khan who can guide you further.,在坎村有一位天才工匠，名叫趁風可汗，他可以指導你進一步。
PROPQUEST_SCENARIO_INC_002686,"Well you could just wait here... but time is ticking, better to get other tasks out of the way.","Well you could just wait here... but time is ticking, better to get other tasks out of the way."
PROPQUEST_SCENARIO_INC_002687,"It's nice Nein thinks enough of me to send you my way. I run a humble armor shop here in my village, and know all the secrets of how to improve simple weapons into deadly munitions.","It's nice Nein thinks enough of me to send you my way. I run a humble armor shop here in my village, and know all the secrets of how to improve simple weapons into deadly munitions."
PROPQUEST_SCENARIO_INC_002688,Go find Chenbing in the Village of Kan and give him a hand collecting crafting materials.,去坎村找趁風，幫他收集製作材料。
PROPQUEST_SCENARIO_INC_002689,Speak with Chenbing.,跟趁風說話
PROPQUEST_SCENARIO_INC_002690,The Twisted Sanctuary Part 2,The Twisted Sanctuary Part 2
PROPQUEST_SCENARIO_INC_002691,Gotta Catch Them All,Gotta Catch Them All
PROPQUEST_SCENARIO_INC_002692,"We won't be able to craft any armor until Nein has completed smelting the Muffrin's buckets into something suitable. But once Nein is complete, we will need several materials only found from rare creatures known as Catchers.","We won't be able to craft any armor until Nein has completed smelting the Muffrin's buckets into something suitable. But once Nein is complete, we will need several materials only found from rare creatures known as Catchers."
PROPQUEST_SCENARIO_INC_002693,"Catchers can be found all over Madrigal, but luckily for you all the most common catchers appear in Darkon 3. Collect 500 of each Catcher's material, then head back to Nein to collect the smelted metal.","Catchers can be found all over Madrigal, but luckily for you all the most common catchers appear in Darkon 3. Collect 500 of each Catcher's material, then head back to Nein to collect the smelted metal."
PROPQUEST_SCENARIO_INC_002694,Collecting materials from Catchers is quite simple... I have a book on how to gather them in my tent if you need a reference.,Collecting materials from Catchers is quite simple... I have a book on how to gather them in my tent if you need a reference.
PROPQUEST_SCENARIO_INC_002695,Perfect timing! I just finished smelting down all the metal into something of use.,Perfect timing! I just finished smelting down all the metal into something of use.
PROPQUEST_SCENARIO_INC_002696,"Catchers are rare, but Darkon 3 has them all. Keep looking, and make sure to equip your Collector weapon to harvest a Catcher after you defeat it.","Catchers are rare, but Darkon 3 has them all. Keep looking, and make sure to equip your Collector weapon to harvest a Catcher after you defeat it."
PROPQUEST_SCENARIO_INC_002697,"Collect 500 Erons, Krasec, Mineral, and Guru.","收集500個艾磷胚斯, 石花, 天然礦物,和鈷礫。"
PROPQUEST_SCENARIO_INC_002698,Crafting an Army,Crafting an Army
PROPQUEST_SCENARIO_INC_002699,"With the smelting complete, it's time to craft an army's worth of armor!","With the smelting complete, it's time to craft an army's worth of armor!"
PROPQUEST_SCENARIO_INC_002700,"Alright, head back to Chenbing. Work with him to start crafting the armor we'll need to win the battle against Lapranche!",好了，回到趁風身邊。 與他一起開始製作我們贏得與拉普朗什戰鬥所需的盔甲！
PROPQUEST_SCENARIO_INC_002701,Crafting is tough work. It's not for everybody.,Crafting is tough work. It's not for everybody.
PROPQUEST_SCENARIO_INC_002702,"Well done, we have everything needed to bolster an army of adventurers against the Black Magician!","Well done, we have everything needed to bolster an army of adventurers against the Black Magician!"
PROPQUEST_SCENARIO_INC_002703,Head back to Chenbing to help craft armaments.,回到趁風那裡幫助製造武器。
PROPQUEST_SCENARIO_INC_002704,Meet with Chenbing.,會見趁風。
PROPQUEST_SCENARIO_INC_002705,A Loud Bang!,A Loud Bang!
PROPQUEST_SCENARIO_INC_002706,Look at all this steel. We'll have an army up and running in no time!,Look at all this steel. We'll have an army up and running in no time!
PROPQUEST_SCENARIO_INC_002707,"*BANG* Wha... What was that!? Perhaps the battle has already begun? Quickly, go speak with Loala to figure out what is going on!","*BANG* Wha... What was that!? Perhaps the battle has already begun? Quickly, go speak with Loala to figure out what is going on!"
PROPQUEST_SCENARIO_INC_002708,Just a while longer and we'll have enough armor to equip a proper militia!,Just a while longer and we'll have enough armor to equip a proper militia!
PROPQUEST_SCENARIO_INC_002709,Chenbing was smart to send you to me... surely you felt the tremors after that loud bang.,Chenbing was smart to send you to me... surely you felt the tremors after that loud bang.
PROPQUEST_SCENARIO_INC_002710,Speak with Loala to find out what caused that loud noise.,Speak with Loala to find out what caused that loud noise.
PROPQUEST_SCENARIO_INC_002711,Meet with Laola.,Meet with Laola.
PROPQUEST_SCENARIO_INC_002712,Shot Through the Heart,Shot Through the Heart
PROPQUEST_SCENARIO_INC_002713,"A hole in the heart of the Guardiane Sanctuary has been torn asunder! Purple magic has ripped open a portal to a sad, twisted version of the once peaceful haven.",守護者聖域的中心被撕裂了一個洞！ 紫色魔法撕開了通往曾經和平避風港的悲傷扭曲視線的門戶。
PROPQUEST_SCENARIO_INC_002714,"Reports show that all the inhabitants were killed and raised as bloodthirsty masquerpets... this is no doubt the doing of Lapranche. She is causing chaos to bide time, just as we expected!","Reports show that all the inhabitants were killed and raised as bloodthirsty masquerpets... this is no doubt the doing of Lapranche. She is causing chaos to bide time, just as we expected!"
PROPQUEST_SCENARIO_INC_002715,For now we must pause our preparations to deal with the twisted Guardiane Sanctuary.,現在我們必須暫停我們的準備工作來處理扭曲的守護者聖域。
PROPQUEST_SCENARIO_INC_002716,A guard has been posted out front of the portal... go speak with them. Prepare to clear out the Guardiane Sanctuary.,A guard has been posted out front of the portal... go speak with them. Prepare to clear out the Guardiane Sanctuary.
PROPQUEST_SCENARIO_INC_002717,"Are you really so weak as to run away from danger, after all you've done!?","Are you really so weak as to run away from danger, after all you've done!?"
PROPQUEST_SCENARIO_INC_002718,Laola sent word of your arrival. The events that Lapranche have put into place are tragic... all the inhabitants of the Guardiane Sanctuary are dead. And yet... they live.,Laola sent word of your arrival. The events that Lapranche have put into place are tragic... all the inhabitants of the Guardiane Sanctuary are dead. And yet... they live.
PROPQUEST_SCENARIO_INC_002719,"Go find the guard posted outside the Guardiane Sanctuary portal, in the heart of Guardiane.",去守護者中心的守護者聖域門戶外找到守衛。
PROPQUEST_SCENARIO_INC_002720,Speak with the Guardiane Sanctuary guard.,與守護者聖域守衛交談。
PROPQUEST_SCENARIO_INC_002721,The Twisted Sanctuary Part 3,The Twisted Sanctuary Part 3
PROPQUEST_SCENARIO_INC_002722,A Potent Mist,A Potent Mist
PROPQUEST_SCENARIO_INC_002723,A horde of the dead have arisen inside the sanctuary... ,A horde of the dead have arisen inside the sanctuary... 
PROPQUEST_SCENARIO_INC_002724,Your first order of duty is to eliminate the dead and find any clues that may lead to Lapranche.,你的首要任務是消滅死者並找到任何可能導致拉普朗什的線索。
PROPQUEST_SCENARIO_INC_002725,Do not feel guilty for slaying the creatures inside. They are long dead now.,Do not feel guilty for slaying the creatures inside. They are long dead now.
PROPQUEST_SCENARIO_INC_002726,"Well done on clearing out the dead. Oh, and what's this? Interesting... a vial of purple mist. Could the mist be connected to the Purple Magic that Lapranche is said to practice?","Well done on clearing out the dead. Oh, and what's this? Interesting... a vial of purple mist. Could the mist be connected to the Purple Magic that Lapranche is said to practice?"
PROPQUEST_SCENARIO_INC_002727,"Clear out the undead minions inside the sanctuary, and search for any clue that could help us find Lapranche.",清除聖域內的亡靈爪牙，尋找任何能幫助我們找到拉普朗什的線索。
PROPQUEST_SCENARIO_INC_002728,"Kill 30 Regal Kumai, 30 Enchanted Rider, and find the Vial of Purple Mist.",獵殺30個富豪熊井，30個魔法騎士並找到紫霧之瓶。
PROPQUEST_SCENARIO_INC_002729,Purple Reign,Purple Reign
PROPQUEST_SCENARIO_INC_002730,Often potent magic leaves behind a trail in its wake of destruction. If Purple Magic was used to destroy the Guardiane Sanctuary... the people inside that turned into those creatures may have a small essence of purple energy still hanging on.,Often potent magic leaves behind a trail in its wake of destruction. If Purple Magic was used to destroy the Guardiane Sanctuary... the people inside that turned into those creatures may have a small essence of purple energy still hanging on.
PROPQUEST_SCENARIO_INC_002731,"Return to the ruins of the Guardiane Sanctuary, and collect the purple essence left behind on the bodies of the creatures within.",返回守護者聖域遺跡，收集留在裡面生物身上的紫色精華。
PROPQUEST_SCENARIO_INC_002732,Little is known about the effects of Purple Magic on the body... a healthy fear of it may be for the best.,Little is known about the effects of Purple Magic on the body... a healthy fear of it may be for the best.
PROPQUEST_SCENARIO_INC_002733,"The evidence is clear... the only magician powerful enough to cast Purple Magic of this potency is the Purple Magician herself, Lapranche.","The evidence is clear... the only magician powerful enough to cast Purple Magic of this potency is the Purple Magician herself, Lapranche."
PROPQUEST_SCENARIO_INC_002734,Destroy the Enchanted AI and Enchanted Shaman in the twisted Guardiane Sanctuary to obtain 20 Purple Essence.,在扭曲的守護者聖域中摧毀魔法 AI 和魔法薩滿獲得 20 個紫色精華。
PROPQUEST_SCENARIO_INC_002735,Collect 20 Purple Essence from Enchanted AI and Enchanted Shaman.,Collect 20 Purple Essence from Enchanted AI and Enchanted Shaman.
PROPQUEST_SCENARIO_INC_002736,Keeper of the Kingdom,Keeper of the Kingdom
PROPQUEST_SCENARIO_INC_002737,Lapranche has certainly slowed down our efforts to build a force that can oppose her. It's likely that the previous Keeper of the Sanctuary was transformed like all the others...,Lapranche has certainly slowed down our efforts to build a force that can oppose her. It's likely that the previous Keeper of the Sanctuary was transformed like all the others...
PROPQUEST_SCENARIO_INC_002738,"The Keeper was a force to be reckoned with, the second in command of the protective force that guarded the Guardiane Sanctuary. If the Keeper still remains... it will be a formidable challenge.","The Keeper was a force to be reckoned with, the second in command of the protective force that guarded the Guardiane Sanctuary. If the Keeper still remains... it will be a formidable challenge."
PROPQUEST_SCENARIO_INC_002739,"You have already done so much to help uncover the truth of the Purple Magician's terrible crimes. Defeat the Keeper if you are able... and please, be careful.","You have already done so much to help uncover the truth of the Purple Magician's terrible crimes. Defeat the Keeper if you are able... and please, be careful."
PROPQUEST_SCENARIO_INC_002740,"The Keeper stood guard over the grounds of the Guardiane Sanctuary, and dealt with intruders abruptly. Defeating the Keeper is a challenge even you may not be ready to handle.",守護者守衛著守護者聖域的地面，並突然對付入侵者。擊敗守衛者是一項挑戰，即使您可能還沒有準備好應對。
PROPQUEST_SCENARIO_INC_002741,"Your strength is nearly beyond belief... You are a true hero, down to the very core of who you are. The Pyramid Keeper was also a hero... and now a hero who can rest.","Your strength is nearly beyond belief... You are a true hero, down to the very core of who you are. The Pyramid Keeper was also a hero... and now a hero who can rest."
PROPQUEST_SCENARIO_INC_002742,"Carefully scout the grounds of the twisted Guardiane Sanctuary, and defeat whatever remains of the Pyramid Keeper.",仔細偵察扭曲的守護者聖域的地面，並擊敗金字塔守衛者的任何殘餘。
PROPQUEST_SCENARIO_INC_002743,Destroy the Pyramid Keeper.,摧毀金字塔守衛者。
PROPQUEST_SCENARIO_INC_002744,Raiders of the Lost Sanctuary,Raiders of the Lost Sanctuary
PROPQUEST_SCENARIO_INC_002745,Lapranche has twisted this once peaceful haven into the distorted Guardiane Sanctuary that you see before you. Your strength has carried you to do deeds that many others would be unable to stomach.,拉普朗什將這個曾經寧靜的避風港扭曲成您眼前扭曲的守護聖域。你的力量使你做出了許多其他人無法忍受的事情。
PROPQUEST_SCENARIO_INC_002746,"With great honor, you have put to rest those cursed by the power of the Purple Magician. In eternal rest, Shade's curse can no longer harm them.","With great honor, you have put to rest those cursed by the power of the Purple Magician. In eternal rest, Shade's curse can no longer harm them."
PROPQUEST_SCENARIO_INC_002747,"Within the walls of the Guardiane Sanctuary, there was one guardian that acted as the last defense against evil that dared to approach. In hundreds of years of service, the Pyramid Guardian never faced defeat... until now.","Within the walls of the Guardiane Sanctuary, there was one guardian that acted as the last defense against evil that dared to approach. In hundreds of years of service, the Pyramid Guardian never faced defeat... until now."
PROPQUEST_SCENARIO_INC_002748,"The last bastion of Guardiane stands within the deformed heart before you. Its tattered muscles move to protect the twisted realm, though no life remains behind its eyes.","The last bastion of Guardiane stands within the deformed heart before you. Its tattered muscles move to protect the twisted realm, though no life remains behind its eyes."
PROPQUEST_SCENARIO_INC_002749,"This barbaric curse sickens me... Put the Pyramid Guardian to rest, then report back to Laola.","This barbaric curse sickens me... Put the Pyramid Guardian to rest, then report back to Laola."
PROPQUEST_SCENARIO_INC_002750,For all but the Purple Magician... little hope may remain for those who enter into a battle with such a powerful warrior.,For all but the Purple Magician... little hope may remain for those who enter into a battle with such a powerful warrior.
PROPQUEST_SCENARIO_INC_002751,"So it is done... thank you for laying to rest those cursed by the Purple Magician. It's selfish, but I truly do not wish harm upon Lapranche, only for her to be free from Shade's curse...","So it is done... thank you for laying to rest those cursed by the Purple Magician. It's selfish, but I truly do not wish harm upon Lapranche, only for her to be free from Shade's curse..."
PROPQUEST_SCENARIO_INC_002752,"I intend to find a way to stop Lapranche without destroying her entirely... but in the end, we have no choice but to stop her now.","I intend to find a way to stop Lapranche without destroying her entirely... but in the end, we have no choice but to stop her now."
PROPQUEST_SCENARIO_INC_002753,"Guardiane needs time to heal, but soon we will speak again about the plan at hand. The army of Madrigal will rise again to defeat Shade and her puppet Lapranche.",守護者需要時間來療傷，但很快我們將再次討論手頭的計劃。 瑪德利賈的軍隊將再次崛起，以擊敗史瑞德和她的傀儡拉普朗什。
PROPQUEST_SCENARIO_INC_002754,"Seek out what remains of the Pyramid Guardian, and put it to rest.","Seek out what remains of the Pyramid Guardian, and put it to rest."
PROPQUEST_SCENARIO_INC_002755,Destroy the Pyramid Guardian.,Destroy the Pyramid Guardian.
PROPQUEST_SCENARIO_INC_002756,A New Weapon Part 1,A New Weapon Part 1
PROPQUEST_SCENARIO_INC_002757,Rankashu's Request,小草兒的需求
PROPQUEST_SCENARIO_INC_002758,I don't know why I am telling you this... but sometimes I think back to the mighty beast Clockworks that us Dwarpets built to protect Madrigal long ago.,I don't know why I am telling you this... but sometimes I think back to the mighty beast Clockworks that us Dwarpets built to protect Madrigal long ago.
PROPQUEST_SCENARIO_INC_002759,"You are a powerful warrior... you may have even fought Clockworks at its prison in Darken City. But did you know Clockworks was once used to defend all life from the evils of the Goddess Shade? Shade corrupted our creation, turning the Clockworks against the world for her own desires.","You are a powerful warrior... you may have even fought Clockworks at its prison in Darken City. But did you know Clockworks was once used to defend all life from the evils of the Goddess Shade? Shade corrupted our creation, turning the Clockworks against the world for her own desires."
PROPQUEST_SCENARIO_INC_002760,My family is long gone now... but they always told tales about how Clockworks was built from mechanical parts formed in the mines around Madrigal.,My family is long gone now... but they always told tales about how Clockworks was built from mechanical parts formed in the mines around Madrigal.
PROPQUEST_SCENARIO_INC_002761,"It's a long shot, but I want to try and seek out any lost parts from back then that may have been left behind in the mines. I haven't been successful in finding anything during my stay here at the Dekane Mine, but I've heard there is a mine deep in the mountains of Azria...","It's a long shot, but I want to try and seek out any lost parts from back then that may have been left behind in the mines. I haven't been successful in finding anything during my stay here at the Dekane Mine, but I've heard there is a mine deep in the mountains of Azria..."
PROPQUEST_SCENARIO_INC_002762,"I think there may be lost technology hidden in the Azria Mine that may allow us to create something that could one day rid the world of Shade's cursed creatures, the masquerpets.","I think there may be lost technology hidden in the Azria Mine that may allow us to create something that could one day rid the world of Shade's cursed creatures, the masquerpets."
PROPQUEST_SCENARIO_INC_002763,Would you go find someone in Azria who may know more about the mine hidden in the mountains?,Would you go find someone in Azria who may know more about the mine hidden in the mountains?
PROPQUEST_SCENARIO_INC_002764,Thank you for helping me... it's rare that I work with humans who are so willing. Please go to the Azria Village and find someone who knows about the Azria Mine.,Thank you for helping me... it's rare that I work with humans who are so willing. Please go to the Azria Village and find someone who knows about the Azria Mine.
PROPQUEST_SCENARIO_INC_002765,I'm not surprised... humans were never good to us Dwarpets anyway.,I'm not surprised... humans were never good to us Dwarpets anyway.
PROPQUEST_SCENARIO_INC_002766,"Hello warrior, so you want to know more about the mines here in Azria?","Hello warrior, so you want to know more about the mines here in Azria?"
PROPQUEST_SCENARIO_INC_002767,Speak to someone in Azria Village who knows about the Azria Mine.,Speak to someone in Azria Village who knows about the Azria Mine.
PROPQUEST_SCENARIO_INC_002768,Find and speak with Mawrang in Azria Village.,Find and speak with Mawrang in Azria Village.
PROPQUEST_SCENARIO_INC_002769,Fresh Mountain Air,Fresh Mountain Air
PROPQUEST_SCENARIO_INC_002770,"For many years the mine that sits atop the Azria mountains was run by a group of Dwarpets. The export of crystals from the mine allowed us to build this village in the first place, long long ago. ","For many years the mine that sits atop the Azria mountains was run by a group of Dwarpets. The export of crystals from the mine allowed us to build this village in the first place, long long ago. "
PROPQUEST_SCENARIO_INC_002771,"Not only did the crystals help defend Azria Village from the monsters outside these walls, but they were once used to give life to a mechanical beast that the Dwarpets used to fight against Shade's army.","Not only did the crystals help defend Azria Village from the monsters outside these walls, but they were once used to give life to a mechanical beast that the Dwarpets used to fight against Shade's army."
PROPQUEST_SCENARIO_INC_002772,"Rankashu probably wonders what is left of the mine's powerful crystals, and what may have been left behind by his people...","Rankashu probably wonders what is left of the mine's powerful crystals, and what may have been left behind by his people..."
PROPQUEST_SCENARIO_INC_002773,"There is a guard outside the entrance to the Storm Peak where the Azria Mine is located, let him know that Mawrang has sent you and he may allow you to step inside the mine to search for clues.","There is a guard outside the entrance to the Storm Peak where the Azria Mine is located, let him know that Mawrang has sent you and he may allow you to step inside the mine to search for clues."
PROPQUEST_SCENARIO_INC_002774,Those are do not seek knowledge may never know true wisdom...,Those are do not seek knowledge may never know true wisdom...
PROPQUEST_SCENARIO_INC_002775,"Oh hello, it's rare to see visitors way up here. I see, so Mawrang sent you to investigate the mine. ","Oh hello, it's rare to see visitors way up here. I see, so Mawrang sent you to investigate the mine. "
PROPQUEST_SCENARIO_INC_002776,Find the Storm Peak Guard.,Find the Storm Peak Guard.
PROPQUEST_SCENARIO_INC_002777,Speak to the Storm Peak Guard.,Speak to the Storm Peak Guard.
PROPQUEST_SCENARIO_INC_002778,Winter is Coming,Winter is Coming
PROPQUEST_SCENARIO_INC_002779,"Storm Peak mountain has been closed off for many years... I am stationed here to prevent anyone from going inside. Terrifying masquerpets have overrun the place, and as far as I know no one has been able to safely step inside for a long time.","Storm Peak mountain has been closed off for many years... I am stationed here to prevent anyone from going inside. Terrifying masquerpets have overrun the place, and as far as I know no one has been able to safely step inside for a long time."
